0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	4807
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 3680	 29.7900	  3.0862	   3.086	 184.045
 3681	 29.7900	  3.0875	   3.087	 184.095
 3682	 29.7900	  3.0887	   3.089	 184.145
 3683	 29.7900	  3.0887	   3.089	 184.195
 3684	 29.7900	  3.0900	   3.090	 184.245
 3685	 29.7900	  3.0912	   3.091	 184.295
 3686	 29.8000	  3.0912	   3.091	 184.345
 3687	 29.7900	  3.0925	   3.092	 184.395
 3688	 29.8000	  3.0938	   3.094	 184.445
 3689	 29.8000	  3.0938	   3.094	 184.495
 3690	 29.8000	  3.0950	   3.095	 184.545
 3691	 29.8000	  3.0962	   3.096	 184.595
 3692	 29.8000	  3.0962	   3.096	 184.645
 3693	 29.8100	  3.0975	   3.097	 184.695
 3694	 29.8100	  3.0987	   3.099	 184.745
 3695	 29.8100	  3.0987	   3.099	 184.795
 3696	 29.8100	  3.1000	   3.100	 184.845
 3697	 29.8100	  3.1012	   3.101	 184.895
 3698	 29.8200	  3.1025	   3.102	 184.945
 3699	 29.8200	  3.1025	   3.102	 184.995
 3700	 29.8200	  3.1037	   3.104	 185.045
 3701	 29.8200	  3.1037	   3.104	 185.095
 3702	 29.8200	  3.1050	   3.105	 185.145
 3703	 29.8200	  3.1063	   3.106	 185.195
 3704	 29.8200	  3.1063	   3.106	 185.245
 3705	 29.8300	  3.1075	   3.107	 185.295
 3706	 29.8300	  3.1087	   3.109	 185.345
 3707	 29.8300	  3.1100	   3.110	 185.395
 3708	 29.8300	  3.1100	   3.110	 185.445
 3709	 29.8400	  3.1112	   3.111	 185.495
 3710	 29.8400	  3.1125	   3.112	 185.545
 3711	 29.8400	  3.1125	   3.112	 185.595
 3712	 29.8400	  3.1137	   3.114	 185.645
 3713	 29.8400	  3.1150	   3.115	 185.695
 3714	 29.8400	  3.1150	   3.115	 185.745
 3715	 29.8400	  3.1163	   3.116	 185.795
 3716	 29.8500	  3.1175	   3.117	 185.845
 3717	 29.8500	  3.1175	   3.117	 185.895
 3718	 29.8500	  3.1187	   3.119	 185.945
 3719	 29.8600	  3.1200	   3.120	 185.995
 3720	 29.8600	  3.1200	   3.120	 186.045
 3721	 29.8600	  3.1212	   3.121	 186.095
 3722	 29.8600	  3.1225	   3.122	 186.145
 3723	 29.8600	  3.1225	   3.122	 186.195
 3724	 29.8600	  3.1237	   3.124	 186.245
 3725	 29.8600	  3.1250	   3.125	 186.295
 3726	 29.8600	  3.1250	   3.125	 186.345
 3727	 29.8700	  3.1263	   3.126	 186.395
 3728	 29.8700	  3.1275	   3.127	 186.445
 3729	 29.8700	  3.1275	   3.127	 186.495
 3730	 29.8700	  3.1287	   3.129	 186.545
 3731	 29.8700	  3.1300	   3.130	 186.595
 3732	 29.8800	  3.1300	   3.130	 186.645
 3733	 29.8800	  3.1312	   3.131	 186.695
 3734	 29.8800	  3.1325	   3.132	 186.745
 3735	 29.8800	  3.1325	   3.132	 186.795
 3736	 29.8800	  3.1337	   3.134	 186.845
 3737	 29.8800	  3.1350	   3.135	 186.895
 3738	 29.8900	  3.1350	   3.135	 186.945
 3739	 29.8900	  3.1363	   3.136	 186.995
 3740	 29.8900	  3.1375	   3.138	 187.045
 3741	 29.8900	  3.1375	   3.138	 187.095
 3742	 29.8900	  3.1387	   3.139	 187.145
 3743	 29.8900	  3.1400	   3.140	 187.195
 3744	 29.9000	  3.1400	   3.140	 187.245
 3745	 29.8900	  3.1412	   3.141	 187.295
 3746	 29.9000	  3.1425	   3.142	 187.345
 3747	 29.9000	  3.1425	   3.142	 187.395
 3748	 29.9100	  3.1437	   3.144	 187.445
 3749	 29.9100	  3.1450	   3.145	 187.495
 3750	 29.9100	  3.1450	   3.145	 187.545
 3751	 29.9100	  3.1463	   3.146	 187.595
 3752	 29.9100	  3.1475	   3.148	 187.645
 3753	 29.9100	  3.1475	   3.148	 187.695
 3754	 29.9100	  3.1487	   3.149	 187.745
 3755	 29.9200	  3.1500	   3.150	 187.795
 3756	 29.9200	  3.1500	   3.150	 187.845
 3757	 29.9200	  3.1512	   3.151	 187.895
 3758	 29.9200	  3.1525	   3.152	 187.945
 3759	 29.9200	  3.1525	   3.152	 187.995
 3760	 29.9300	  3.1537	   3.154	 188.045
 3761	 29.9300	  3.1550	   3.155	 188.095
 3762	 29.9300	  3.1550	   3.155	 188.145
 3763	 29.9300	  3.1562	   3.156	 188.195
 3764	 29.9400	  3.1575	   3.158	 188.245
 3765	 29.9300	  3.1575	   3.158	 188.295
 3766	 29.9400	  3.1587	   3.159	 188.345
 3767	 29.9400	  3.1600	   3.160	 188.395
 3768	 29.9400	  3.1600	   3.160	 188.445
 3769	 29.9400	  3.1612	   3.161	 188.495
 3770	 29.9500	  3.1625	   3.162	 188.545
 3771	 29.9500	  3.1625	   3.162	 188.595
 3772	 29.9500	  3.1637	   3.164	 188.645
 3773	 29.9500	  3.1650	   3.165	 188.695
 3774	 29.9500	  3.1650	   3.165	 188.745
 3775	 29.9500	  3.1662	   3.166	 188.795
 3776	 29.9500	  3.1675	   3.168	 188.845
 3777	 29.9600	  3.1675	   3.168	 188.895
 3778	 29.9600	  3.1688	   3.169	 188.945
 3779	 29.9600	  3.1700	   3.170	 188.995
 3780	 29.9600	  3.1700	   3.170	 189.045
 3781	 29.9700	  3.1712	   3.171	 189.095
 3782	 29.9700	  3.1725	   3.172	 189.145
 3783	 29.9700	  3.1725	   3.172	 189.195
 3784	 29.9700	  3.1737	   3.174	 189.245
 3785	 29.9700	  3.1750	   3.175	 189.295
 3786	 29.9700	  3.1750	   3.175	 189.345
 3787	 29.9800	  3.1762	   3.176	 189.395
 3788	 29.9800	  3.1775	   3.178	 189.445
 3789	 29.9800	  3.1788	   3.179	 189.495
 3790	 29.9800	  3.1788	   3.179	 189.545
 3791	 29.9800	  3.1800	   3.180	 189.595
 3792	 29.9800	  3.1800	   3.180	 189.645
 3793	 29.9900	  3.1812	   3.181	 189.695
 3794	 29.9900	  3.1825	   3.182	 189.745
 3795	 29.9900	  3.1825	   3.182	 189.795
 3796	 29.9900	  3.1837	   3.184	 189.845
 3797	 29.9900	  3.1850	   3.185	 189.895
 3798	 29.9900	  3.1850	   3.185	 189.945
 3799	 30.0000	  3.1862	   3.186	 189.995
 3800	 30.0000	  3.1875	   3.188	 190.045
 3801	 30.0000	  3.1875	   3.188	 190.095
 3802	 30.0000	  3.1888	   3.189	 190.145
 3803	 30.0100	  3.1900	   3.190	 190.195
 3804	 30.0100	  3.1900	   3.190	 190.245
 3805	 30.0100	  3.1912	   3.191	 190.295
 3806	 30.0000	  3.1925	   3.192	 190.345
 3807	 30.0100	  3.1925	   3.192	 190.395
 3808	 30.0100	  3.1937	   3.194	 190.445
 3809	 30.0200	  3.1950	   3.195	 190.495
 3810	 30.0200	  3.1950	   3.195	 190.545
 3811	 30.0200	  3.1962	   3.196	 190.595
 3812	 30.0200	  3.1975	   3.197	 190.645
 3813	 30.0300	  3.1975	   3.197	 190.695
 3814	 30.0300	  3.1988	   3.199	 190.745
 3815	 30.0300	  3.2000	   3.200	 190.795
 3816	 30.0300	  3.2000	   3.200	 190.845
 3817	 30.0300	  3.2012	   3.201	 190.895
 3818	 30.0300	  3.2025	   3.202	 190.945
 3819	 30.0400	  3.2025	   3.202	 190.995
 3820	 30.0400	  3.2037	   3.204	 191.045
 3821	 30.0400	  3.2050	   3.205	 191.095
 3822	 30.0400	  3.2050	   3.205	 191.145
 3823	 30.0500	  3.2062	   3.206	 191.195
 3824	 30.0400	  3.2075	   3.207	 191.245
 3825	 30.0500	  3.2075	   3.207	 191.295
 3826	 30.0500	  3.2088	   3.209	 191.345
 3827	 30.0500	  3.2100	   3.210	 191.395
 3828	 30.0500	  3.2100	   3.210	 191.445
 3829	 30.0500	  3.2112	   3.211	 191.495
 3830	 30.0500	  3.2125	   3.212	 191.545
 3831	 30.0600	  3.2125	   3.212	 191.595
 3832	 30.0600	  3.2137	   3.214	 191.645
 3833	 30.0600	  3.2150	   3.215	 191.695
 3834	 30.0600	  3.2162	   3.216	 191.745
 3835	 30.0700	  3.2162	   3.216	 191.795
 3836	 30.0600	  3.2175	   3.217	 191.845
 3837	 30.0700	  3.2188	   3.219	 191.895
 3838	 30.0700	  3.2188	   3.219	 191.945
 3839	 30.0700	  3.2200	   3.220	 191.995
 3840	 30.0800	  3.2212	   3.221	 192.045
 3841	 30.0800	  3.2212	   3.221	 192.095
 3842	 30.0800	  3.2225	   3.222	 192.145
 3843	 30.0800	  3.2237	   3.224	 192.195
 3844	 30.0800	  3.2237	   3.224	 192.245
 3845	 30.0800	  3.2250	   3.225	 192.295
 3846	 30.0800	  3.2262	   3.226	 192.345
 3847	 30.0900	  3.2262	   3.226	 192.395
 3848	 30.0900	  3.2275	   3.227	 192.445
 3849	 30.0900	  3.2287	   3.229	 192.495
 3850	 30.0900	  3.2287	   3.229	 192.545
 3851	 30.0900	  3.2300	   3.230	 192.595
 3852	 30.1000	  3.2312	   3.231	 192.645
 3853	 30.1000	  3.2312	   3.231	 192.695
 3854	 30.1000	  3.2325	   3.232	 192.745
 3855	 30.1000	  3.2337	   3.234	 192.795
 3856	 30.1000	  3.2337	   3.234	 192.845
 3857	 30.1100	  3.2350	   3.235	 192.895
 3858	 30.1100	  3.2362	   3.236	 192.945
 3859	 30.1100	  3.2362	   3.236	 192.995
 3860	 30.1100	  3.2375	   3.237	 193.045
 3861	 30.1100	  3.2387	   3.239	 193.095
 3862	 30.1100	  3.2387	   3.239	 193.145
 3863	 30.1200	  3.2400	   3.240	 193.195
 3864	 30.1200	  3.2413	   3.241	 193.245
 3865	 30.1200	  3.2413	   3.241	 193.295
 3866	 30.1200	  3.2425	   3.242	 193.345
 3867	 30.1200	  3.2437	   3.244	 193.395
 3868	 30.1200	  3.2437	   3.244	 193.445
 3869	 30.1300	  3.2450	   3.245	 193.495
 3870	 30.1300	  3.2462	   3.246	 193.545
 3871	 30.1300	  3.2462	   3.246	 193.595
 3872	 30.1300	  3.2475	   3.247	 193.645
 3873	 30.1300	  3.2487	   3.249	 193.695
 3874	 30.1400	  3.2487	   3.249	 193.745
 3875	 30.1400	  3.2500	   3.250	 193.795
 3876	 30.1400	  3.2513	   3.251	 193.845
 3877	 30.1400	  3.2513	   3.251	 193.895
 3878	 30.1400	  3.2525	   3.252	 193.945
 3879	 30.1400	  3.2537	   3.254	 193.995
 3880	 30.1500	  3.2537	   3.254	 194.045
 3881	 30.1500	  3.2550	   3.255	 194.095
 3882	 30.1500	  3.2562	   3.256	 194.145
 3883	 30.1500	  3.2562	   3.256	 194.195
 3884	 30.1500	  3.2575	   3.257	 194.245
 3885	 30.1600	  3.2587	   3.259	 194.295
 3886	 30.1600	  3.2587	   3.259	 194.345
 3887	 30.1600	  3.2600	   3.260	 194.395
 3888	 30.1600	  3.2613	   3.261	 194.445
 3889	 30.1600	  3.2613	   3.261	 194.495
 3890	 30.1600	  3.2625	   3.262	 194.545
 3891	 30.1600	  3.2637	   3.264	 194.595
 3892	 30.1700	  3.2637	   3.264	 194.645
 3893	 30.1700	  3.2650	   3.265	 194.695
 3894	 30.1700	  3.2662	   3.266	 194.745
 3895	 30.1700	  3.2662	   3.266	 194.795
 3896	 30.1800	  3.2675	   3.267	 194.845
 3897	 30.1800	  3.2687	   3.269	 194.895
 3898	 30.1800	  3.2687	   3.269	 194.945
 3899	 30.1800	  3.2700	   3.270	 194.995
 3900	 30.1800	  3.2713	   3.271	 195.045
 3901	 30.1800	  3.2713	   3.271	 195.095
 3902	 30.1900	  3.2725	   3.273	 195.145
 3903	 30.1900	  3.2737	   3.274	 195.195
 3904	 30.1900	  3.2737	   3.274	 195.245
 3905	 30.1900	  3.2750	   3.275	 195.295
 3906	 30.1900	  3.2762	   3.276	 195.345
 3907	 30.2000	  3.2762	   3.276	 195.395
 3908	 30.2000	  3.2775	   3.277	 195.445
 3909	 30.2000	  3.2787	   3.279	 195.495
 3910	 30.2000	  3.2787	   3.279	 195.545
 3911	 30.2000	  3.2800	   3.280	 195.595
 3912	 30.2100	  3.2812	   3.281	 195.645
 3913	 30.2000	  3.2812	   3.281	 195.695
 3914	 30.2100	  3.2825	   3.283	 195.745
 3915	 30.2100	  3.2837	   3.284	 195.795
 3916	 30.2100	  3.2837	   3.284	 195.845
 3917	 30.2100	  3.2850	   3.285	 195.895
 3918	 30.2200	  3.2862	   3.286	 195.945
 3919	 30.2200	  3.2862	   3.286	 195.995
 3920	 30.2200	  3.2875	   3.287	 196.045
 3921	 30.2200	  3.2887	   3.289	 196.095
 3922	 30.2200	  3.2887	   3.289	 196.145
 3923	 30.2200	  3.2900	   3.290	 196.195
 3924	 30.2300	  3.2912	   3.291	 196.245
 3925	 30.2300	  3.2912	   3.291	 196.295
 3926	 30.2300	  3.2925	   3.293	 196.345
 3927	 30.2300	  3.2937	   3.294	 196.395
 3928	 30.2300	  3.2937	   3.294	 196.445
 3929	 30.2400	  3.2950	   3.295	 196.495
 3930	 30.2400	  3.2962	   3.296	 196.545
 3931	 30.2400	  3.2962	   3.296	 196.595
 3932	 30.2400	  3.2975	   3.297	 196.645
 3933	 30.2400	  3.2987	   3.299	 196.695
 3934	 30.2500	  3.2987	   3.299	 196.745
 3935	 30.2500	  3.3000	   3.300	 196.795
 3936	 30.2500	  3.3012	   3.301	 196.845
 3937	 30.2500	  3.3012	   3.301	 196.895
 3938	 30.2500	  3.3025	   3.303	 196.945
 3939	 30.2600	  3.3038	   3.304	 196.995
 3940	 30.2600	  3.3038	   3.304	 197.045
 3941	 30.2600	  3.3050	   3.305	 197.095
 3942	 30.2600	  3.3062	   3.306	 197.145
 3943	 30.2600	  3.3062	   3.306	 197.195
 3944	 30.2600	  3.3075	   3.307	 197.245
 3945	 30.2700	  3.3087	   3.309	 197.295
 3946	 30.2700	  3.3087	   3.309	 197.345
 3947	 30.2700	  3.3100	   3.310	 197.395
 3948	 30.2700	  3.3112	   3.311	 197.445
 3949	 30.2700	  3.3112	   3.311	 197.495
 3950	 30.2700	  3.3125	   3.312	 197.545
 3951	 30.2800	  3.3138	   3.314	 197.595
 3952	 30.2800	  3.3138	   3.314	 197.645
 3953	 30.2800	  3.3150	   3.315	 197.695
 3954	 30.2800	  3.3162	   3.316	 197.745
 3955	 30.2900	  3.3162	   3.316	 197.795
 3956	 30.2900	  3.3175	   3.317	 197.845
 3957	 30.2900	  3.3187	   3.319	 197.895
 3958	 30.2900	  3.3187	   3.319	 197.945
 3959	 30.2900	  3.3200	   3.320	 197.995
 3960	 30.2900	  3.3212	   3.321	 198.045
 3961	 30.2900	  3.3212	   3.321	 198.095
 3962	 30.3000	  3.3225	   3.322	 198.145
 3963	 30.3000	  3.3238	   3.324	 198.195
 3964	 30.3000	  3.3238	   3.324	 198.245
 3965	 30.3000	  3.3250	   3.325	 198.295
 3966	 30.3000	  3.3262	   3.326	 198.345
 3967	 30.3000	  3.3262	   3.326	 198.395
 3968	 30.3100	  3.3275	   3.327	 198.445
 3969	 30.3100	  3.3287	   3.329	 198.495
 3970	 30.3100	  3.3287	   3.329	 198.545
 3971	 30.3200	  3.3300	   3.330	 198.595
 3972	 30.3100	  3.3312	   3.331	 198.645
 3973	 30.3100	  3.3312	   3.331	 198.695
 3974	 30.3200	  3.3325	   3.332	 198.745
 3975	 30.3200	  3.3338	   3.334	 198.795
 3976	 30.3200	  3.3338	   3.334	 198.845
 3977	 30.3200	  3.3350	   3.335	 198.895
 3978	 30.3300	  3.3362	   3.336	 198.945
 3979	 30.3300	  3.3362	   3.336	 198.995
 3980	 30.3300	  3.3375	   3.337	 199.045
 3981	 30.3300	  3.3387	   3.339	 199.095
 3982	 30.3300	  3.3387	   3.339	 199.145
 3983	 30.3300	  3.3400	   3.340	 199.195
 3984	 30.3300	  3.3412	   3.341	 199.245
 3985	 30.3400	  3.3412	   3.341	 199.295
 3986	 30.3400	  3.3425	   3.342	 199.345
 3987	 30.3400	  3.3438	   3.344	 199.395
 3988	 30.3500	  3.3438	   3.344	 199.445
 3989	 30.3500	  3.3450	   3.345	 199.495
 3990	 30.3500	  3.3462	   3.346	 199.545
 3991	 30.3500	  3.3462	   3.346	 199.595
 3992	 30.3600	  3.3475	   3.347	 199.645
 3993	 30.3600	  3.3487	   3.349	 199.695
 3994	 30.3600	  3.3487	   3.349	 199.745
 3995	 30.3600	  3.3500	   3.350	 199.795
 3996	 30.3600	  3.3512	   3.351	 199.845
 3997	 30.3600	  3.3512	   3.351	 199.895
 3998	 30.3700	  3.3525	   3.352	 199.945
 3999	 30.3600	  3.3537	   3.354	 199.995
 4000	 30.3700	  3.3537	   3.354	 200.045
 4001	 30.3700	  3.3550	   3.355	 200.095
 4002	 30.3700	  3.3562	   3.356	 200.145
 4003	 30.3700	  3.3562	   3.356	 200.195
 4004	 30.3800	  3.3575	   3.357	 200.245
 4005	 30.3700	  3.3587	   3.359	 200.295
 4006	 30.3800	  3.3587	   3.359	 200.345
 4007	 30.3800	  3.3600	   3.360	 200.395
 4008	 30.3800	  3.3612	   3.361	 200.445
 4009	 30.3800	  3.3612	   3.361	 200.495
 4010	 30.3900	  3.3625	   3.362	 200.545
 4011	 30.3900	  3.3637	   3.364	 200.595
 4012	 30.3900	  3.3637	   3.364	 200.645
 4013	 30.3900	  3.3650	   3.365	 200.695
 4014	 30.3900	  3.3663	   3.366	 200.745
 4015	 30.3900	  3.3663	   3.366	 200.795
 4016	 30.3900	  3.3675	   3.367	 200.845
 4017	 30.3900	  3.3687	   3.369	 200.895
 4018	 30.4000	  3.3687	   3.369	 200.945
 4019	 30.4000	  3.3700	   3.370	 200.995
 4020	 30.4000	  3.3712	   3.371	 201.045
 4021	 30.4100	  3.3712	   3.371	 201.095
 4022	 30.4100	  3.3725	   3.372	 201.145
 4023	 30.4100	  3.3737	   3.374	 201.195
 4024	 30.4100	  3.3737	   3.374	 201.245
 4025	 30.4100	  3.3750	   3.375	 201.295
 4026	 30.4100	  3.3763	   3.376	 201.345
 4027	 30.4100	  3.3763	   3.376	 201.395
 4028	 30.4200	  3.3775	   3.377	 201.445
 4029	 30.4200	  3.3787	   3.379	 201.495
 4030	 30.4200	  3.3787	   3.379	 201.545
 4031	 30.4200	  3.3800	   3.380	 201.595
 4032	 30.4300	  3.3812	   3.381	 201.645
 4033	 30.4300	  3.3812	   3.381	 201.695
 4034	 30.4300	  3.3825	   3.382	 201.745
 4035	 30.4300	  3.3837	   3.384	 201.795
 4036	 30.4300	  3.3837	   3.384	 201.845
 4037	 30.4400	  3.3850	   3.385	 201.895
 4038	 30.4400	  3.3863	   3.386	 201.945
 4039	 30.4400	  3.3863	   3.386	 201.995
 4040	 30.4400	  3.3875	   3.387	 202.045
 4041	 30.4500	  3.3887	   3.389	 202.095
 4042	 30.4500	  3.3887	   3.389	 202.145
 4043	 30.4500	  3.3900	   3.390	 202.195
 4044	 30.4500	  3.3912	   3.391	 202.245
 4045	 30.4500	  3.3912	   3.391	 202.295
 4046	 30.4500	  3.3925	   3.392	 202.345
 4047	 30.4600	  3.3937	   3.394	 202.395
 4048	 30.4600	  3.3937	   3.394	 202.445
 4049	 30.4600	  3.3950	   3.395	 202.495
 4050	 30.4600	  3.3963	   3.396	 202.545
 4051	 30.4600	  3.3963	   3.396	 202.595
 4052	 30.4600	  3.3975	   3.398	 202.645
 4053	 30.4700	  3.3987	   3.399	 202.695
 4054	 30.4700	  3.3987	   3.399	 202.745
 4055	 30.4700	  3.4000	   3.400	 202.795
 4056	 30.4700	  3.4012	   3.401	 202.845
 4057	 30.4700	  3.4012	   3.401	 202.895
 4058	 30.4700	  3.4025	   3.402	 202.945
 4059	 30.4700	  3.4037	   3.404	 202.995
 4060	 30.4800	  3.4037	   3.404	 203.045
 4061	 30.4800	  3.4050	   3.405	 203.095
 4062	 30.4800	  3.4062	   3.406	 203.145
 4063	 30.4900	  3.4062	   3.406	 203.195
 4064	 30.4900	  3.4075	   3.408	 203.245
 4065	 30.4900	  3.4087	   3.409	 203.295
 4066	 30.4900	  3.4087	   3.409	 203.345
 4067	 30.4900	  3.4100	   3.410	 203.395
 4068	 30.4900	  3.4112	   3.411	 203.445
 4069	 30.4900	  3.4112	   3.411	 203.495
 4070	 30.5000	  3.4125	   3.412	 203.545
 4071	 30.5000	  3.4137	   3.414	 203.595
 4072	 30.5000	  3.4137	   3.414	 203.645
 4073	 30.5000	  3.4150	   3.415	 203.695
 4074	 30.5000	  3.4162	   3.416	 203.745
 4075	 30.5100	  3.4162	   3.416	 203.795
 4076	 30.5100	  3.4175	   3.418	 203.845
 4077	 30.5100	  3.4187	   3.419	 203.895
 4078	 30.5100	  3.4187	   3.419	 203.945
 4079	 30.5100	  3.4200	   3.420	 203.995
 4080	 30.5200	  3.4212	   3.421	 204.045
 4081	 30.5200	  3.4212	   3.421	 204.095
 4082	 30.5200	  3.4225	   3.422	 204.145
 4083	 30.5200	  3.4237	   3.424	 204.195
 4084	 30.5300	  3.4237	   3.424	 204.245
 4085	 30.5300	  3.4250	   3.425	 204.295
 4086	 30.5300	  3.4262	   3.426	 204.345
 4087	 30.5300	  3.4262	   3.426	 204.395
 4088	 30.5300	  3.4275	   3.428	 204.445
 4089	 30.5300	  3.4288	   3.429	 204.495
 4090	 30.5300	  3.4288	   3.429	 204.545
 4091	 30.5300	  3.4300	   3.430	 204.595
 4092	 30.5400	  3.4312	   3.431	 204.645
 4093	 30.5400	  3.4312	   3.431	 204.695
 4094	 30.5400	  3.4325	   3.432	 204.745
 4095	 30.5400	  3.4337	   3.434	 204.795
 4096	 30.5400	  3.4337	   3.434	 204.845
 4097	 30.5400	  3.4350	   3.435	 204.895
 4098	 30.5500	  3.4362	   3.436	 204.945
 4099	 30.5500	  3.4362	   3.436	 204.995
 4100	 30.5500	  3.4375	   3.438	 205.045
 4101	 30.5500	  3.4388	   3.439	 205.095
 4102	 30.5500	  3.4388	   3.439	 205.145
 4103	 30.5600	  3.4400	   3.440	 205.195
 4104	 30.5600	  3.4412	   3.441	 205.245
 4105	 30.5600	  3.4412	   3.441	 205.295
 4106	 30.5600	  3.4425	   3.442	 205.345
 4107	 30.5600	  3.4437	   3.444	 205.395
 4108	 30.5600	  3.4437	   3.444	 205.445
 4109	 30.5700	  3.4450	   3.445	 205.495
 4110	 30.5700	  3.4462	   3.446	 205.545
 4111	 30.5700	  3.4462	   3.446	 205.595
 4112	 30.5700	  3.4475	   3.447	 205.645
 4113	 30.5800	  3.4488	   3.449	 205.695
 4114	 30.5700	  3.4488	   3.449	 205.745
 4115	 30.5800	  3.4500	   3.450	 205.795
 4116	 30.5800	  3.4512	   3.451	 205.845
 4117	 30.5800	  3.4512	   3.451	 205.895
 4118	 30.5800	  3.4525	   3.452	 205.945
 4119	 30.5900	  3.4537	   3.454	 205.995
 4120	 30.5900	  3.4537	   3.454	 206.045
 4121	 30.5900	  3.4550	   3.455	 206.095
 4122	 30.5900	  3.4562	   3.456	 206.145
 4123	 30.5900	  3.4562	   3.456	 206.195
 4124	 30.5900	  3.4575	   3.457	 206.245
 4125	 30.6000	  3.4588	   3.459	 206.295
 4126	 30.6000	  3.4588	   3.459	 206.345
 4127	 30.6000	  3.4600	   3.460	 206.395
 4128	 30.6000	  3.4612	   3.461	 206.445
 4129	 30.6100	  3.4612	   3.461	 206.495
 4130	 30.6100	  3.4625	   3.462	 206.545
 4131	 30.6100	  3.4637	   3.464	 206.595
 4132	 30.6100	  3.4637	   3.464	 206.645
 4133	 30.6100	  3.4650	   3.465	 206.695
 4134	 30.6200	  3.4662	   3.466	 206.745
 4135	 30.6200	  3.4662	   3.466	 206.795
 4136	 30.6200	  3.4675	   3.467	 206.845
 4137	 30.6200	  3.4688	   3.469	 206.895
 4138	 30.6200	  3.4688	   3.469	 206.945
 4139	 30.6200	  3.4700	   3.470	 206.995
 4140	 30.6300	  3.4712	   3.471	 207.045
 4141	 30.6300	  3.4712	   3.471	 207.095
 4142	 30.6300	  3.4725	   3.472	 207.145
 4143	 30.6300	  3.4737	   3.474	 207.195
 4144	 30.6300	  3.4737	   3.474	 207.245
 4145	 30.6300	  3.4750	   3.475	 207.295
 4146	 30.6400	  3.4762	   3.476	 207.345
 4147	 30.6400	  3.4762	   3.476	 207.395
 4148	 30.6400	  3.4775	   3.477	 207.445
 4149	 30.6400	  3.4787	   3.479	 207.495
 4150	 30.6400	  3.4787	   3.479	 207.545
 4151	 30.6400	  3.4800	   3.480	 207.595
 4152	 30.6500	  3.4812	   3.481	 207.645
 4153	 30.6500	  3.4812	   3.481	 207.695
 4154	 30.6500	  3.4825	   3.482	 207.745
 4155	 30.6500	  3.4837	   3.484	 207.795
 4156	 30.6600	  3.4837	   3.484	 207.845
 4157	 30.6600	  3.4850	   3.485	 207.895
 4158	 30.6600	  3.4862	   3.486	 207.945
 4159	 30.6600	  3.4862	   3.486	 207.995
 4160	 30.6600	  3.4875	   3.487	 208.045
 4161	 30.6700	  3.4887	   3.489	 208.095
 4162	 30.6700	  3.4887	   3.489	 208.145
 4163	 30.6700	  3.4900	   3.490	 208.195
 4164	 30.6700	  3.4913	   3.491	 208.245
 4165	 30.6700	  3.4913	   3.491	 208.295
 4166	 30.6700	  3.4925	   3.492	 208.345
 4167	 30.6800	  3.4937	   3.494	 208.395
 4168	 30.6800	  3.4937	   3.494	 208.445
 4169	 30.6800	  3.4950	   3.495	 208.495
 4170	 30.6800	  3.4962	   3.496	 208.545
 4171	 30.6800	  3.4962	   3.496	 208.595
 4172	 30.6800	  3.4975	   3.497	 208.645
 4173	 30.6900	  3.4987	   3.499	 208.695
 4174	 30.6900	  3.4987	   3.499	 208.745
 4175	 30.6900	  3.5000	   3.500	 208.795
 4176	 30.6900	  3.5013	   3.501	 208.845
 4177	 30.7000	  3.5013	   3.501	 208.895
 4178	 30.7000	  3.5025	   3.502	 208.945
 4179	 30.7000	  3.5037	   3.504	 208.995
 4180	 30.7000	  3.5037	   3.504	 209.045
 4181	 30.7000	  3.5050	   3.505	 209.095
 4182	 30.7000	  3.5062	   3.506	 209.145
 4183	 30.7000	  3.5062	   3.506	 209.195
 4184	 30.7100	  3.5075	   3.507	 209.245
 4185	 30.7100	  3.5087	   3.509	 209.295
 4186	 30.7100	  3.5087	   3.509	 209.345
 4187	 30.7200	  3.5100	   3.510	 209.395
 4188	 30.7100	  3.5113	   3.511	 209.445
 4189	 30.7200	  3.5113	   3.511	 209.495
 4190	 30.7200	  3.5125	   3.512	 209.545
 4191	 30.7200	  3.5137	   3.514	 209.595
 4192	 30.7200	  3.5137	   3.514	 209.645
 4193	 30.7200	  3.5150	   3.515	 209.695
 4194	 30.7300	  3.5162	   3.516	 209.745
 4195	 30.7300	  3.5162	   3.516	 209.795
 4196	 30.7300	  3.5175	   3.517	 209.845
 4197	 30.7300	  3.5187	   3.519	 209.895
 4198	 30.7400	  3.5187	   3.519	 209.945
 4199	 30.7400	  3.5200	   3.520	 209.995
 4200	 30.7400	  3.5213	   3.521	 210.045
 4201	 30.7400	  3.5213	   3.521	 210.095
 4202	 30.7400	  3.5225	   3.523	 210.145
 4203	 30.7500	  3.5237	   3.524	 210.195
 4204	 30.7500	  3.5237	   3.524	 210.245
 4205	 30.7500	  3.5250	   3.525	 210.295
 4206	 30.7500	  3.5262	   3.526	 210.345
 4207	 30.7500	  3.5262	   3.526	 210.395
 4208	 30.7600	  3.5275	   3.527	 210.445
 4209	 30.7600	  3.5287	   3.529	 210.495
 4210	 30.7600	  3.5287	   3.529	 210.545
 4211	 30.7600	  3.5300	   3.530	 210.595
 4212	 30.7600	  3.5312	   3.531	 210.645
 4213	 30.7600	  3.5312	   3.531	 210.695
