0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3212
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 3026	  0.2452	 25.2937	  25.294	 151.345
 3027	  0.2456	 25.3025	  25.302	 151.395
 3028	  0.2448	 25.3100	  25.310	 151.445
 3029	  0.2456	 25.3188	  25.319	 151.495
 3030	  0.2456	 25.3275	  25.327	 151.545
 3031	  0.2456	 25.3363	  25.336	 151.595
 3032	  0.2456	 25.3438	  25.344	 151.645
 3033	  0.2460	 25.3525	  25.352	 151.695
 3034	  0.2464	 25.3612	  25.361	 151.745
 3035	  0.2460	 25.3687	  25.369	 151.795
 3036	  0.2460	 25.3775	  25.377	 151.845
 3037	  0.2464	 25.3862	  25.386	 151.895
 3038	  0.2460	 25.3950	  25.395	 151.945
 3039	  0.2460	 25.4025	  25.403	 151.995
 3040	  0.2464	 25.4112	  25.411	 152.045
 3041	  0.2460	 25.4200	  25.420	 152.095
 3042	  0.2464	 25.4275	  25.427	 152.145
 3043	  0.2464	 25.4362	  25.436	 152.195
 3044	  0.2464	 25.4450	  25.445	 152.245
 3045	  0.2460	 25.4537	  25.454	 152.295
 3046	  0.2460	 25.4613	  25.461	 152.345
 3047	  0.2464	 25.4700	  25.470	 152.395
 3048	  0.2456	 25.4788	  25.479	 152.445
 3049	  0.2460	 25.4862	  25.486	 152.495
 3050	  0.2456	 25.4950	  25.495	 152.545
 3051	  0.2460	 25.5037	  25.504	 152.595
 3052	  0.2460	 25.5112	  25.511	 152.645
 3053	  0.2460	 25.5200	  25.520	 152.695
 3054	  0.2464	 25.5287	  25.529	 152.745
 3055	  0.2460	 25.5375	  25.538	 152.795
 3056	  0.2468	 25.5450	  25.545	 152.845
 3057	  0.2464	 25.5537	  25.554	 152.895
 3058	  0.2468	 25.5625	  25.562	 152.945
 3059	  0.2464	 25.5700	  25.570	 152.995
 3060	  0.2464	 25.5787	  25.579	 153.045
 3061	  0.2464	 25.5875	  25.587	 153.095
 3062	  0.2460	 25.5962	  25.596	 153.145
 3063	  0.2460	 25.6038	  25.604	 153.195
 3064	  0.2468	 25.6125	  25.612	 153.245
 3065	  0.2460	 25.6213	  25.621	 153.295
 3066	  0.2460	 25.6287	  25.629	 153.345
 3067	  0.2460	 25.6375	  25.637	 153.395
 3068	  0.2460	 25.6462	  25.646	 153.445
 3069	  0.2464	 25.6550	  25.655	 153.495
 3070	  0.2464	 25.6625	  25.662	 153.545
 3071	  0.2464	 25.6712	  25.671	 153.595
 3072	  0.2464	 25.6800	  25.680	 153.645
 3073	  0.2464	 25.6887	  25.689	 153.695
 3074	  0.2468	 25.6962	  25.696	 153.745
 3075	  0.2460	 25.7050	  25.705	 153.795
 3076	  0.2460	 25.7137	  25.714	 153.845
 3077	  0.2464	 25.7212	  25.721	 153.895
 3078	  0.2468	 25.7300	  25.730	 153.945
 3079	  0.2460	 25.7387	  25.739	 153.995
 3080	  0.2464	 25.7463	  25.746	 154.045
 3081	  0.2464	 25.7550	  25.755	 154.095
 3082	  0.2460	 25.7638	  25.764	 154.145
 3083	  0.2456	 25.7725	  25.772	 154.195
 3084	  0.2464	 25.7800	  25.780	 154.245
 3085	  0.2460	 25.7887	  25.789	 154.295
 3086	  0.2464	 25.7975	  25.797	 154.345
 3087	  0.2468	 25.8050	  25.805	 154.395
 3088	  0.2464	 25.8137	  25.814	 154.445
 3089	  0.2472	 25.8225	  25.823	 154.495
 3090	  0.2464	 25.8312	  25.831	 154.545
 3091	  0.2468	 25.8387	  25.839	 154.595
 3092	  0.2468	 25.8475	  25.847	 154.645
 3093	  0.2464	 25.8562	  25.856	 154.695
 3094	  0.2464	 25.8650	  25.865	 154.745
 3095	  0.2472	 25.8725	  25.872	 154.795
 3096	  0.2472	 25.8812	  25.881	 154.845
 3097	  0.2476	 25.8900	  25.890	 154.895
 3098	  0.2468	 25.8975	  25.897	 154.945
 3099	  0.2468	 25.9062	  25.906	 154.995
 3100	  0.2468	 25.9150	  25.915	 155.045
 3101	  0.2464	 25.9225	  25.922	 155.095
 3102	  0.2464	 25.9312	  25.931	 155.145
 3103	  0.2468	 25.9400	  25.940	 155.195
 3104	  0.2472	 25.9487	  25.949	 155.245
 3105	  0.2468	 25.9562	  25.956	 155.295
 3106	  0.2468	 25.9650	  25.965	 155.345
 3107	  0.2460	 25.9737	  25.974	 155.395
 3108	  0.2468	 25.9825	  25.983	 155.445
 3109	  0.2464	 25.9900	  25.990	 155.495
 3110	  0.2460	 25.9987	  25.999	 155.545
 3111	  0.2464	 26.0075	  26.007	 155.595
 3112	  0.2472	 26.0150	  26.015	 155.645
 3113	  0.2468	 26.0238	  26.024	 155.695
 3114	  0.2468	 26.0325	  26.032	 155.745
 3115	  0.2468	 26.0400	  26.040	 155.795
 3116	  0.2476	 26.0487	  26.049	 155.845
 3117	  0.2476	 26.0575	  26.057	 155.895
 3118	  0.2472	 26.0662	  26.066	 155.945
 3119	  0.2472	 26.0737	  26.074	 155.995
 3120	  0.2468	 26.0825	  26.082	 156.045
 3121	  0.2468	 26.0912	  26.091	 156.095
 3122	  0.2468	 26.1000	  26.100	 156.145
 3123	  0.2460	 26.1075	  26.108	 156.195
 3124	  0.2460	 26.1162	  26.116	 156.245
 3125	  0.2464	 26.1250	  26.125	 156.295
 3126	  0.2468	 26.1325	  26.132	 156.345
 3127	  0.2472	 26.1412	  26.141	 156.395
 3128	  0.2468	 26.1500	  26.150	 156.445
 3129	  0.2468	 26.1587	  26.159	 156.495
 3130	  0.2468	 26.1663	  26.166	 156.545
 3131	  0.2472	 26.1750	  26.175	 156.595
 3132	  0.2476	 26.1838	  26.184	 156.645
 3133	  0.2472	 26.1925	  26.192	 156.695
 3134	  0.2476	 26.2000	  26.200	 156.745
 3135	  0.2476	 26.2087	  26.209	 156.795
 3136	  0.2476	 26.2175	  26.217	 156.845
 3137	  0.2480	 26.2250	  26.225	 156.895
 3138	  0.2472	 26.2337	  26.234	 156.945
 3139	  0.2476	 26.2425	  26.243	 156.995
 3140	  0.2480	 26.2500	  26.250	 157.045
 3141	  0.2476	 26.2587	  26.259	 157.095
 3142	  0.2476	 26.2675	  26.267	 157.145
 3143	  0.2472	 26.2762	  26.276	 157.195
 3144	  0.2472	 26.2837	  26.284	 157.245
 3145	  0.2480	 26.2925	  26.292	 157.295
 3146	  0.2476	 26.3000	  26.300	 157.345
 3147	  0.2480	 26.3088	  26.309	 157.395
 3148	  0.2472	 26.3175	  26.317	 157.445
 3149	  0.2472	 26.3263	  26.326	 157.495
 3150	  0.2468	 26.3337	  26.334	 157.545
 3151	  0.2472	 26.3425	  26.342	 157.595
 3152	  0.2472	 26.3512	  26.351	 157.645
 3153	  0.2464	 26.3600	  26.360	 157.695
 3154	  0.2472	 26.3675	  26.368	 157.745
 3155	  0.2472	 26.3762	  26.376	 157.795
 3156	  0.2472	 26.3850	  26.385	 157.845
 3157	  0.2476	 26.3925	  26.392	 157.895
 3158	  0.2472	 26.4012	  26.401	 157.945
 3159	  0.2472	 26.4100	  26.410	 157.995
 3160	  0.2468	 26.4175	  26.417	 158.045
 3161	  0.2472	 26.4262	  26.426	 158.095
 3162	  0.2468	 26.4350	  26.435	 158.145
 3163	  0.2468	 26.4425	  26.442	 158.195
 3164	  0.2472	 26.4513	  26.451	 158.245
 3165	  0.2468	 26.4600	  26.460	 158.295
 3166	  0.2468	 26.4688	  26.469	 158.345
 3167	  0.2468	 26.4762	  26.476	 158.395
 3168	  0.2460	 26.4850	  26.485	 158.445
 3169	  0.2468	 26.4937	  26.494	 158.495
 3170	  0.2464	 26.5025	  26.502	 158.545
 3171	  0.2464	 26.5100	  26.510	 158.595
 3172	  0.2456	 26.5187	  26.519	 158.645
 3173	  0.2444	 26.5275	  26.528	 158.695
 3174	  0.0856	 26.5350	  26.535	 158.745
 3175	  0.0012	 26.5437	  26.544	 158.795
 3176	  0.0016	 26.5525	  26.552	 158.845
 3177	  0.0016	 26.5600	  26.560	 158.895
 3178	  0.0016	 26.5687	  26.569	 158.945
 3179	  0.0012	 26.5775	  26.577	 158.995
 3180	  0.0016	 26.5850	  26.585	 159.045
 3181	  0.0012	 26.5938	  26.594	 159.095
 3182	  0.0020	 26.6025	  26.602	 159.145
 3183	  0.0024	 26.6100	  26.610	 159.195
 3184	  0.0016	 26.6187	  26.619	 159.245
 3185	  0.0020	 26.6275	  26.627	 159.295
 3186	  0.0016	 26.6362	  26.636	 159.345
 3187	  0.0012	 26.6437	  26.644	 159.395
 3188	  0.0016	 26.6525	  26.653	 159.445
 3189	  0.0012	 26.6612	  26.661	 159.495
 3190	  0.0016	 26.6687	  26.669	 159.545
 3191	  0.0016	 26.6775	  26.677	 159.595
 3192	  0.0016	 26.6862	  26.686	 159.645
 3193	  0.0016	 26.6937	  26.694	 159.695
 3194	  0.0016	 26.7025	  26.702	 159.745
 3195	  0.0016	 26.7113	  26.711	 159.795
 3196	  0.0012	 26.7188	  26.719	 159.845
 3197	  0.0012	 26.7275	  26.727	 159.895
 3198	  0.0016	 26.7362	  26.736	 159.945
 3199	  0.0016	 26.7450	  26.745	 159.995
 3200	  0.0016	 26.7525	  26.752	 160.045
 3201	  0.0016	 26.7612	  26.761	 160.095
 3202	  0.0016	 26.7700	  26.770	 160.145
 3203	  0.0016	 26.7775	  26.778	 160.195
 3204	  0.0016	 26.7862	  26.786	 160.245
 3205	  0.0020	 26.7950	  26.795	 160.295
 3206	  0.0020	 26.8025	  26.802	 160.345
 3207	  0.0020	 26.8112	  26.811	 160.395
 3208	  0.0020	 26.8200	  26.820	 160.445
 3209	  0.0020	 26.8275	  26.827	 160.495
 3210	  0.0024	 26.8363	  26.836	 160.545
 3211	  0.0020	 26.8450	  26.845	 160.595
ControlMode:	0
Rate:	 10.0000
(null)
4
step	1
0
5.000000
0.000000
1
1
0.500000
2
step	2
1
5.000000
0.000000
1
1
2.000000
3
step	3
5
2.000000
0.000000
1
0
30.000000
4
step	4
8
0.000000
0.000000
0
0
0.000000
0
2
