0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	5987
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
  556	  0.0544	  4.6537	   4.654	  27.845
  557	  0.0540	  4.6613	   4.661	  27.895
  558	  0.0540	  4.6700	   4.670	  27.945
  559	  0.0540	  4.6788	   4.679	  27.995
  560	  0.0544	  4.6862	   4.686	  28.045
  561	  0.0544	  4.6950	   4.695	  28.095
  562	  0.0552	  4.7037	   4.704	  28.145
  563	  0.0552	  4.7112	   4.711	  28.195
  564	  0.0556	  4.7200	   4.720	  28.245
  565	  0.0556	  4.7287	   4.729	  28.295
  566	  0.0552	  4.7362	   4.736	  28.345
  567	  0.0552	  4.7450	   4.745	  28.395
  568	  0.0548	  4.7537	   4.754	  28.445
  569	  0.0560	  4.7613	   4.761	  28.495
  570	  0.0560	  4.7700	   4.770	  28.545
  571	  0.0556	  4.7787	   4.779	  28.595
  572	  0.0560	  4.7863	   4.786	  28.645
  573	  0.0568	  4.7950	   4.795	  28.695
  574	  0.0568	  4.8038	   4.804	  28.745
  575	  0.0572	  4.8112	   4.811	  28.795
  576	  0.0572	  4.8200	   4.820	  28.845
  577	  0.0572	  4.8287	   4.829	  28.895
  578	  0.0572	  4.8362	   4.836	  28.945
  579	  0.0580	  4.8450	   4.845	  28.995
  580	  0.0576	  4.8537	   4.854	  29.045
  581	  0.0584	  4.8612	   4.861	  29.095
  582	  0.0580	  4.8700	   4.870	  29.145
  583	  0.0588	  4.8787	   4.879	  29.195
  584	  0.0584	  4.8863	   4.886	  29.245
  585	  0.0584	  4.8950	   4.895	  29.295
  586	  0.0588	  4.9037	   4.904	  29.345
  587	  0.0588	  4.9113	   4.911	  29.395
  588	  0.0588	  4.9200	   4.920	  29.445
  589	  0.0588	  4.9288	   4.929	  29.495
  590	  0.0596	  4.9362	   4.936	  29.545
  591	  0.0596	  4.9450	   4.945	  29.595
  592	  0.0592	  4.9537	   4.954	  29.645
  593	  0.0592	  4.9625	   4.963	  29.695
  594	  0.0592	  4.9700	   4.970	  29.745
  595	  0.0600	  4.9787	   4.979	  29.795
  596	  0.0600	  4.9875	   4.987	  29.845
  597	  0.0604	  4.9950	   4.995	  29.895
  598	  0.0604	  5.0037	   5.004	  29.945
  599	  0.0612	  5.0125	   5.012	  29.995
  600	  0.0604	  5.0200	   5.020	  30.045
  601	  0.0604	  5.0287	   5.029	  30.095
  602	  0.0612	  5.0375	   5.037	  30.145
  603	  0.0612	  5.0462	   5.046	  30.195
  604	  0.0616	  5.0538	   5.054	  30.245
  605	  0.0612	  5.0625	   5.062	  30.295
  606	  0.0616	  5.0700	   5.070	  30.345
  607	  0.0620	  5.0787	   5.079	  30.395
  608	  0.0624	  5.0875	   5.088	  30.445
  609	  0.0620	  5.0963	   5.096	  30.495
  610	  0.0624	  5.1037	   5.104	  30.545
  611	  0.0624	  5.1125	   5.112	  30.595
  612	  0.0624	  5.1212	   5.121	  30.645
  613	  0.0624	  5.1287	   5.129	  30.695
  614	  0.0620	  5.1375	   5.137	  30.745
  615	  0.0628	  5.1462	   5.146	  30.795
  616	  0.0624	  5.1537	   5.154	  30.845
  617	  0.0632	  5.1625	   5.162	  30.895
  618	  0.0636	  5.1712	   5.171	  30.945
  619	  0.0636	  5.1788	   5.179	  30.995
  620	  0.0644	  5.1875	   5.188	  31.045
  621	  0.0648	  5.1962	   5.196	  31.095
  622	  0.0652	  5.2037	   5.204	  31.145
  623	  0.0640	  5.2125	   5.213	  31.195
  624	  0.0644	  5.2213	   5.221	  31.245
  625	  0.0648	  5.2287	   5.229	  31.295
  626	  0.0648	  5.2375	   5.237	  31.345
  627	  0.0652	  5.2462	   5.246	  31.395
  628	  0.0660	  5.2550	   5.255	  31.445
  629	  0.0652	  5.2613	   5.261	  31.495
  630	  0.0656	  5.2700	   5.270	  31.545
  631	  0.0656	  5.2787	   5.279	  31.595
  632	  0.0660	  5.2863	   5.286	  31.645
  633	  0.0664	  5.2950	   5.295	  31.695
  634	  0.0664	  5.3038	   5.304	  31.745
  635	  0.0664	  5.3112	   5.311	  31.795
  636	  0.0668	  5.3200	   5.320	  31.845
  637	  0.0672	  5.3287	   5.329	  31.895
  638	  0.0676	  5.3362	   5.336	  31.945
  639	  0.0672	  5.3450	   5.345	  31.995
  640	  0.0672	  5.3537	   5.354	  32.045
  641	  0.0676	  5.3612	   5.361	  32.095
  642	  0.0676	  5.3700	   5.370	  32.145
  643	  0.0680	  5.3787	   5.379	  32.195
  644	  0.0680	  5.3863	   5.386	  32.245
  645	  0.0684	  5.3950	   5.395	  32.295
  646	  0.0688	  5.4037	   5.404	  32.345
  647	  0.0696	  5.4125	   5.412	  32.395
  648	  0.0696	  5.4200	   5.420	  32.445
  649	  0.0696	  5.4288	   5.429	  32.495
  650	  0.0692	  5.4375	   5.438	  32.545
  651	  0.0696	  5.4450	   5.445	  32.595
  652	  0.0700	  5.4537	   5.454	  32.645
  653	  0.0700	  5.4612	   5.461	  32.695
  654	  0.0700	  5.4700	   5.470	  32.745
  655	  0.0704	  5.4787	   5.479	  32.795
  656	  0.0704	  5.4875	   5.487	  32.845
  657	  0.0704	  5.4950	   5.495	  32.895
  658	  0.0712	  5.5037	   5.504	  32.945
  659	  0.0712	  5.5125	   5.512	  32.995
  660	  0.0712	  5.5212	   5.521	  33.045
  661	  0.0716	  5.5287	   5.529	  33.095
  662	  0.0724	  5.5375	   5.537	  33.145
  663	  0.0728	  5.5462	   5.546	  33.195
  664	  0.0720	  5.5538	   5.554	  33.245
  665	  0.0720	  5.5625	   5.562	  33.295
  666	  0.0728	  5.5712	   5.571	  33.345
  667	  0.0736	  5.5787	   5.579	  33.395
  668	  0.0736	  5.5875	   5.588	  33.445
  669	  0.0732	  5.5963	   5.596	  33.495
  670	  0.0736	  5.6050	   5.605	  33.545
  671	  0.0736	  5.6125	   5.612	  33.595
  672	  0.0740	  5.6212	   5.621	  33.645
  673	  0.0740	  5.6287	   5.629	  33.695
  674	  0.0744	  5.6375	   5.637	  33.745
  675	  0.0744	  5.6462	   5.646	  33.795
  676	  0.0744	  5.6550	   5.655	  33.845
  677	  0.0756	  5.6625	   5.662	  33.895
  678	  0.0756	  5.6712	   5.671	  33.945
  679	  0.0752	  5.6800	   5.680	  33.995
  680	  0.0752	  5.6887	   5.689	  34.045
  681	  0.0760	  5.6962	   5.696	  34.095
  682	  0.0764	  5.7050	   5.705	  34.145
  683	  0.0760	  5.7125	   5.713	  34.195
  684	  0.0764	  5.7213	   5.721	  34.245
  685	  0.0764	  5.7300	   5.730	  34.295
  686	  0.0768	  5.7387	   5.739	  34.345
  687	  0.0768	  5.7462	   5.746	  34.395
  688	  0.0772	  5.7550	   5.755	  34.445
  689	  0.0772	  5.7638	   5.764	  34.495
  690	  0.0780	  5.7712	   5.771	  34.545
  691	  0.0780	  5.7800	   5.780	  34.595
  692	  0.0784	  5.7887	   5.789	  34.645
  693	  0.0780	  5.7975	   5.797	  34.695
  694	  0.0784	  5.8050	   5.805	  34.745
  695	  0.0784	  5.8137	   5.814	  34.795
  696	  0.0784	  5.8225	   5.822	  34.845
  697	  0.0784	  5.8312	   5.831	  34.895
  698	  0.0788	  5.8387	   5.839	  34.945
  699	  0.0788	  5.8475	   5.847	  34.995
  700	  0.0796	  5.8562	   5.856	  35.045
  701	  0.0800	  5.8637	   5.864	  35.095
  702	  0.0796	  5.8725	   5.872	  35.145
  703	  0.0804	  5.8800	   5.880	  35.195
  704	  0.0800	  5.8888	   5.889	  35.245
  705	  0.0800	  5.8975	   5.898	  35.295
  706	  0.0800	  5.9050	   5.905	  35.345
  707	  0.0800	  5.9125	   5.912	  35.395
  708	  0.0804	  5.9212	   5.921	  35.445
  709	  0.0804	  5.9300	   5.930	  35.495
  710	  0.0812	  5.9375	   5.938	  35.545
  711	  0.0812	  5.9462	   5.946	  35.595
  712	  0.0816	  5.9550	   5.955	  35.645
  713	  0.0812	  5.9637	   5.964	  35.695
  714	  0.0820	  5.9713	   5.971	  35.745
  715	  0.0828	  5.9800	   5.980	  35.795
  716	  0.0824	  5.9887	   5.989	  35.845
  717	  0.0824	  5.9962	   5.996	  35.895
  718	  0.0828	  6.0050	   6.005	  35.945
  719	  0.0836	  6.0138	   6.014	  35.995
  720	  0.0836	  6.0212	   6.021	  36.045
  721	  0.0836	  6.0300	   6.030	  36.095
  722	  0.0832	  6.0387	   6.039	  36.145
  723	  0.0836	  6.0475	   6.047	  36.195
  724	  0.0836	  6.0550	   6.055	  36.245
  725	  0.0840	  6.0637	   6.064	  36.295
  726	  0.0840	  6.0725	   6.072	  36.345
  727	  0.0836	  6.0800	   6.080	  36.395
  728	  0.0844	  6.0887	   6.089	  36.445
  729	  0.0848	  6.0975	   6.097	  36.495
  730	  0.0856	  6.1062	   6.106	  36.545
  731	  0.0852	  6.1137	   6.114	  36.595
  732	  0.0852	  6.1225	   6.122	  36.645
  733	  0.0856	  6.1312	   6.131	  36.695
  734	  0.0860	  6.1388	   6.139	  36.745
  735	  0.0864	  6.1475	   6.148	  36.795
  736	  0.0860	  6.1562	   6.156	  36.845
  737	  0.0860	  6.1637	   6.164	  36.895
  738	  0.0864	  6.1725	   6.172	  36.945
  739	  0.0868	  6.1813	   6.181	  36.995
  740	  0.0868	  6.1900	   6.190	  37.045
  741	  0.0876	  6.1975	   6.197	  37.095
  742	  0.0884	  6.2062	   6.206	  37.145
  743	  0.0880	  6.2150	   6.215	  37.195
  744	  0.0888	  6.2225	   6.222	  37.245
  745	  0.0884	  6.2312	   6.231	  37.295
  746	  0.0888	  6.2400	   6.240	  37.345
  747	  0.0888	  6.2487	   6.249	  37.395
  748	  0.0892	  6.2562	   6.256	  37.445
  749	  0.0892	  6.2650	   6.265	  37.495
  750	  0.0888	  6.2737	   6.274	  37.545
  751	  0.0896	  6.2812	   6.281	  37.595
  752	  0.0892	  6.2900	   6.290	  37.645
  753	  0.0896	  6.2987	   6.299	  37.695
  754	  0.0904	  6.3063	   6.306	  37.745
  755	  0.0900	  6.3150	   6.315	  37.795
  756	  0.0900	  6.3238	   6.324	  37.845
  757	  0.0904	  6.3325	   6.332	  37.895
  758	  0.0904	  6.3400	   6.340	  37.945
  759	  0.0904	  6.3487	   6.349	  37.995
  760	  0.0900	  6.3575	   6.358	  38.045
  761	  0.0908	  6.3663	   6.366	  38.095
  762	  0.0916	  6.3737	   6.374	  38.145
  763	  0.0916	  6.3825	   6.382	  38.195
  764	  0.0928	  6.3912	   6.391	  38.245
  765	  0.0924	  6.3987	   6.399	  38.295
  766	  0.0928	  6.4075	   6.407	  38.345
  767	  0.0928	  6.4162	   6.416	  38.395
  768	  0.0924	  6.4237	   6.424	  38.445
  769	  0.0924	  6.4325	   6.432	  38.495
  770	  0.0928	  6.4412	   6.441	  38.545
  771	  0.0932	  6.4488	   6.449	  38.595
  772	  0.0936	  6.4575	   6.457	  38.645
  773	  0.0940	  6.4650	   6.465	  38.695
  774	  0.0940	  6.4737	   6.474	  38.745
  775	  0.0940	  6.4825	   6.483	  38.795
  776	  0.0940	  6.4913	   6.491	  38.845
  777	  0.0944	  6.4987	   6.499	  38.895
  778	  0.0952	  6.5075	   6.507	  38.945
  779	  0.0952	  6.5162	   6.516	  38.995
  780	  0.0952	  6.5250	   6.525	  39.045
  781	  0.0952	  6.5325	   6.532	  39.095
  782	  0.0952	  6.5412	   6.541	  39.145
  783	  0.0956	  6.5500	   6.550	  39.195
  784	  0.0960	  6.5575	   6.557	  39.245
  785	  0.0968	  6.5662	   6.566	  39.295
  786	  0.0972	  6.5750	   6.575	  39.345
  787	  0.0964	  6.5825	   6.582	  39.395
  788	  0.0976	  6.5912	   6.591	  39.445
  789	  0.0980	  6.6000	   6.600	  39.495
  790	  0.0976	  6.6087	   6.609	  39.545
  791	  0.0984	  6.6163	   6.616	  39.595
  792	  0.0980	  6.6250	   6.625	  39.645
  793	  0.0984	  6.6337	   6.634	  39.695
  794	  0.0996	  6.6412	   6.641	  39.745
  795	  0.0984	  6.6500	   6.650	  39.795
  796	  0.0980	  6.6588	   6.659	  39.845
  797	  0.0988	  6.6662	   6.666	  39.895
  798	  0.0988	  6.6750	   6.675	  39.945
  799	  0.0996	  6.6837	   6.684	  39.995
  800	  0.0992	  6.6912	   6.691	  40.045
  801	  0.0996	  6.7000	   6.700	  40.095
  802	  0.0996	  6.7087	   6.709	  40.145
  803	  0.0992	  6.7162	   6.716	  40.195
  804	  0.0996	  6.7250	   6.725	  40.245
  805	  0.1008	  6.7337	   6.734	  40.295
  806	  0.1004	  6.7413	   6.741	  40.345
  807	  0.1012	  6.7500	   6.750	  40.395
  808	  0.1016	  6.7587	   6.759	  40.445
  809	  0.1016	  6.7675	   6.767	  40.495
  810	  0.1012	  6.7762	   6.776	  40.545
  811	  0.1024	  6.7838	   6.784	  40.595
  812	  0.1024	  6.7925	   6.793	  40.645
  813	  0.1028	  6.8012	   6.801	  40.695
  814	  0.1024	  6.8087	   6.809	  40.745
  815	  0.1032	  6.8175	   6.817	  40.795
  816	  0.1032	  6.8263	   6.826	  40.845
  817	  0.1032	  6.8337	   6.834	  40.895
  818	  0.1032	  6.8425	   6.842	  40.945
  819	  0.1032	  6.8512	   6.851	  40.995
  820	  0.1040	  6.8600	   6.860	  41.045
  821	  0.1044	  6.8675	   6.867	  41.095
  822	  0.1048	  6.8762	   6.876	  41.145
  823	  0.1048	  6.8837	   6.884	  41.195
  824	  0.1052	  6.8925	   6.892	  41.245
  825	  0.1056	  6.9012	   6.901	  41.295
  826	  0.1060	  6.9100	   6.910	  41.345
  827	  0.1064	  6.9175	   6.918	  41.395
  828	  0.1060	  6.9262	   6.926	  41.445
  829	  0.1064	  6.9350	   6.935	  41.495
  830	  0.1068	  6.9437	   6.944	  41.545
  831	  0.1068	  6.9513	   6.951	  41.595
  832	  0.1072	  6.9600	   6.960	  41.645
  833	  0.1072	  6.9675	   6.967	  41.695
  834	  0.1068	  6.9762	   6.976	  41.745
  835	  0.1072	  6.9850	   6.985	  41.795
  836	  0.1072	  6.9937	   6.994	  41.845
  837	  0.1076	  7.0012	   7.001	  41.895
  838	  0.1080	  7.0100	   7.010	  41.945
  839	  0.1076	  7.0175	   7.017	  41.995
  840	  0.1080	  7.0262	   7.026	  42.045
  841	  0.1084	  7.0350	   7.035	  42.095
  842	  0.1084	  7.0437	   7.044	  42.145
  843	  0.1084	  7.0525	   7.052	  42.195
  844	  0.1084	  7.0600	   7.060	  42.245
  845	  0.1028	  7.0687	   7.069	  42.295
  846	  0.0960	  7.0775	   7.077	  42.345
  847	  0.0964	  7.0850	   7.085	  42.395
  848	  0.0964	  7.0938	   7.094	  42.445
  849	  0.0972	  7.1025	   7.102	  42.495
  850	  0.0976	  7.1100	   7.110	  42.545
  851	  0.0980	  7.1187	   7.119	  42.595
  852	  0.0984	  7.1275	   7.128	  42.645
  853	  0.0984	  7.1350	   7.135	  42.695
  854	  0.0984	  7.1437	   7.144	  42.745
  855	  0.0992	  7.1525	   7.152	  42.795
  856	  0.0996	  7.1600	   7.160	  42.845
  857	  0.1000	  7.1687	   7.169	  42.895
  858	  0.1000	  7.1775	   7.177	  42.945
  859	  0.1008	  7.1850	   7.185	  42.995
  860	  0.1012	  7.1937	   7.194	  43.045
  861	  0.1012	  7.2025	   7.202	  43.095
  862	  0.1016	  7.2112	   7.211	  43.145
  863	  0.1012	  7.2188	   7.219	  43.195
  864	  0.1020	  7.2275	   7.227	  43.245
  865	  0.1020	  7.2362	   7.236	  43.295
  866	  0.1024	  7.2437	   7.244	  43.345
  867	  0.1032	  7.2525	   7.253	  43.395
  868	  0.1032	  7.2613	   7.261	  43.445
  869	  0.1036	  7.2687	   7.269	  43.495
  870	  0.1044	  7.2775	   7.277	  43.545
  871	  0.1040	  7.2862	   7.286	  43.595
  872	  0.1036	  7.2937	   7.294	  43.645
  873	  0.1040	  7.3025	   7.302	  43.695
  874	  0.1044	  7.3112	   7.311	  43.745
  875	  0.1048	  7.3200	   7.320	  43.795
  876	  0.1052	  7.3275	   7.327	  43.845
  877	  0.1052	  7.3362	   7.336	  43.895
  878	  0.1052	  7.3450	   7.345	  43.945
  879	  0.1056	  7.3525	   7.352	  43.995
  880	  0.1056	  7.3612	   7.361	  44.045
  881	  0.1064	  7.3700	   7.370	  44.095
  882	  0.1076	  7.3775	   7.378	  44.145
  883	  0.1072	  7.3863	   7.386	  44.195
  884	  0.1076	  7.3950	   7.395	  44.245
  885	  0.1072	  7.4025	   7.402	  44.295
  886	  0.1076	  7.4112	   7.411	  44.345
  887	  0.1080	  7.4200	   7.420	  44.395
  888	  0.1076	  7.4275	   7.427	  44.445
  889	  0.1084	  7.4362	   7.436	  44.495
  890	  0.1080	  7.4450	   7.445	  44.545
  891	  0.1084	  7.4525	   7.452	  44.595
  892	  0.1084	  7.4612	   7.461	  44.645
  893	  0.1088	  7.4700	   7.470	  44.695
  894	  0.1088	  7.4775	   7.477	  44.745
  895	  0.1096	  7.4862	   7.486	  44.795
  896	  0.1096	  7.4950	   7.495	  44.845
  897	  0.1104	  7.5037	   7.504	  44.895
  898	  0.1100	  7.5113	   7.511	  44.945
  899	  0.1104	  7.5200	   7.520	  44.995
  900	  0.1104	  7.5287	   7.529	  45.045
  901	  0.1104	  7.5362	   7.536	  45.095
  902	  0.1104	  7.5450	   7.545	  45.145
  903	  0.1108	  7.5538	   7.554	  45.195
  904	  0.1112	  7.5612	   7.561	  45.245
  905	  0.1112	  7.5687	   7.569	  45.295
  906	  0.1112	  7.5762	   7.576	  45.345
  907	  0.1120	  7.5850	   7.585	  45.395
  908	  0.1120	  7.5938	   7.594	  45.445
  909	  0.1128	  7.6012	   7.601	  45.495
  910	  0.1124	  7.6100	   7.610	  45.545
  911	  0.1124	  7.6187	   7.619	  45.595
  912	  0.1128	  7.6262	   7.626	  45.645
  913	  0.1128	  7.6350	   7.635	  45.695
  914	  0.1132	  7.6437	   7.644	  45.745
  915	  0.1132	  7.6525	   7.652	  45.795
  916	  0.1144	  7.6600	   7.660	  45.845
  917	  0.1148	  7.6687	   7.669	  45.895
  918	  0.1152	  7.6762	   7.676	  45.945
  919	  0.1148	  7.6850	   7.685	  45.995
  920	  0.1152	  7.6937	   7.694	  46.045
  921	  0.1152	  7.7025	   7.702	  46.095
  922	  0.1156	  7.7100	   7.710	  46.145
  923	  0.1160	  7.7188	   7.719	  46.195
  924	  0.1164	  7.7262	   7.726	  46.245
  925	  0.1164	  7.7350	   7.735	  46.295
  926	  0.1168	  7.7437	   7.744	  46.345
  927	  0.1172	  7.7525	   7.753	  46.395
  928	  0.1172	  7.7600	   7.760	  46.445
  929	  0.1176	  7.7687	   7.769	  46.495
  930	  0.1176	  7.7762	   7.776	  46.545
  931	  0.1180	  7.7850	   7.785	  46.595
  932	  0.1188	  7.7937	   7.794	  46.645
  933	  0.1188	  7.8025	   7.802	  46.695
  934	  0.1192	  7.8100	   7.810	  46.745
  935	  0.1184	  7.8187	   7.819	  46.795
  936	  0.1188	  7.8262	   7.826	  46.845
  937	  0.1196	  7.8350	   7.835	  46.895
  938	  0.1192	  7.8438	   7.844	  46.945
  939	  0.1204	  7.8512	   7.851	  46.995
  940	  0.1200	  7.8600	   7.860	  47.045
  941	  0.1208	  7.8687	   7.869	  47.095
  942	  0.1208	  7.8775	   7.878	  47.145
  943	  0.1212	  7.8850	   7.885	  47.195
  944	  0.1212	  7.8937	   7.894	  47.245
  945	  0.1216	  7.9025	   7.902	  47.295
  946	  0.1216	  7.9100	   7.910	  47.345
  947	  0.1224	  7.9187	   7.919	  47.395
  948	  0.1228	  7.9275	   7.927	  47.445
  949	  0.1220	  7.9350	   7.935	  47.495
  950	  0.1224	  7.9437	   7.944	  47.545
  951	  0.1232	  7.9525	   7.952	  47.595
  952	  0.1236	  7.9600	   7.960	  47.645
  953	  0.1232	  7.9688	   7.969	  47.695
  954	  0.1232	  7.9762	   7.976	  47.745
  955	  0.1236	  7.9850	   7.985	  47.795
  956	  0.1240	  7.9937	   7.994	  47.845
  957	  0.1244	  8.0025	   8.002	  47.895
  958	  0.1248	  8.0100	   8.010	  47.945
  959	  0.1248	  8.0188	   8.019	  47.995
  960	  0.1244	  8.0275	   8.028	  48.045
  961	  0.1248	  8.0350	   8.035	  48.095
  962	  0.1256	  8.0437	   8.044	  48.145
  963	  0.1260	  8.0525	   8.052	  48.195
  964	  0.1256	  8.0612	   8.061	  48.245
  965	  0.1260	  8.0687	   8.069	  48.295
  966	  0.1264	  8.0775	   8.077	  48.345
  967	  0.1264	  8.0862	   8.086	  48.395
  968	  0.1268	  8.0938	   8.094	  48.445
  969	  0.1268	  8.1025	   8.102	  48.495
  970	  0.1272	  8.1112	   8.111	  48.545
  971	  0.1276	  8.1187	   8.119	  48.595
  972	  0.1268	  8.1275	   8.127	  48.645
  973	  0.1280	  8.1362	   8.136	  48.695
  974	  0.1284	  8.1438	   8.144	  48.745
  975	  0.1288	  8.1525	   8.153	  48.795
  976	  0.1284	  8.1613	   8.161	  48.845
  977	  0.1288	  8.1687	   8.169	  48.895
  978	  0.1288	  8.1775	   8.177	  48.945
  979	  0.1292	  8.1862	   8.186	  48.995
  980	  0.1300	  8.1950	   8.195	  49.045
  981	  0.1300	  8.2025	   8.202	  49.095
  982	  0.1296	  8.2112	   8.211	  49.145
  983	  0.1300	  8.2188	   8.219	  49.195
  984	  0.1300	  8.2275	   8.227	  49.245
  985	  0.1308	  8.2362	   8.236	  49.295
  986	  0.1304	  8.2437	   8.244	  49.345
  987	  0.1308	  8.2525	   8.252	  49.395
  988	  0.1320	  8.2612	   8.261	  49.445
  989	  0.1320	  8.2688	   8.269	  49.495
  990	  0.1320	  8.2775	   8.278	  49.545
  991	  0.1320	  8.2863	   8.286	  49.595
  992	  0.1328	  8.2937	   8.294	  49.645
  993	  0.1324	  8.3025	   8.302	  49.695
  994	  0.1320	  8.3112	   8.311	  49.745
  995	  0.1324	  8.3187	   8.319	  49.795
  996	  0.1324	  8.3275	   8.327	  49.845
  997	  0.1328	  8.3362	   8.336	  49.895
  998	  0.1328	  8.3438	   8.344	  49.945
  999	  0.1332	  8.3525	   8.352	  49.995
 1000	  0.1332	  8.3612	   8.361	  50.045
 1001	  0.1340	  8.3687	   8.369	  50.095
 1002	  0.1340	  8.3775	   8.377	  50.145
 1003	  0.1340	  8.3862	   8.386	  50.195
 1004	  0.1348	  8.3938	   8.394	  50.245
 1005	  0.1352	  8.4025	   8.403	  50.295
 1006	  0.1356	  8.4113	   8.411	  50.345
 1007	  0.1360	  8.4187	   8.419	  50.395
 1008	  0.1360	  8.4275	   8.427	  50.445
 1009	  0.1360	  8.4362	   8.436	  50.495
 1010	  0.1364	  8.4450	   8.445	  50.545
 1011	  0.1360	  8.4525	   8.452	  50.595
 1012	  0.1364	  8.4612	   8.461	  50.645
 1013	  0.1368	  8.4688	   8.469	  50.695
 1014	  0.1368	  8.4775	   8.477	  50.745
 1015	  0.1368	  8.4862	   8.486	  50.795
 1016	  0.1372	  8.4937	   8.494	  50.845
 1017	  0.1376	  8.5025	   8.502	  50.895
 1018	  0.1372	  8.5112	   8.511	  50.945
 1019	  0.1372	  8.5188	   8.519	  50.995
 1020	  0.1384	  8.5275	   8.528	  51.045
 1021	  0.1380	  8.5363	   8.536	  51.095
 1022	  0.1384	  8.5437	   8.544	  51.145
 1023	  0.1384	  8.5525	   8.552	  51.195
 1024	  0.1380	  8.5612	   8.561	  51.245
 1025	  0.1388	  8.5687	   8.569	  51.295
 1026	  0.1388	  8.5775	   8.577	  51.345
 1027	  0.1392	  8.5862	   8.586	  51.395
 1028	  0.1392	  8.5938	   8.594	  51.445
 1029	  0.1392	  8.6025	   8.602	  51.495
 1030	  0.1400	  8.6112	   8.611	  51.545
 1031	  0.1404	  8.6187	   8.619	  51.595
 1032	  0.1408	  8.6275	   8.627	  51.645
 1033	  0.1404	  8.6362	   8.636	  51.695
 1034	  0.1408	  8.6438	   8.644	  51.745
 1035	  0.1412	  8.6525	   8.653	  51.795
 1036	  0.1408	  8.6613	   8.661	  51.845
 1037	  0.1412	  8.6687	   8.669	  51.895
 1038	  0.1416	  8.6775	   8.677	  51.945
 1039	  0.1420	  8.6862	   8.686	  51.995
 1040	  0.1420	  8.6950	   8.695	  52.045
 1041	  0.1420	  8.7025	   8.702	  52.095
 1042	  0.1428	  8.7112	   8.711	  52.145
 1043	  0.1432	  8.7200	   8.720	  52.195
 1044	  0.1428	  8.7275	   8.727	  52.245
 1045	  0.1428	  8.7362	   8.736	  52.295
 1046	  0.1428	  8.7450	   8.745	  52.345
 1047	  0.1432	  8.7537	   8.754	  52.395
 1048	  0.1436	  8.7612	   8.761	  52.445
 1049	  0.1440	  8.7700	   8.770	  52.495
 1050	  0.1436	  8.7775	   8.778	  52.545
 1051	  0.1440	  8.7863	   8.786	  52.595
 1052	  0.1444	  8.7950	   8.795	  52.645
 1053	  0.1452	  8.8025	   8.802	  52.695
 1054	  0.1448	  8.8112	   8.811	  52.745
 1055	  0.1444	  8.8200	   8.820	  52.795
 1056	  0.1456	  8.8275	   8.827	  52.845
 1057	  0.1452	  8.8362	   8.836	  52.895
 1058	  0.1456	  8.8450	   8.845	  52.945
 1059	  0.1452	  8.8525	   8.852	  52.995
 1060	  0.1456	  8.8612	   8.861	  53.045
 1061	  0.1464	  8.8700	   8.870	  53.095
 1062	  0.1468	  8.8787	   8.879	  53.145
 1063	  0.1472	  8.8862	   8.886	  53.195
 1064	  0.1472	  8.8950	   8.895	  53.245
 1065	  0.1468	  8.9037	   8.904	  53.295
 1066	  0.1472	  8.9125	   8.912	  53.345
 1067	  0.1472	  8.9200	   8.920	  53.395
 1068	  0.1476	  8.9288	   8.929	  53.445
 1069	  0.1480	  8.9362	   8.936	  53.495
 1070	  0.1480	  8.9450	   8.945	  53.545
