Index,Load (kN),Defor (mm)
6812,14.316,2.0285
6813,14.316,2.0298
6814,14.316,2.031
6815,14.316,2.031
6816,14.316,2.0323
6817,14.316,2.0335
6818,14.316,2.0335
6819,14.316,2.0348
6820,14.316,2.036
6821,14.316,2.036
6822,14.316,2.0373
6823,14.316,2.0385
6824,14.32,2.0385
6825,14.316,2.0398
6826,14.32,2.041
6827,14.316,2.041
6828,14.32,2.0423
6829,14.32,2.0435
6830,14.32,2.0435
6831,14.316,2.0448
6832,14.32,2.046
6833,14.32,2.046
6834,14.32,2.0473
6835,14.32,2.0485
6836,14.32,2.0485
6837,14.32,2.0498
6838,14.32,2.051
6839,14.32,2.051
6840,14.32,2.0523
6841,14.32,2.0535
6842,14.32,2.0535
6843,14.32,2.0548
6844,14.32,2.056
6845,14.32,2.056
6846,14.32,2.0573
6847,14.32,2.0585
6848,14.324,2.0585
6849,14.324,2.0598
6850,14.324,2.061
6851,14.324,2.061
6852,14.32,2.0623
6853,14.324,2.0635
6854,14.324,2.0635
6855,14.32,2.0648
6856,14.324,2.066
6857,14.324,2.066
6858,14.324,2.0673
6859,14.324,2.0685
6860,14.324,2.0685
6861,14.324,2.0698
6862,14.324,2.071
6863,14.324,2.071
6864,14.324,2.0723
6865,14.324,2.0735
6866,14.324,2.0735
6867,14.324,2.0748
6868,14.328,2.076
6869,14.328,2.076
6870,14.328,2.0773
6871,14.324,2.0785
6872,14.328,2.0785
6873,14.328,2.0798
6874,14.328,2.081
6875,14.328,2.081
6876,14.328,2.0823
6877,14.328,2.0835
6878,14.328,2.0835
6879,14.328,2.0848
6880,14.328,2.086
6881,14.328,2.086
6882,14.328,2.0873
6883,14.328,2.0885
6884,14.328,2.0885
6885,14.328,2.0898
6886,14.328,2.091
6887,14.328,2.091
6888,14.328,2.0923
6889,14.328,2.0935
6890,14.328,2.0935
6891,14.328,2.0948
6892,14.328,2.096
6893,14.332,2.096
6894,14.332,2.0973
6895,14.328,2.0985
6896,14.332,2.0985
6897,14.332,2.0998
6898,14.332,2.101
6899,14.332,2.101
6900,14.332,2.1023
6901,14.332,2.1035
6902,14.332,2.1035
6903,14.332,2.1048
6904,14.332,2.106
6905,14.332,2.106
6906,14.332,2.1073
6907,14.332,2.1085
6908,14.332,2.1085
6909,14.332,2.1098
6910,14.332,2.111
6911,14.332,2.111
6912,14.332,2.1123
6913,14.332,2.1135
6914,14.332,2.1135
6915,14.332,2.1148
6916,14.332,2.116
6917,14.332,2.116
6918,14.332,2.1173
6919,14.332,2.1185
6920,14.332,2.1185
6921,14.332,2.1198
6922,14.332,2.121
6923,14.332,2.121
6924,14.332,2.1223
6925,14.336,2.1235
6926,14.332,2.1235
6927,14.332,2.1248
6928,14.336,2.126
6929,14.336,2.126
6930,14.336,2.1273
6931,14.336,2.1285
6932,14.336,2.1285
6933,14.336,2.1298
6934,14.336,2.131
6935,14.336,2.131
6936,14.336,2.1323
6937,14.336,2.1335
6938,14.336,2.1335
6939,14.336,2.1348
6940,14.336,2.136
6941,14.34,2.136
6942,14.336,2.1373
6943,14.336,2.1385
6944,14.34,2.1385
6945,14.336,2.1398
6946,14.336,2.141
6947,14.34,2.141
6948,14.34,2.1423
6949,14.34,2.1435
6950,14.34,2.1435
6951,14.336,2.1448
6952,14.336,2.146
6953,14.34,2.146
6954,14.34,2.1473
6955,14.34,2.1485
6956,14.34,2.1485
6957,14.336,2.1498
6958,14.34,2.151
6959,14.34,2.151
6960,14.34,2.1523
6961,14.34,2.1535
6962,14.34,2.1535
6963,14.34,2.1548
6964,14.34,2.156
6965,14.344,2.156
6966,14.34,2.1573
6967,14.34,2.1585
6968,14.344,2.1585
6969,14.34,2.1598
6970,14.344,2.161
6971,14.344,2.161
6972,14.344,2.1623
6973,14.34,2.1635
6974,14.344,2.1635
6975,14.344,2.1648
6976,14.344,2.166
6977,14.344,2.166
6978,14.344,2.1673
6979,14.344,2.1685
6980,14.344,2.1685
6981,14.344,2.1698
6982,14.344,2.171
6983,14.344,2.171
6984,14.344,2.1723
6985,14.344,2.1735
6986,14.344,2.1735
6987,14.344,2.1748
6988,14.344,2.176
6989,14.344,2.176
6990,14.348,2.1773
6991,14.348,2.1785
6992,14.348,2.1785
6993,14.344,2.1798
6994,14.348,2.181
6995,14.344,2.181
6996,14.348,2.1823
6997,14.348,2.1835
6998,14.348,2.1835
6999,14.348,2.1848
7000,14.348,2.186
7001,14.344,2.186
7002,14.348,2.1873
7003,14.348,2.1885
7004,14.348,2.1885
7005,14.348,2.1898
7006,14.348,2.191
7007,14.348,2.191
7008,14.348,2.1923
7009,14.348,2.1935
7010,14.348,2.1935
7011,14.348,2.1948
7012,14.348,2.196
7013,14.348,2.196
7014,14.348,2.1973
7015,14.348,2.1985
7016,14.348,2.1985
7017,14.348,2.1998
7018,14.352,2.201
7019,14.348,2.201
7020,14.352,2.2023
7021,14.348,2.2035
7022,14.348,2.2048
7023,14.352,2.2048
7024,14.348,2.206
7025,14.352,2.2073
7026,14.352,2.2073
7027,14.352,2.2085
7028,14.352,2.2098
7029,14.352,2.2098
7030,14.352,2.211
7031,14.352,2.2123
7032,14.352,2.2123
7033,14.352,2.2135
7034,14.352,2.2148
7035,14.352,2.2148
7036,14.352,2.216
7037,14.352,2.2173
7038,14.352,2.2173
7039,14.352,2.2185
7040,14.352,2.2198
7041,14.352,2.2198
7042,14.352,2.221
7043,14.352,2.2223
7044,14.352,2.2223
7045,14.352,2.2235
7046,14.352,2.2248
7047,14.352,2.2248
7048,14.356,2.226
7049,14.356,2.2273
7050,14.356,2.2273
7051,14.356,2.2285
7052,14.356,2.2298
7053,14.356,2.2298
7054,14.356,2.231
7055,14.356,2.2323
7056,14.356,2.2323
7057,14.356,2.2335
7058,14.356,2.2348
7059,14.356,2.2348
7060,14.356,2.236
7061,14.356,2.2373
7062,14.356,2.2373
7063,14.356,2.2385
7064,14.356,2.2398
7065,14.356,2.2398
7066,14.356,2.241
7067,14.356,2.2423
7068,14.356,2.2423
7069,14.356,2.2435
7070,14.356,2.2448
7071,14.356,2.2448
7072,14.356,2.246
7073,14.356,2.2473
7074,14.356,2.2473
7075,14.356,2.2485
7076,14.356,2.2498
7077,14.356,2.2498
7078,14.356,2.251
7079,14.356,2.2523
7080,14.356,2.2523
7081,14.36,2.2535
7082,14.36,2.2548
7083,14.36,2.2548
7084,14.356,2.256
7085,14.356,2.2573
7086,14.356,2.2573
7087,14.36,2.2585
7088,14.36,2.2598
7089,14.36,2.2598
7090,14.36,2.261
7091,14.36,2.2623
7092,14.36,2.2623
7093,14.36,2.2635
7094,14.36,2.2648
7095,14.36,2.2648
7096,14.36,2.266
7097,14.36,2.2673
7098,14.36,2.2673
7099,14.36,2.2685
7100,14.36,2.2698
7101,14.36,2.271
7102,14.36,2.271
7103,14.36,2.2723
7104,14.36,2.2723
7105,14.36,2.2735
7106,14.36,2.2748
7107,14.36,2.2748
7108,14.36,2.276
7109,14.364,2.2773
7110,14.36,2.2773
7111,14.36,2.2785
7112,14.36,2.2798
7113,14.364,2.2798
7114,14.36,2.281
7115,14.364,2.2823
7116,14.364,2.2823
7117,14.364,2.2835
7118,14.364,2.2848
7119,14.364,2.2848
7120,14.364,2.286
7121,14.364,2.2873
7122,14.364,2.2873
7123,14.364,2.2885
7124,14.364,2.2898
7125,14.364,2.2898
7126,14.364,2.291
7127,14.364,2.2923
7128,14.364,2.2923
7129,14.364,2.2935
7130,14.364,2.2948
7131,14.364,2.2948
7132,14.364,2.296
7133,14.364,2.2973
7134,14.364,2.2973
7135,14.364,2.2985
7136,14.364,2.2998
7137,14.364,2.2998
7138,14.364,2.301
7139,14.364,2.3023
7140,14.364,2.3023
7141,14.364,2.3035
7142,14.364,2.3048
7143,14.364,2.3048
7144,14.364,2.306
7145,14.364,2.3073
7146,14.364,2.3073
7147,14.364,2.3085
7148,14.364,2.3098
7149,14.364,2.3098
7150,14.364,2.311
7151,14.368,2.3123
7152,14.368,2.3123
7153,14.364,2.3135
7154,14.368,2.3148
7155,14.368,2.3148
7156,14.368,2.316
7157,14.368,2.3173
7158,14.368,2.3173
7159,14.368,2.3185
7160,14.368,2.3198
7161,14.368,2.3198
7162,14.368,2.321
7163,14.368,2.3223
7164,14.368,2.3223
7165,14.368,2.3235
7166,14.368,2.3248
7167,14.368,2.3248
7168,14.368,2.326
7169,14.368,2.3273
7170,14.368,2.3273
7171,14.368,2.3285
7172,14.368,2.3298
7173,14.368,2.3298
7174,14.368,2.331
7175,14.368,2.3323
7176,14.372,2.3323
7177,14.372,2.3335
7178,14.372,2.3348
7179,14.372,2.3348
7180,14.372,2.336
7181,14.372,2.3373
7182,14.372,2.3373
7183,14.372,2.3385
7184,14.372,2.3398
7185,14.372,2.341
7186,14.372,2.341
7187,14.372,2.3423
7188,14.372,2.3423
7189,14.372,2.3435
7190,14.372,2.3448
7191,14.372,2.3448
7192,14.372,2.346
7193,14.372,2.3473
7194,14.372,2.3473
7195,14.372,2.3485
7196,14.372,2.3498
7197,14.372,2.351
7198,14.372,2.351
7199,14.372,2.3523
7200,14.372,2.3523
7201,14.372,2.3535
7202,14.372,2.3548
7203,14.372,2.3548
7204,14.372,2.356
7205,14.372,2.3573
7206,14.372,2.3573
7207,14.372,2.3585
7208,14.372,2.3598
7209,14.376,2.361
7210,14.372,2.361
7211,14.376,2.3623
7212,14.376,2.3623
7213,14.376,2.3635
7214,14.376,2.3648
7215,14.376,2.3648
7216,14.376,2.366
7217,14.376,2.3673
7218,14.376,2.3673
7219,14.376,2.3685
7220,14.376,2.3698
7221,14.376,2.371
7222,14.376,2.371
7223,14.376,2.3723
7224,14.376,2.3723
7225,14.376,2.3735
7226,14.376,2.3748
7227,14.376,2.3748
7228,14.376,2.376
7229,14.376,2.3773
7230,14.376,2.3773
7231,14.376,2.3785
7232,14.376,2.3798
7233,14.376,2.381
7234,14.376,2.381
7235,14.376,2.3823
7236,14.38,2.3823
7237,14.376,2.3835
7238,14.376,2.3848
7239,14.376,2.3848
7240,14.376,2.386
7241,14.38,2.3873
7242,14.376,2.3873
7243,14.38,2.3885
7244,14.376,2.3898
7245,14.376,2.391
7246,14.38,2.391
7247,14.38,2.3923
7248,14.38,2.3923
7249,14.38,2.3935
7250,14.38,2.3948
7251,14.38,2.3948
7252,14.38,2.396
7253,14.38,2.3973
7254,14.38,2.3973
7255,14.38,2.3985
7256,14.38,2.3998
7257,14.38,2.401
7258,14.38,2.401
7259,14.38,2.4023
7260,14.38,2.4023
7261,14.38,2.4035
7262,14.38,2.4048
7263,14.38,2.4048
7264,14.38,2.406
7265,14.38,2.4073
7266,14.38,2.4085
7267,14.38,2.4085
7268,14.38,2.4098
7269,14.384,2.411
7270,14.38,2.411
7271,14.38,2.4123
7272,14.384,2.4135
7273,14.38,2.4135
7274,14.384,2.4148
7275,14.384,2.4148
7276,14.384,2.416
7277,14.38,2.4173
7278,14.384,2.4185
7279,14.38,2.4185
7280,14.384,2.4198
7281,14.384,2.421
7282,14.384,2.421
7283,14.384,2.4223
7284,14.384,2.4235
7285,14.384,2.4235
7286,14.384,2.4248
7287,14.384,2.426
7288,14.384,2.426
7289,14.384,2.4273
7290,14.384,2.4285
7291,14.384,2.4285
7292,14.384,2.4298
7293,14.384,2.431
7294,14.384,2.431
7295,14.384,2.4323
7296,14.384,2.4335
7297,14.384,2.4335
7298,14.384,2.4348
7299,14.384,2.436
7300,14.384,2.436
7301,14.384,2.4373
7302,14.388,2.4385
7303,14.384,2.4385
7304,14.388,2.4398
7305,14.384,2.441
7306,14.384,2.441
7307,14.384,2.4423
7308,14.384,2.4435
7309,14.384,2.4435
7310,14.388,2.4448
7311,14.384,2.446
7312,14.384,2.446
7313,14.384,2.4473
7314,14.388,2.4485
7315,14.384,2.4485
7316,14.384,2.4498
7317,14.388,2.451
7318,14.388,2.451
7319,14.388,2.4523
7320,14.388,2.4535
7321,14.388,2.4535
7322,14.388,2.4548
7323,14.388,2.456
7324,14.388,2.456
7325,14.388,2.4573
7326,14.388,2.4585
7327,14.388,2.4585
7328,14.388,2.4598
7329,14.388,2.461
7330,14.388,2.461
7331,14.388,2.4623
7332,14.388,2.4635
7333,14.388,2.4648
7334,14.388,2.4648
7335,14.388,2.466
7336,14.388,2.4673
7337,14.388,2.4673
7338,14.388,2.4685
7339,14.388,2.4698
7340,14.392,2.4698
7341,14.388,2.471
7342,14.388,2.4723
7343,14.388,2.4723
7344,14.388,2.4735
7345,14.388,2.4748
7346,14.388,2.4748
7347,14.388,2.476
7348,14.388,2.4773
7349,14.392,2.4773
7350,14.388,2.4785
7351,14.388,2.4798
7352,14.388,2.4798
7353,14.388,2.481
7354,14.388,2.481
7355,14.388,2.4823
7356,14.392,2.4835
7357,14.388,2.4848
7358,14.388,2.4848
7359,14.388,2.486
7360,14.388,2.4873
7361,14.388,2.4873
7362,14.388,2.4885
7363,14.388,2.4898
7364,14.392,2.4898
7365,14.388,2.491
7366,14.392,2.4923
7367,14.392,2.4923
7368,14.388,2.4935
7369,14.392,2.4948
7370,14.392,2.4948
7371,14.392,2.496
7372,14.392,2.4973
7373,14.392,2.4973
7374,14.392,2.4985
7375,14.392,2.4998
7376,14.392,2.4998
7377,14.392,2.501
7378,14.392,2.5023
7379,14.392,2.5023
7380,14.392,2.5035
7381,14.392,2.5048
7382,14.392,2.5048
7383,14.392,2.506
7384,14.392,2.5073
7385,14.392,2.5073
7386,14.392,2.5085
7387,14.392,2.5098
7388,14.392,2.5098
7389,14.392,2.511
7390,14.392,2.5123
7391,14.392,2.5123
7392,14.392,2.5135
7393,14.392,2.5148
7394,14.392,2.5148
7395,14.392,2.516
7396,14.392,2.5173
7397,14.392,2.5173
7398,14.392,2.5185
7399,14.392,2.5198
7400,14.396,2.5198
7401,14.392,2.521
7402,14.392,2.5223
7403,14.392,2.5223
7404,14.392,2.5235
7405,14.392,2.5248
7406,14.392,2.5248
7407,14.396,2.526
7408,14.396,2.5273
7409,14.392,2.5273
7410,14.392,2.5285
7411,14.392,2.5298
7412,14.392,2.5298
7413,14.396,2.531
7414,14.396,2.5323
7415,14.392,2.5323
7416,14.396,2.5335
7417,14.396,2.5348
7418,14.396,2.5348
7419,14.396,2.536
7420,14.396,2.5373
7421,14.396,2.5373
7422,14.396,2.5385
7423,14.396,2.5398
7424,14.396,2.541
7425,14.396,2.541
7426,14.396,2.5423
7427,14.396,2.5423
7428,14.396,2.5435
7429,14.396,2.5448
7430,14.396,2.5448
7431,14.396,2.546
7432,14.396,2.5473
7433,14.396,2.5473
7434,14.396,2.5485
7435,14.396,2.5498
7436,14.396,2.551
7437,14.396,2.551
7438,14.396,2.5523
7439,14.396,2.5523
7440,14.396,2.5535
7441,14.396,2.5548
7442,14.396,2.5548
7443,14.396,2.556
7444,14.396,2.5573
7445,14.396,2.5573
7446,14.396,2.5585
7447,14.396,2.5598
7448,14.396,2.5598
7449,14.396,2.561
7450,14.396,2.5623
7451,14.396,2.5623
7452,14.396,2.5635
7453,14.396,2.5648
7454,14.396,2.5648
7455,14.396,2.566
7456,14.396,2.5673
7457,14.396,2.5673
7458,14.396,2.5685
7459,14.396,2.5698
7460,14.4,2.571
7461,14.396,2.571
7462,14.4,2.5723
7463,14.4,2.5723
7464,14.396,2.5735
7465,14.4,2.5748
7466,14.396,2.5748
7467,14.396,2.576
7468,14.4,2.5773
7469,14.396,2.5773
7470,14.396,2.5785
7471,14.4,2.5798
7472,14.4,2.581
7473,14.4,2.581
7474,14.4,2.5823
7475,14.396,2.5823
7476,14.396,2.5835
7477,14.4,2.5848
7478,14.4,2.5848
7479,14.4,2.586
7480,14.4,2.5873
7481,14.4,2.5885
7482,14.4,2.5885
7483,14.4,2.5898
7484,14.4,2.591
7485,14.4,2.591
7486,14.4,2.5923
7487,14.4,2.5935
7488,14.4,2.5935
7489,14.4,2.5948
7490,14.4,2.596
7491,14.4,2.596
7492,14.4,2.5973
7493,14.4,2.5985
7494,14.4,2.5985
7495,14.4,2.5998
7496,14.4,2.601
7497,14.4,2.601
7498,14.4,2.6023
7499,14.4,2.6035
7500,14.4,2.6035
7501,14.4,2.6048
7502,14.4,2.606
7503,14.4,2.606
7504,14.404,2.6073
7505,14.4,2.6085
7506,14.4,2.6085
7507,14.4,2.6098
7508,14.4,2.611
7509,14.4,2.611
7510,14.4,2.6123
7511,14.4,2.6135
7512,14.4,2.6135
7513,14.4,2.6148
7514,14.4,2.616
7515,14.404,2.616
7516,14.404,2.6173
7517,14.404,2.6185
7518,14.4,2.6185
7519,14.4,2.6198
7520,14.4,2.621
7521,14.4,2.621
7522,14.4,2.6223
7523,14.4,2.6235
7524,14.404,2.6248
7525,14.4,2.6248
7526,14.4,2.626
7527,14.4,2.6273
7528,14.4,2.6273
7529,14.4,2.6285
7530,14.4,2.6298
7531,14.4,2.6298
7532,14.4,2.631
7533,14.404,2.6323
7534,14.4,2.6323
7535,14.4,2.6335
7536,14.4,2.6348
7537,14.4,2.6348
7538,14.4,2.636
7539,14.4,2.6373
7540,14.4,2.6373
7541,14.404,2.6385
7542,14.404,2.6398
7543,14.4,2.6398
7544,14.4,2.641
7545,14.404,2.6423
7546,14.404,2.6423
7547,14.404,2.6435
7548,14.404,2.6448
7549,14.404,2.6448
7550,14.404,2.646
7551,14.404,2.6473
7552,14.404,2.6473
7553,14.404,2.6485
7554,14.404,2.6498
7555,14.404,2.6498
7556,14.404,2.651
7557,14.404,2.6523
7558,14.404,2.6523
7559,14.404,2.6535
7560,14.404,2.6548
7561,14.404,2.6548
7562,14.404,2.656
7563,14.4,2.6573
7564,14.404,2.6573
7565,14.404,2.6585
7566,14.404,2.6598
7567,14.404,2.6598
7568,14.404,2.661
7569,14.404,2.661
7570,14.404,2.6623
7571,14.404,2.6635
7572,14.404,2.6635
7573,14.404,2.6648
7574,14.404,2.666
7575,14.404,2.666
7576,14.404,2.6673
7577,14.404,2.6685
7578,14.404,2.6685
7579,14.404,2.6698
7580,14.404,2.671
7581,14.404,2.671
7582,14.404,2.6723
7583,14.404,2.6735
7584,14.404,2.6735
7585,14.404,2.6748
7586,14.408,2.676
7587,14.404,2.676
7588,14.404,2.6773
7589,14.408,2.6785
7590,14.404,2.6798
7591,14.404,2.6798
7592,14.404,2.681
7593,14.404,2.6823
7594,14.404,2.6823
7595,14.408,2.6835
7596,14.408,2.6848
7597,14.408,2.6848
7598,14.408,2.686
7599,14.408,2.6873
7600,14.404,2.6873
7601,14.408,2.6885
7602,14.404,2.6898
7603,14.408,2.6898
7604,14.408,2.691
7605,14.408,2.6923
7606,14.408,2.6923
7607,14.408,2.6935
7608,14.408,2.6948
7609,14.408,2.6948
7610,14.408,2.696
7611,14.408,2.6973
7612,14.408,2.6973
7613,14.408,2.6985
7614,14.404,2.6998
7615,14.408,2.6998
7616,14.408,2.701
7617,14.408,2.7023
7618,14.404,2.7023
7619,14.408,2.7035
7620,14.404,2.7048
7621,14.404,2.7048
7622,14.404,2.706
7623,14.408,2.7073
7624,14.404,2.7073
7625,14.408,2.7085
7626,14.408,2.7098
7627,14.408,2.7098
7628,14.408,2.711
7629,14.408,2.7123
7630,14.408,2.7123
7631,14.408,2.7135
7632,14.408,2.7148
7633,14.404,2.7148
7634,14.408,2.716
7635,14.408,2.7173
7636,14.408,2.7173
7637,14.408,2.7185
7638,14.408,2.7198
7639,14.408,2.7198
7640,14.408,2.721
7641,14.408,2.7223
7642,14.408,2.7223
7643,14.408,2.7235
7644,14.408,2.7248
7645,14.408,2.7248
7646,14.408,2.726
7647,14.408,2.7273
7648,14.408,2.7273
7649,14.408,2.7285
7650,14.408,2.7298
7651,14.408,2.731
7652,14.408,2.731
7653,14.408,2.7323
7654,14.408,2.7323
7655,14.408,2.7335
7656,14.408,2.7348
7657,14.408,2.7348
7658,14.408,2.736
7659,14.408,2.7373
7660,14.408,2.7373
7661,14.408,2.7385
7662,14.408,2.7398
7663,14.408,2.741
7664,14.408,2.741
7665,14.408,2.7423
7666,14.408,2.7435
7667,14.408,2.7435
7668,14.408,2.7448
7669,14.408,2.7448
7670,14.408,2.746
7671,14.408,2.7473
7672,14.408,2.7485
7673,14.408,2.7485
7674,14.408,2.7498
7675,14.408,2.751
7676,14.408,2.751
7677,14.408,2.7523
7678,14.408,2.7535
7679,14.408,2.7535
7680,14.408,2.7548
7681,14.408,2.756
7682,14.408,2.756
7683,14.408,2.7573
7684,14.408,2.7585
7685,14.408,2.7585
7686,14.408,2.7598
7687,14.404,2.761
7688,14.408,2.761
7689,14.404,2.7623
7690,14.408,2.7635
7691,14.404,2.7635
7692,14.408,2.7648
7693,14.408,2.766
7694,14.408,2.766
7695,14.404,2.7673
7696,14.404,2.7685
7697,14.404,2.7685
7698,14.404,2.7698
7699,14.408,2.771
7700,14.408,2.771
7701,14.408,2.7723
7702,14.404,2.7735
7703,14.408,2.7735
7704,14.408,2.7748
7705,14.404,2.776
7706,14.408,2.776
7707,14.404,2.7773
7708,14.404,2.7785
7709,14.408,2.7785
7710,14.404,2.7798
7711,14.408,2.781
7712,14.404,2.781
7713,14.404,2.7823
7714,14.404,2.7835
7715,14.404,2.7835
7716,14.404,2.7848
7717,14.404,2.786
7718,14.408,2.786
7719,14.404,2.7873
7720,14.404,2.7885
7721,14.404,2.7885
7722,14.408,2.7898
7723,14.404,2.791
7724,14.404,2.791
7725,14.404,2.7923
7726,14.404,2.7935
7727,14.404,2.7935
7728,14.404,2.7948
7729,14.404,2.796
7730,14.404,2.796
7731,14.404,2.7973
7732,14.404,2.7985
7733,14.404,2.7985
7734,14.404,2.7998
7735,14.404,2.801
7736,14.404,2.801
7737,14.404,2.8023
7738,14.404,2.8035
7739,14.404,2.8035
7740,14.404,2.8048
7741,14.404,2.8048
7742,14.404,2.806
7743,14.404,2.8073
7744,14.404,2.8073
7745,14.404,2.8085
7746,14.404,2.8098
7747,14.404,2.811
7748,14.404,2.811
7749,14.404,2.8123
7750,14.404,2.8123
7751,14.408,2.8135
7752,14.404,2.8148
7753,14.404,2.8148
7754,14.404,2.816
7755,14.404,2.8173
7756,14.404,2.8173
7757,14.404,2.8185
7758,14.404,2.8198
7759,14.404,2.821
7760,14.404,2.821
7761,14.404,2.8223
7762,14.404,2.8223
7763,14.404,2.8235
7764,14.404,2.8248
7765,14.404,2.8248
7766,14.404,2.826
7767,14.404,2.8273
7768,14.404,2.8285
7769,14.408,2.8285
7770,14.408,2.8298
7771,14.404,2.831
7772,14.404,2.831
7773,14.404,2.8323
7774,14.408,2.8335
7775,14.404,2.8335
7776,14.408,2.8348
7777,14.404,2.8348
7778,14.404,2.836
7779,14.404,2.8373
7780,14.404,2.8385
7781,14.404,2.8385
7782,14.404,2.8398
7783,14.404,2.841
7784,14.404,2.841
7785,14.408,2.8423
7786,14.404,2.8435
7787,14.408,2.8435
7788,14.404,2.8448
7789,14.404,2.846
7790,14.404,2.846
7791,14.404,2.8473
7792,14.404,2.8485
7793,14.404,2.8485
7794,14.404,2.8498
7795,14.404,2.851
7796,14.404,2.851
7797,14.404,2.8523
7798,14.408,2.8535
7799,14.404,2.8535
7800,14.404,2.8548
7801,14.404,2.856
7802,14.404,2.856
7803,14.404,2.8573
7804,14.404,2.8585
7805,14.404,2.8585
7806,14.404,2.8598
7807,14.404,2.861
7808,14.404,2.861
7809,14.404,2.8623
7810,14.404,2.8635
7811,14.404,2.8635
7812,14.404,2.8648
7813,14.404,2.866
7814,14.404,2.866
7815,14.404,2.8673
7816,14.404,2.8685
7817,14.404,2.8685
7818,14.404,2.8698
7819,14.404,2.871
7820,14.404,2.871
7821,14.404,2.8723
7822,14.4,2.8735
7823,14.404,2.8735
7824,14.404,2.8748
7825,14.404,2.876
7826,14.404,2.876
7827,14.404,2.8773
7828,14.404,2.8785
7829,14.404,2.8785
7830,14.404,2.8798
7831,14.4,2.881
7832,14.404,2.881
7833,14.4,2.8823
7834,14.404,2.8835
7835,14.4,2.8848
7836,14.4,2.8848
7837,14.4,2.886
7838,14.4,2.8873
7839,14.4,2.8873
7840,14.4,2.8885
7841,14.4,2.8898
7842,14.4,2.8898
7843,14.404,2.891
7844,14.404,2.8923
7845,14.404,2.8923
7846,14.4,2.8935
7847,14.4,2.8948
7848,14.4,2.8948
7849,14.4,2.896
7850,14.4,2.8973
7851,14.4,2.8973
7852,14.4,2.8985
7853,14.4,2.8998
7854,14.4,2.8998
7855,14.4,2.901
7856,14.4,2.9023
7857,14.4,2.9023
7858,14.4,2.9035
7859,14.4,2.9048
7860,14.4,2.9048
7861,14.4,2.906
7862,14.4,2.9073
7863,14.4,2.9073
7864,14.4,2.9085
7865,14.4,2.9098
7866,14.4,2.9098
7867,14.4,2.911
7868,14.4,2.9123
7869,14.4,2.9123
7870,14.4,2.9135
7871,14.4,2.9148
7872,14.4,2.9148
7873,14.4,2.916
7874,14.396,2.9173
7875,14.4,2.9173
7876,14.4,2.9185
7877,14.4,2.9198
7878,14.4,2.9198
7879,14.4,2.921
7880,14.396,2.9223
7881,14.4,2.9223
7882,14.396,2.9235
7883,14.396,2.9248
7884,14.4,2.9248
7885,14.396,2.926
7886,14.4,2.9273
7887,14.396,2.9273
7888,14.4,2.9285
7889,14.396,2.9298
7890,14.396,2.9298
7891,14.396,2.931
7892,14.396,2.9323
7893,14.396,2.9323
7894,14.396,2.9335
7895,14.396,2.9348
7896,14.396,2.9348
7897,14.396,2.936
7898,14.396,2.9373
7899,14.396,2.9373
7900,14.396,2.9385
7901,14.396,2.9398
7902,14.396,2.9398
7903,14.396,2.941
7904,14.396,2.9423
7905,14.396,2.9423
7906,14.396,2.9435
7907,14.396,2.9448
7908,14.396,2.9448
7909,14.396,2.946
7910,14.396,2.9473
7911,14.396,2.9473
7912,14.392,2.9485
7913,14.392,2.9498
7914,14.392,2.9498
7915,14.396,2.951
7916,14.392,2.9523
7917,14.392,2.9523
7918,14.396,2.9535
7919,14.392,2.9548
7920,14.392,2.9548
7921,14.392,2.956
7922,14.392,2.9573
7923,14.392,2.9573
7924,14.392,2.9585
7925,14.392,2.9598
7926,14.392,2.9598
7927,14.392,2.961
7928,14.392,2.9623
7929,14.392,2.9623
7930,14.392,2.9635
7931,14.392,2.9648
7932,14.392,2.9648
7933,14.392,2.966
7934,14.392,2.9673
7935,14.392,2.9673
7936,14.392,2.9685
7937,14.388,2.9698
7938,14.392,2.9698
7939,14.392,2.971
7940,14.392,2.9723
7941,14.388,2.9723
7942,14.388,2.9735
7943,14.388,2.9748
7944,14.388,2.9748
7945,14.388,2.976
7946,14.392,2.9773
7947,14.392,2.9773
7948,14.388,2.9785
7949,14.388,2.9798
7950,14.388,2.9798
7951,14.392,2.981
7952,14.388,2.9823
7953,14.388,2.9823
7954,14.388,2.9835
7955,14.388,2.9848
7956,14.388,2.9848
7957,14.388,2.986
7958,14.388,2.9873
7959,14.388,2.9873
7960,14.388,2.9885
7961,14.388,2.9898
7962,14.388,2.991
7963,14.388,2.991
7964,14.388,2.9923
7965,14.388,2.9935
7966,14.388,2.9935
7967,14.388,2.9948
7968,14.388,2.9948
7969,14.388,2.996
7970,14.388,2.9973
7971,14.388,2.9985
7972,14.388,2.9985
7973,14.384,2.9998
7974,14.388,3.001
7975,14.384,3.001
7976,14.384,3.0023
7977,14.384,3.0035
7978,14.388,3.0035
7979,14.388,3.0048
7980,14.384,3.006
7981,14.384,3.006
7982,14.384,3.0073
7983,14.384,3.0085
7984,14.384,3.0085
7985,14.384,3.0098
7986,14.384,3.011
7987,14.384,3.011
7988,14.384,3.0123
7989,14.384,3.0135
7990,14.384,3.0135
7991,14.384,3.0148
7992,14.384,3.016
7993,14.38,3.016
7994,14.38,3.0173
7995,14.38,3.0185
7996,14.38,3.0185
7997,14.38,3.0198
7998,14.38,3.021
7999,14.38,3.021
8000,14.38,3.0223
8001,14.38,3.0235
