0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	11112
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
  556	  3.1800	  0.0404	   0.469	  27.845
  557	  3.1830	  0.0404	   0.469	  27.895
  558	  3.1850	  0.0404	   0.470	  27.945
  559	  3.1880	  0.0404	   0.471	  27.995
  560	  3.1910	  0.0404	   0.471	  28.045
  561	  3.1940	  0.0408	   0.472	  28.095
  562	  3.1960	  0.0408	   0.474	  28.145
  563	  3.1990	  0.0408	   0.474	  28.195
  564	  3.2010	  0.0408	   0.475	  28.245
  565	  3.2040	  0.0408	   0.476	  28.295
  566	  3.2060	  0.0412	   0.476	  28.345
  567	  3.2090	  0.0408	   0.477	  28.395
  568	  3.2130	  0.0412	   0.479	  28.445
  569	  3.2150	  0.0412	   0.479	  28.495
  570	  3.2170	  0.0412	   0.480	  28.545
  571	  3.2200	  0.0412	   0.481	  28.595
  572	  3.2230	  0.0412	   0.481	  28.645
  573	  3.2250	  0.0412	   0.482	  28.695
  574	  3.2280	  0.0412	   0.484	  28.745
  575	  3.2310	  0.0412	   0.484	  28.795
  576	  3.2330	  0.0412	   0.485	  28.845
  577	  3.2360	  0.0412	   0.486	  28.895
  578	  3.2390	  0.0412	   0.486	  28.945
  579	  3.2410	  0.0412	   0.487	  28.995
  580	  3.2440	  0.0412	   0.489	  29.045
  581	  3.2460	  0.0416	   0.489	  29.095
  582	  3.2490	  0.0416	   0.490	  29.145
  583	  3.2520	  0.0416	   0.491	  29.195
  584	  3.2550	  0.0416	   0.491	  29.245
  585	  3.2580	  0.0416	   0.492	  29.295
  586	  3.2600	  0.0416	   0.494	  29.345
  587	  3.2630	  0.0416	   0.494	  29.395
  588	  3.2660	  0.0416	   0.495	  29.445
  589	  3.2680	  0.0416	   0.496	  29.495
  590	  3.2700	  0.0416	   0.496	  29.545
  591	  3.2730	  0.0416	   0.498	  29.595
  592	  3.2760	  0.0416	   0.499	  29.645
  593	  3.2790	  0.0420	   0.499	  29.695
  594	  3.2810	  0.0420	   0.500	  29.745
  595	  3.2840	  0.0420	   0.501	  29.795
  596	  3.2860	  0.0420	   0.501	  29.845
  597	  3.2890	  0.0420	   0.502	  29.895
  598	  3.2910	  0.0420	   0.504	  29.945
  599	  3.2940	  0.0420	   0.504	  29.995
  600	  3.2970	  0.0420	   0.505	  30.045
  601	  3.2990	  0.0420	   0.506	  30.095
  602	  3.3010	  0.0420	   0.506	  30.145
  603	  3.3040	  0.0424	   0.507	  30.195
  604	  3.3060	  0.0420	   0.509	  30.245
  605	  3.3090	  0.0420	   0.509	  30.295
  606	  3.3100	  0.0420	   0.510	  30.345
  607	  3.3130	  0.0424	   0.511	  30.395
  608	  3.3160	  0.0424	   0.511	  30.445
  609	  3.3190	  0.0424	   0.512	  30.495
  610	  3.3220	  0.0424	   0.514	  30.545
  611	  3.3240	  0.0424	   0.514	  30.595
  612	  3.3270	  0.0424	   0.515	  30.645
  613	  3.3290	  0.0424	   0.516	  30.695
  614	  3.3320	  0.0424	   0.516	  30.745
  615	  3.3340	  0.0424	   0.517	  30.795
  616	  3.3370	  0.0424	   0.519	  30.845
  617	  3.3400	  0.0424	   0.519	  30.895
  618	  3.3420	  0.0424	   0.520	  30.945
  619	  3.3450	  0.0428	   0.521	  30.995
  620	  3.3470	  0.0428	   0.521	  31.045
  621	  3.3500	  0.0428	   0.522	  31.095
  622	  3.3520	  0.0428	   0.524	  31.145
  623	  3.3550	  0.0428	   0.524	  31.195
  624	  3.3570	  0.0428	   0.525	  31.245
  625	  3.3600	  0.0428	   0.526	  31.295
  626	  3.3620	  0.0428	   0.526	  31.345
  627	  3.3650	  0.0432	   0.527	  31.395
  628	  3.3670	  0.0432	   0.529	  31.445
  629	  3.3700	  0.0432	   0.529	  31.495
  630	  3.3740	  0.0432	   0.530	  31.545
  631	  3.3750	  0.0432	   0.531	  31.595
  632	  3.3780	  0.0432	   0.531	  31.645
  633	  3.3810	  0.0432	   0.532	  31.695
  634	  3.3820	  0.0432	   0.534	  31.745
  635	  3.3860	  0.0432	   0.534	  31.795
  636	  3.3880	  0.0432	   0.535	  31.845
  637	  3.3910	  0.0432	   0.536	  31.895
  638	  3.3930	  0.0432	   0.536	  31.945
  639	  3.3960	  0.0432	   0.537	  31.995
  640	  3.3980	  0.0432	   0.537	  32.045
  641	  3.4000	  0.0436	   0.539	  32.095
  642	  3.4030	  0.0436	   0.540	  32.145
  643	  3.4050	  0.0436	   0.541	  32.195
  644	  3.4080	  0.0436	   0.541	  32.245
  645	  3.4100	  0.0436	   0.542	  32.295
  646	  3.4130	  0.0436	   0.544	  32.345
  647	  3.4160	  0.0436	   0.544	  32.395
  648	  3.4180	  0.0440	   0.545	  32.445
  649	  3.4200	  0.0436	   0.546	  32.495
  650	  3.4220	  0.0436	   0.546	  32.545
  651	  3.4250	  0.0440	   0.548	  32.595
  652	  3.4270	  0.0436	   0.548	  32.645
  653	  3.4300	  0.0436	   0.549	  32.695
  654	  3.4320	  0.0440	   0.550	  32.745
  655	  3.4350	  0.0440	   0.550	  32.795
  656	  3.4380	  0.0440	   0.551	  32.845
  657	  3.4400	  0.0440	   0.553	  32.895
  658	  3.4430	  0.0440	   0.554	  32.945
  659	  3.4450	  0.0440	   0.554	  32.995
  660	  3.4470	  0.0440	   0.555	  33.045
  661	  3.4490	  0.0444	   0.555	  33.095
  662	  3.4520	  0.0440	   0.556	  33.145
  663	  3.4540	  0.0440	   0.558	  33.195
  664	  3.4560	  0.0440	   0.558	  33.245
  665	  3.4590	  0.0444	   0.559	  33.295
  666	  3.4620	  0.0440	   0.560	  33.345
  667	  3.4650	  0.0444	   0.560	  33.395
  668	  3.4670	  0.0444	   0.561	  33.445
  669	  3.4690	  0.0444	   0.562	  33.495
  670	  3.4710	  0.0444	   0.562	  33.545
  671	  3.4730	  0.0448	   0.564	  33.595
  672	  3.4760	  0.0444	   0.565	  33.645
  673	  3.4790	  0.0444	   0.565	  33.695
  674	  3.4810	  0.0444	   0.566	  33.745
  675	  3.4830	  0.0444	   0.567	  33.795
  676	  3.4860	  0.0444	   0.567	  33.845
  677	  3.4890	  0.0448	   0.569	  33.895
  678	  3.4910	  0.0448	   0.570	  33.945
  679	  3.4930	  0.0448	   0.570	  33.995
  680	  3.4960	  0.0448	   0.571	  34.045
  681	  3.4990	  0.0448	   0.572	  34.095
  682	  3.5000	  0.0448	   0.572	  34.145
  683	  3.5020	  0.0448	   0.574	  34.195
  684	  3.5050	  0.0448	   0.575	  34.245
  685	  3.5080	  0.0448	   0.575	  34.295
  686	  3.5090	  0.0448	   0.576	  34.345
  687	  3.5110	  0.0448	   0.577	  34.395
  688	  3.5140	  0.0448	   0.577	  34.445
  689	  3.5160	  0.0452	   0.579	  34.495
  690	  3.5190	  0.0452	   0.580	  34.545
  691	  3.5220	  0.0452	   0.580	  34.595
  692	  3.5240	  0.0452	   0.581	  34.645
  693	  3.5260	  0.0452	   0.582	  34.695
  694	  3.5280	  0.0452	   0.582	  34.745
  695	  3.5310	  0.0452	   0.584	  34.795
  696	  3.5330	  0.0452	   0.585	  34.845
  697	  3.5360	  0.0452	   0.585	  34.895
  698	  3.5390	  0.0452	   0.586	  34.945
  699	  3.5410	  0.0452	   0.587	  34.995
  700	  3.5440	  0.0456	   0.587	  35.045
  701	  3.5460	  0.0452	   0.589	  35.095
  702	  3.5490	  0.0456	   0.590	  35.145
  703	  3.5510	  0.0456	   0.590	  35.195
  704	  3.5530	  0.0456	   0.591	  35.245
  705	  3.5550	  0.0456	   0.592	  35.295
  706	  3.5580	  0.0456	   0.592	  35.345
  707	  3.5610	  0.0456	   0.594	  35.395
  708	  3.5640	  0.0456	   0.595	  35.445
  709	  3.5650	  0.0456	   0.595	  35.495
  710	  3.5680	  0.0456	   0.596	  35.545
  711	  3.5700	  0.0456	   0.597	  35.595
  712	  3.5730	  0.0456	   0.597	  35.645
  713	  3.5750	  0.0456	   0.599	  35.695
  714	  3.5780	  0.0460	   0.600	  35.745
  715	  3.5800	  0.0460	   0.600	  35.795
  716	  3.5830	  0.0460	   0.601	  35.845
  717	  3.5850	  0.0460	   0.602	  35.895
  718	  3.5870	  0.0460	   0.602	  35.945
  719	  3.5890	  0.0460	   0.604	  35.995
  720	  3.5920	  0.0460	   0.605	  36.045
  721	  3.5940	  0.0460	   0.605	  36.095
  722	  3.5970	  0.0460	   0.606	  36.145
  723	  3.5990	  0.0464	   0.607	  36.195
  724	  3.6010	  0.0464	   0.607	  36.245
  725	  3.6030	  0.0464	   0.609	  36.295
  726	  3.6060	  0.0464	   0.610	  36.345
  727	  3.6080	  0.0464	   0.610	  36.395
  728	  3.6110	  0.0464	   0.611	  36.445
  729	  3.6130	  0.0464	   0.613	  36.495
  730	  3.6160	  0.0464	   0.613	  36.545
  731	  3.6190	  0.0464	   0.614	  36.595
  732	  3.6210	  0.0464	   0.614	  36.645
  733	  3.6230	  0.0464	   0.615	  36.695
  734	  3.6250	  0.0468	   0.616	  36.745
  735	  3.6270	  0.0468	   0.618	  36.795
  736	  3.6300	  0.0468	   0.618	  36.845
  737	  3.6310	  0.0468	   0.619	  36.895
  738	  3.6340	  0.0468	   0.619	  36.945
  739	  3.6380	  0.0468	   0.620	  36.995
  740	  3.6400	  0.0468	   0.621	  37.045
  741	  3.6420	  0.0468	   0.621	  37.095
  742	  3.6450	  0.0468	   0.623	  37.145
  743	  3.6470	  0.0468	   0.624	  37.195
  744	  3.6500	  0.0472	   0.624	  37.245
  745	  3.6520	  0.0468	   0.625	  37.295
  746	  3.6540	  0.0472	   0.626	  37.345
  747	  3.6570	  0.0472	   0.626	  37.395
  748	  3.6590	  0.0472	   0.627	  37.445
  749	  3.6620	  0.0472	   0.629	  37.495
  750	  3.6640	  0.0472	   0.629	  37.545
  751	  3.6670	  0.0472	   0.630	  37.595
  752	  3.6690	  0.0476	   0.631	  37.645
  753	  3.6710	  0.0472	   0.631	  37.695
  754	  3.6730	  0.0472	   0.632	  37.745
  755	  3.6750	  0.0472	   0.634	  37.795
  756	  3.6780	  0.0472	   0.634	  37.845
  757	  3.6810	  0.0472	   0.635	  37.895
  758	  3.6830	  0.0472	   0.636	  37.945
  759	  3.6860	  0.0476	   0.636	  37.995
  760	  3.6880	  0.0472	   0.637	  38.045
  761	  3.6910	  0.0476	   0.639	  38.095
  762	  3.6940	  0.0476	   0.639	  38.145
  763	  3.6960	  0.0476	   0.640	  38.195
  764	  3.6990	  0.0476	   0.641	  38.245
  765	  3.7010	  0.0476	   0.641	  38.295
  766	  3.7040	  0.0476	   0.642	  38.345
  767	  3.7060	  0.0476	   0.644	  38.395
  768	  3.7080	  0.0476	   0.644	  38.445
  769	  3.7100	  0.0476	   0.645	  38.495
  770	  3.7130	  0.0480	   0.646	  38.545
  771	  3.7150	  0.0480	   0.646	  38.595
  772	  3.7170	  0.0480	   0.647	  38.645
  773	  3.7200	  0.0480	   0.649	  38.695
  774	  3.7230	  0.0480	   0.649	  38.745
  775	  3.7250	  0.0480	   0.650	  38.795
  776	  3.7270	  0.0480	   0.651	  38.845
  777	  3.7290	  0.0480	   0.651	  38.895
  778	  3.7320	  0.0480	   0.652	  38.945
  779	  3.7340	  0.0484	   0.654	  38.995
  780	  3.7370	  0.0484	   0.654	  39.045
  781	  3.7390	  0.0484	   0.655	  39.095
  782	  3.7410	  0.0484	   0.656	  39.145
  783	  3.7440	  0.0484	   0.656	  39.195
  784	  3.7460	  0.0484	   0.657	  39.245
  785	  3.7490	  0.0484	   0.659	  39.295
  786	  3.7520	  0.0484	   0.659	  39.345
  787	  3.7540	  0.0484	   0.660	  39.395
  788	  3.7560	  0.0484	   0.661	  39.445
  789	  3.7590	  0.0484	   0.661	  39.495
  790	  3.7610	  0.0484	   0.662	  39.545
  791	  3.7640	  0.0484	   0.664	  39.595
  792	  3.7660	  0.0484	   0.664	  39.645
  793	  3.7680	  0.0484	   0.665	  39.695
  794	  3.7710	  0.0488	   0.666	  39.745
  795	  3.7740	  0.0488	   0.666	  39.795
  796	  3.7750	  0.0488	   0.667	  39.845
  797	  3.7780	  0.0488	   0.669	  39.895
  798	  3.7800	  0.0488	   0.669	  39.945
  799	  3.7820	  0.0488	   0.670	  39.995
  800	  3.7840	  0.0488	   0.671	  40.045
  801	  3.7860	  0.0488	   0.671	  40.095
  802	  3.7890	  0.0488	   0.673	  40.145
  803	  3.7920	  0.0488	   0.674	  40.195
  804	  3.7940	  0.0488	   0.674	  40.245
  805	  3.7970	  0.0488	   0.675	  40.295
  806	  3.7990	  0.0488	   0.676	  40.345
  807	  3.8020	  0.0492	   0.676	  40.395
  808	  3.8040	  0.0492	   0.678	  40.445
  809	  3.8060	  0.0492	   0.679	  40.495
  810	  3.8080	  0.0492	   0.679	  40.545
  811	  3.8110	  0.0492	   0.680	  40.595
  812	  3.8130	  0.0492	   0.681	  40.645
  813	  3.8160	  0.0492	   0.681	  40.695
  814	  3.8180	  0.0492	   0.683	  40.745
  815	  3.8200	  0.0492	   0.684	  40.795
  816	  3.8230	  0.0492	   0.684	  40.845
  817	  3.8250	  0.0492	   0.685	  40.895
  818	  3.8280	  0.0492	   0.686	  40.945
  819	  3.8290	  0.0496	   0.686	  40.995
  820	  3.8320	  0.0496	   0.688	  41.045
  821	  3.8340	  0.0496	   0.689	  41.095
  822	  3.8370	  0.0496	   0.689	  41.145
  823	  3.8390	  0.0496	   0.690	  41.195
  824	  3.8420	  0.0496	   0.691	  41.245
  825	  3.8440	  0.0496	   0.691	  41.295
  826	  3.8460	  0.0496	   0.692	  41.345
  827	  3.8480	  0.0500	   0.694	  41.395
  828	  3.8510	  0.0500	   0.694	  41.445
  829	  3.8530	  0.0500	   0.695	  41.495
  830	  3.8550	  0.0500	   0.696	  41.545
  831	  3.8580	  0.0500	   0.696	  41.595
  832	  3.8600	  0.0500	   0.697	  41.645
  833	  3.8630	  0.0500	   0.699	  41.695
  834	  3.8650	  0.0500	   0.699	  41.745
  835	  3.8670	  0.0500	   0.700	  41.795
  836	  3.8690	  0.0500	   0.700	  41.845
  837	  3.8710	  0.0500	   0.701	  41.895
  838	  3.8740	  0.0500	   0.702	  41.945
  839	  3.8760	  0.0500	   0.704	  41.995
  840	  3.8780	  0.0500	   0.704	  42.045
  841	  3.8810	  0.0500	   0.705	  42.095
  842	  3.8830	  0.0504	   0.705	  42.145
  843	  3.8850	  0.0500	   0.706	  42.195
  844	  3.8880	  0.0504	   0.707	  42.245
  845	  3.8900	  0.0504	   0.707	  42.295
  846	  3.8920	  0.0504	   0.709	  42.345
  847	  3.8940	  0.0504	   0.710	  42.395
  848	  3.8970	  0.0504	   0.710	  42.445
  849	  3.8990	  0.0504	   0.711	  42.495
  850	  3.9020	  0.0508	   0.712	  42.545
  851	  3.9040	  0.0508	   0.714	  42.595
  852	  3.9060	  0.0504	   0.714	  42.645
  853	  3.9080	  0.0504	   0.715	  42.695
  854	  3.9120	  0.0504	   0.715	  42.745
  855	  3.9130	  0.0508	   0.716	  42.795
  856	  3.9150	  0.0508	   0.717	  42.845
  857	  3.9180	  0.0508	   0.717	  42.895
  858	  3.9200	  0.0508	   0.719	  42.945
  859	  3.9220	  0.0508	   0.720	  42.995
  860	  3.9250	  0.0508	   0.720	  43.045
  861	  3.9270	  0.0508	   0.721	  43.095
  862	  3.9300	  0.0508	   0.722	  43.145
  863	  3.9320	  0.0508	   0.722	  43.195
  864	  3.9350	  0.0508	   0.724	  43.245
  865	  3.9380	  0.0508	   0.725	  43.295
  866	  3.9400	  0.0512	   0.725	  43.345
  867	  3.9420	  0.0512	   0.726	  43.395
  868	  3.9440	  0.0512	   0.727	  43.445
  869	  3.9460	  0.0512	   0.727	  43.495
  870	  3.9490	  0.0512	   0.729	  43.545
  871	  3.9510	  0.0512	   0.730	  43.595
  872	  3.9540	  0.0512	   0.730	  43.645
  873	  3.9550	  0.0512	   0.731	  43.695
  874	  3.9580	  0.0512	   0.732	  43.745
  875	  3.9600	  0.0512	   0.732	  43.795
  876	  3.9620	  0.0512	   0.734	  43.845
  877	  3.9640	  0.0512	   0.735	  43.895
  878	  3.9670	  0.0512	   0.735	  43.945
  879	  3.9690	  0.0516	   0.736	  43.995
  880	  3.9710	  0.0516	   0.738	  44.045
  881	  3.9740	  0.0512	   0.738	  44.095
  882	  3.9770	  0.0512	   0.739	  44.145
  883	  3.9780	  0.0512	   0.740	  44.195
  884	  3.9810	  0.0512	   0.740	  44.245
  885	  3.9830	  0.0516	   0.741	  44.295
  886	  3.9860	  0.0516	   0.743	  44.345
  887	  3.9880	  0.0516	   0.743	  44.395
  888	  3.9910	  0.0516	   0.744	  44.445
  889	  3.9930	  0.0516	   0.745	  44.495
  890	  3.9950	  0.0516	   0.745	  44.545
  891	  3.9970	  0.0516	   0.746	  44.595
  892	  3.9990	  0.0516	   0.748	  44.645
  893	  4.0020	  0.0520	   0.748	  44.695
  894	  4.0050	  0.0520	   0.749	  44.745
  895	  4.0060	  0.0520	   0.750	  44.795
  896	  4.0090	  0.0520	   0.750	  44.845
  897	  4.0110	  0.0520	   0.751	  44.895
  898	  4.0140	  0.0520	   0.752	  44.945
  899	  4.0160	  0.0520	   0.752	  44.995
  900	  4.0180	  0.0520	   0.754	  45.045
  901	  4.0200	  0.0520	   0.755	  45.095
  902	  4.0220	  0.0520	   0.755	  45.145
  903	  4.0240	  0.0520	   0.756	  45.195
  904	  4.0270	  0.0520	   0.757	  45.245
  905	  4.0290	  0.0520	   0.757	  45.295
  906	  4.0310	  0.0520	   0.759	  45.345
  907	  4.0330	  0.0520	   0.760	  45.395
  908	  4.0360	  0.0524	   0.760	  45.445
  909	  4.0390	  0.0520	   0.761	  45.495
  910	  4.0410	  0.0524	   0.762	  45.545
  911	  4.0430	  0.0524	   0.762	  45.595
  912	  4.0450	  0.0524	   0.764	  45.645
  913	  4.0480	  0.0524	   0.765	  45.695
  914	  4.0490	  0.0524	   0.765	  45.745
  915	  4.0520	  0.0524	   0.766	  45.795
  916	  4.0540	  0.0524	   0.767	  45.845
  917	  4.0570	  0.0524	   0.767	  45.895
  918	  4.0600	  0.0528	   0.769	  45.945
  919	  4.0620	  0.0528	   0.770	  45.995
  920	  4.0640	  0.0528	   0.770	  46.045
  921	  4.0660	  0.0528	   0.771	  46.095
  922	  4.0700	  0.0528	   0.772	  46.145
  923	  4.0720	  0.0528	   0.772	  46.195
  924	  4.0740	  0.0528	   0.774	  46.245
  925	  4.0770	  0.0528	   0.775	  46.295
  926	  4.0790	  0.0528	   0.775	  46.345
  927	  4.0820	  0.0528	   0.776	  46.395
  928	  4.0840	  0.0528	   0.777	  46.445
  929	  4.0860	  0.0528	   0.777	  46.495
  930	  4.0870	  0.0528	   0.779	  46.545
  931	  4.0900	  0.0532	   0.780	  46.595
  932	  4.0930	  0.0532	   0.780	  46.645
  933	  4.0950	  0.0532	   0.781	  46.695
  934	  4.0980	  0.0532	   0.782	  46.745
  935	  4.0990	  0.0528	   0.782	  46.795
  936	  4.1020	  0.0532	   0.784	  46.845
  937	  4.1040	  0.0532	   0.785	  46.895
  938	  4.1060	  0.0532	   0.785	  46.945
  939	  4.1080	  0.0532	   0.786	  46.995
  940	  4.1110	  0.0536	   0.787	  47.045
  941	  4.1130	  0.0532	   0.787	  47.095
  942	  4.1160	  0.0536	   0.789	  47.145
  943	  4.1180	  0.0536	   0.789	  47.195
  944	  4.1200	  0.0536	   0.790	  47.245
  945	  4.1220	  0.0532	   0.791	  47.295
  946	  4.1250	  0.0536	   0.791	  47.345
  947	  4.1270	  0.0536	   0.792	  47.395
  948	  4.1300	  0.0536	   0.794	  47.445
  949	  4.1320	  0.0536	   0.794	  47.495
  950	  4.1340	  0.0536	   0.795	  47.545
  951	  4.1360	  0.0536	   0.796	  47.595
  952	  4.1380	  0.0536	   0.796	  47.645
  953	  4.1410	  0.0536	   0.797	  47.695
  954	  4.1420	  0.0540	   0.799	  47.745
  955	  4.1450	  0.0540	   0.799	  47.795
  956	  4.1480	  0.0540	   0.800	  47.845
  957	  4.1500	  0.0540	   0.801	  47.895
  958	  4.1520	  0.0540	   0.801	  47.945
  959	  4.1550	  0.0536	   0.803	  47.995
  960	  4.1570	  0.0540	   0.804	  48.045
  961	  4.1590	  0.0540	   0.804	  48.095
  962	  4.1620	  0.0540	   0.805	  48.145
  963	  4.1640	  0.0540	   0.806	  48.195
  964	  4.1660	  0.0540	   0.806	  48.245
  965	  4.1680	  0.0540	   0.808	  48.295
  966	  4.1700	  0.0540	   0.809	  48.345
  967	  4.1730	  0.0540	   0.809	  48.395
  968	  4.1750	  0.0540	   0.810	  48.445
  969	  4.1780	  0.0544	   0.811	  48.495
  970	  4.1800	  0.0540	   0.811	  48.545
  971	  4.1830	  0.0544	   0.812	  48.595
  972	  4.1850	  0.0544	   0.814	  48.645
  973	  4.1870	  0.0544	   0.814	  48.695
  974	  4.1900	  0.0544	   0.815	  48.745
  975	  4.1920	  0.0544	   0.816	  48.795
  976	  4.1940	  0.0544	   0.816	  48.845
  977	  4.1970	  0.0544	   0.817	  48.895
  978	  4.1990	  0.0544	   0.819	  48.945
  979	  4.2010	  0.0544	   0.819	  48.995
  980	  4.2030	  0.0544	   0.820	  49.045
  981	  4.2050	  0.0544	   0.821	  49.095
  982	  4.2070	  0.0548	   0.821	  49.145
  983	  4.2100	  0.0548	   0.822	  49.195
  984	  4.2120	  0.0548	   0.824	  49.245
  985	  4.2140	  0.0548	   0.824	  49.295
  986	  4.2160	  0.0548	   0.825	  49.345
  987	  4.2190	  0.0548	   0.826	  49.395
  988	  4.2210	  0.0548	   0.826	  49.445
  989	  4.2240	  0.0548	   0.827	  49.495
  990	  4.2260	  0.0548	   0.829	  49.545
  991	  4.2280	  0.0548	   0.829	  49.595
  992	  4.2310	  0.0548	   0.830	  49.645
  993	  4.2330	  0.0548	   0.831	  49.695
  994	  4.2350	  0.0552	   0.831	  49.745
  995	  4.2380	  0.0552	   0.832	  49.795
  996	  4.2400	  0.0552	   0.834	  49.845
  997	  4.2420	  0.0552	   0.834	  49.895
  998	  4.2440	  0.0548	   0.835	  49.945
  999	  4.2470	  0.0552	   0.835	  49.995
 1000	  4.2490	  0.0552	   0.836	  50.045
 1001	  4.2510	  0.0552	   0.837	  50.095
 1002	  4.2540	  0.0552	   0.837	  50.145
 1003	  4.2550	  0.0552	   0.839	  50.195
 1004	  4.2580	  0.0552	   0.840	  50.245
 1005	  4.2600	  0.0552	   0.840	  50.295
 1006	  4.2630	  0.0556	   0.841	  50.345
 1007	  4.2650	  0.0552	   0.842	  50.395
 1008	  4.2670	  0.0552	   0.842	  50.445
 1009	  4.2690	  0.0552	   0.844	  50.495
 1010	  4.2720	  0.0556	   0.845	  50.545
 1011	  4.2750	  0.0556	   0.845	  50.595
 1012	  4.2780	  0.0556	   0.846	  50.645
 1013	  4.2800	  0.0556	   0.847	  50.695
 1014	  4.2820	  0.0556	   0.847	  50.745
 1015	  4.2840	  0.0556	   0.849	  50.795
 1016	  4.2870	  0.0556	   0.850	  50.845
 1017	  4.2890	  0.0556	   0.850	  50.895
 1018	  4.2910	  0.0556	   0.851	  50.945
 1019	  4.2940	  0.0556	   0.852	  50.995
 1020	  4.2960	  0.0560	   0.852	  51.045
 1021	  4.2990	  0.0560	   0.854	  51.095
 1022	  4.3010	  0.0560	   0.855	  51.145
 1023	  4.3030	  0.0560	   0.855	  51.195
 1024	  4.3050	  0.0560	   0.856	  51.245
 1025	  4.3080	  0.0560	   0.857	  51.295
 1026	  4.3100	  0.0560	   0.857	  51.345
 1027	  4.3130	  0.0560	   0.859	  51.395
 1028	  4.3150	  0.0560	   0.860	  51.445
 1029	  4.3170	  0.0560	   0.860	  51.495
 1030	  4.3190	  0.0564	   0.861	  51.545
 1031	  4.3210	  0.0564	   0.862	  51.595
 1032	  4.3230	  0.0564	   0.862	  51.645
 1033	  4.3260	  0.0560	   0.864	  51.695
 1034	  4.3290	  0.0560	   0.865	  51.745
 1035	  4.3300	  0.0564	   0.865	  51.795
 1036	  4.3330	  0.0564	   0.866	  51.845
 1037	  4.3350	  0.0564	   0.868	  51.895
 1038	  4.3380	  0.0564	   0.868	  51.945
 1039	  4.3400	  0.0560	   0.869	  51.995
 1040	  4.3420	  0.0564	   0.870	  52.045
 1041	  4.3450	  0.0564	   0.870	  52.095
 1042	  4.3470	  0.0564	   0.871	  52.145
 1043	  4.3500	  0.0564	   0.873	  52.195
 1044	  4.3520	  0.0564	   0.873	  52.245
 1045	  4.3540	  0.0568	   0.874	  52.295
 1046	  4.3560	  0.0568	   0.875	  52.345
 1047	  4.3580	  0.0568	   0.875	  52.395
 1048	  4.3610	  0.0568	   0.876	  52.445
 1049	  4.3630	  0.0568	   0.877	  52.495
 1050	  4.3660	  0.0568	   0.877	  52.545
 1051	  4.3690	  0.0568	   0.879	  52.595
 1052	  4.3710	  0.0568	   0.880	  52.645
 1053	  4.3730	  0.0568	   0.880	  52.695
 1054	  4.3760	  0.0568	   0.881	  52.745
 1055	  4.3780	  0.0568	   0.882	  52.795
 1056	  4.3810	  0.0568	   0.882	  52.845
 1057	  4.3830	  0.0568	   0.884	  52.895
 1058	  4.3850	  0.0568	   0.885	  52.945
 1059	  4.3880	  0.0568	   0.885	  52.995
 1060	  4.3910	  0.0572	   0.886	  53.045
 1061	  4.3930	  0.0572	   0.887	  53.095
 1062	  4.3960	  0.0572	   0.887	  53.145
 1063	  4.3980	  0.0572	   0.889	  53.195
 1064	  4.4000	  0.0572	   0.890	  53.245
 1065	  4.4010	  0.0572	   0.890	  53.295
 1066	  4.4030	  0.0572	   0.891	  53.345
 1067	  4.4050	  0.0572	   0.892	  53.395
 1068	  4.4070	  0.0572	   0.892	  53.445
 1069	  4.4100	  0.0572	   0.894	  53.495
 1070	  4.4120	  0.0572	   0.895	  53.545
