0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3529
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
  556	  0.0684	  4.6537	   4.654	  27.845
  557	  0.0684	  4.6625	   4.662	  27.895
  558	  0.0688	  4.6712	   4.671	  27.945
  559	  0.0688	  4.6788	   4.679	  27.995
  560	  0.0692	  4.6875	   4.688	  28.045
  561	  0.0692	  4.6962	   4.696	  28.095
  562	  0.0692	  4.7037	   4.704	  28.145
  563	  0.0696	  4.7125	   4.713	  28.195
  564	  0.0700	  4.7213	   4.721	  28.245
  565	  0.0700	  4.7287	   4.729	  28.295
  566	  0.0700	  4.7375	   4.737	  28.345
  567	  0.0704	  4.7462	   4.746	  28.395
  568	  0.0708	  4.7550	   4.755	  28.445
  569	  0.0708	  4.7625	   4.762	  28.495
  570	  0.0712	  4.7712	   4.771	  28.545
  571	  0.0704	  4.7800	   4.780	  28.595
  572	  0.0712	  4.7875	   4.787	  28.645
  573	  0.0716	  4.7962	   4.796	  28.695
  574	  0.0716	  4.8050	   4.805	  28.745
  575	  0.0720	  4.8125	   4.812	  28.795
  576	  0.0716	  4.8212	   4.821	  28.845
  577	  0.0720	  4.8300	   4.830	  28.895
  578	  0.0720	  4.8375	   4.838	  28.945
  579	  0.0728	  4.8463	   4.846	  28.995
  580	  0.0724	  4.8550	   4.855	  29.045
  581	  0.0728	  4.8625	   4.862	  29.095
  582	  0.0724	  4.8712	   4.871	  29.145
  583	  0.0736	  4.8800	   4.880	  29.195
  584	  0.0732	  4.8875	   4.887	  29.245
  585	  0.0732	  4.8962	   4.896	  29.295
  586	  0.0732	  4.9050	   4.905	  29.345
  587	  0.0740	  4.9137	   4.914	  29.395
  588	  0.0740	  4.9212	   4.921	  29.445
  589	  0.0740	  4.9300	   4.930	  29.495
  590	  0.0744	  4.9387	   4.939	  29.545
  591	  0.0736	  4.9475	   4.947	  29.595
  592	  0.0744	  4.9550	   4.955	  29.645
  593	  0.0748	  4.9637	   4.964	  29.695
  594	  0.0744	  4.9713	   4.971	  29.745
  595	  0.0748	  4.9800	   4.980	  29.795
  596	  0.0756	  4.9887	   4.989	  29.845
  597	  0.0756	  4.9962	   4.996	  29.895
  598	  0.0756	  5.0050	   5.005	  29.945
  599	  0.0764	  5.0138	   5.014	  29.995
  600	  0.0760	  5.0225	   5.023	  30.045
  601	  0.0764	  5.0300	   5.030	  30.095
  602	  0.0756	  5.0387	   5.039	  30.145
  603	  0.0752	  5.0475	   5.047	  30.195
  604	  0.0756	  5.0550	   5.055	  30.245
  605	  0.0764	  5.0637	   5.064	  30.295
  606	  0.0764	  5.0725	   5.072	  30.345
  607	  0.0768	  5.0800	   5.080	  30.395
  608	  0.0768	  5.0887	   5.089	  30.445
  609	  0.0764	  5.0975	   5.097	  30.495
  610	  0.0768	  5.1050	   5.105	  30.545
  611	  0.0768	  5.1137	   5.114	  30.595
  612	  0.0772	  5.1225	   5.122	  30.645
  613	  0.0776	  5.1300	   5.130	  30.695
  614	  0.0780	  5.1388	   5.139	  30.745
  615	  0.0780	  5.1475	   5.148	  30.795
  616	  0.0788	  5.1562	   5.156	  30.845
  617	  0.0788	  5.1637	   5.164	  30.895
  618	  0.0796	  5.1725	   5.172	  30.945
  619	  0.0792	  5.1813	   5.181	  30.995
  620	  0.0800	  5.1887	   5.189	  31.045
  621	  0.0800	  5.1975	   5.197	  31.095
  622	  0.0800	  5.2062	   5.206	  31.145
  623	  0.0792	  5.2137	   5.214	  31.195
  624	  0.0800	  5.2225	   5.222	  31.245
  625	  0.0812	  5.2312	   5.231	  31.295
  626	  0.0808	  5.2387	   5.239	  31.345
  627	  0.0804	  5.2475	   5.247	  31.395
  628	  0.0808	  5.2562	   5.256	  31.445
  629	  0.0808	  5.2638	   5.264	  31.495
  630	  0.0812	  5.2725	   5.273	  31.545
  631	  0.0812	  5.2812	   5.281	  31.595
  632	  0.0820	  5.2900	   5.290	  31.645
  633	  0.0820	  5.2975	   5.297	  31.695
  634	  0.0820	  5.3063	   5.306	  31.745
  635	  0.0820	  5.3150	   5.315	  31.795
  636	  0.0820	  5.3225	   5.322	  31.845
  637	  0.0824	  5.3312	   5.331	  31.895
  638	  0.0820	  5.3400	   5.340	  31.945
  639	  0.0820	  5.3475	   5.347	  31.995
  640	  0.0824	  5.3562	   5.356	  32.045
  641	  0.0828	  5.3650	   5.365	  32.095
  642	  0.0828	  5.3725	   5.372	  32.145
  643	  0.0828	  5.3812	   5.381	  32.195
  644	  0.0828	  5.3900	   5.390	  32.245
  645	  0.0836	  5.3987	   5.399	  32.295
  646	  0.0832	  5.4062	   5.406	  32.345
  647	  0.0832	  5.4150	   5.415	  32.395
  648	  0.0836	  5.4237	   5.424	  32.445
  649	  0.0836	  5.4313	   5.431	  32.495
  650	  0.0840	  5.4400	   5.440	  32.545
  651	  0.0840	  5.4488	   5.449	  32.595
  652	  0.0840	  5.4575	   5.457	  32.645
  653	  0.0840	  5.4650	   5.465	  32.695
  654	  0.0840	  5.4738	   5.474	  32.745
  655	  0.0840	  5.4825	   5.483	  32.795
  656	  0.0844	  5.4913	   5.491	  32.845
  657	  0.0836	  5.4987	   5.499	  32.895
  658	  0.0844	  5.5075	   5.507	  32.945
  659	  0.0852	  5.5162	   5.516	  32.995
  660	  0.0852	  5.5237	   5.524	  33.045
  661	  0.0856	  5.5325	   5.532	  33.095
  662	  0.0856	  5.5412	   5.541	  33.145
  663	  0.0856	  5.5487	   5.549	  33.195
  664	  0.0864	  5.5575	   5.557	  33.245
  665	  0.0868	  5.5662	   5.566	  33.295
  666	  0.0864	  5.5750	   5.575	  33.345
  667	  0.0864	  5.5825	   5.582	  33.395
  668	  0.0864	  5.5912	   5.591	  33.445
  669	  0.0872	  5.6000	   5.600	  33.495
  670	  0.0868	  5.6075	   5.608	  33.545
  671	  0.0872	  5.6163	   5.616	  33.595
  672	  0.0876	  5.6250	   5.625	  33.645
  673	  0.0872	  5.6325	   5.632	  33.695
  674	  0.0868	  5.6412	   5.641	  33.745
  675	  0.0872	  5.6500	   5.650	  33.795
  676	  0.0876	  5.6588	   5.659	  33.845
  677	  0.0872	  5.6662	   5.666	  33.895
  678	  0.0880	  5.6750	   5.675	  33.945
  679	  0.0880	  5.6837	   5.684	  33.995
  680	  0.0880	  5.6925	   5.692	  34.045
  681	  0.0880	  5.7000	   5.700	  34.095
  682	  0.0884	  5.7087	   5.709	  34.145
  683	  0.0892	  5.7175	   5.717	  34.195
  684	  0.0892	  5.7262	   5.726	  34.245
  685	  0.0892	  5.7337	   5.734	  34.295
  686	  0.0892	  5.7425	   5.742	  34.345
  687	  0.0896	  5.7512	   5.751	  34.395
  688	  0.0904	  5.7587	   5.759	  34.445
  689	  0.0904	  5.7675	   5.767	  34.495
  690	  0.0904	  5.7762	   5.776	  34.545
  691	  0.0908	  5.7850	   5.785	  34.595
  692	  0.0908	  5.7925	   5.793	  34.645
  693	  0.0908	  5.8012	   5.801	  34.695
  694	  0.0904	  5.8100	   5.810	  34.745
  695	  0.0908	  5.8175	   5.817	  34.795
  696	  0.0908	  5.8263	   5.826	  34.845
  697	  0.0904	  5.8350	   5.835	  34.895
  698	  0.0908	  5.8425	   5.842	  34.945
  699	  0.0912	  5.8512	   5.851	  34.995
  700	  0.0912	  5.8600	   5.860	  35.045
  701	  0.0912	  5.8688	   5.869	  35.095
  702	  0.0912	  5.8762	   5.876	  35.145
  703	  0.0912	  5.8850	   5.885	  35.195
  704	  0.0912	  5.8937	   5.894	  35.245
  705	  0.0920	  5.9025	   5.902	  35.295
  706	  0.0924	  5.9100	   5.910	  35.345
  707	  0.0920	  5.9187	   5.919	  35.395
  708	  0.0924	  5.9275	   5.927	  35.445
  709	  0.0920	  5.9350	   5.935	  35.495
  710	  0.0924	  5.9437	   5.944	  35.545
  711	  0.0932	  5.9525	   5.952	  35.595
  712	  0.0932	  5.9600	   5.960	  35.645
  713	  0.0932	  5.9688	   5.969	  35.695
  714	  0.0936	  5.9775	   5.977	  35.745
  715	  0.0932	  5.9862	   5.986	  35.795
  716	  0.0940	  5.9938	   5.994	  35.845
  717	  0.0936	  6.0025	   6.003	  35.895
  718	  0.0932	  6.0113	   6.011	  35.945
  719	  0.0936	  6.0187	   6.019	  35.995
  720	  0.0944	  6.0275	   6.027	  36.045
  721	  0.0944	  6.0362	   6.036	  36.095
  722	  0.0936	  6.0450	   6.045	  36.145
  723	  0.0940	  6.0525	   6.052	  36.195
  724	  0.0944	  6.0612	   6.061	  36.245
  725	  0.0952	  6.0700	   6.070	  36.295
  726	  0.0948	  6.0787	   6.079	  36.345
  727	  0.0952	  6.0862	   6.086	  36.395
  728	  0.0952	  6.0950	   6.095	  36.445
  729	  0.0952	  6.1025	   6.102	  36.495
  730	  0.0952	  6.1112	   6.111	  36.545
  731	  0.0948	  6.1200	   6.120	  36.595
  732	  0.0948	  6.1275	   6.128	  36.645
  733	  0.0952	  6.1363	   6.136	  36.695
  734	  0.0964	  6.1450	   6.145	  36.745
  735	  0.0964	  6.1537	   6.154	  36.795
  736	  0.0964	  6.1612	   6.161	  36.845
  737	  0.0960	  6.1700	   6.170	  36.895
  738	  0.0956	  6.1788	   6.179	  36.945
  739	  0.0964	  6.1862	   6.186	  36.995
  740	  0.0964	  6.1950	   6.195	  37.045
  741	  0.0968	  6.2037	   6.204	  37.095
  742	  0.0968	  6.2125	   6.213	  37.145
  743	  0.0972	  6.2200	   6.220	  37.195
  744	  0.0968	  6.2287	   6.229	  37.245
  745	  0.0972	  6.2375	   6.237	  37.295
  746	  0.0980	  6.2450	   6.245	  37.345
  747	  0.0980	  6.2537	   6.254	  37.395
  748	  0.0980	  6.2625	   6.262	  37.445
  749	  0.0976	  6.2700	   6.270	  37.495
  750	  0.0980	  6.2787	   6.279	  37.545
  751	  0.0980	  6.2875	   6.287	  37.595
  752	  0.0980	  6.2962	   6.296	  37.645
  753	  0.0984	  6.3038	   6.304	  37.695
  754	  0.0984	  6.3125	   6.312	  37.745
  755	  0.0988	  6.3212	   6.321	  37.795
  756	  0.0988	  6.3287	   6.329	  37.845
  757	  0.0988	  6.3375	   6.338	  37.895
  758	  0.0996	  6.3463	   6.346	  37.945
  759	  0.0996	  6.3537	   6.354	  37.995
  760	  0.0992	  6.3625	   6.362	  38.045
  761	  0.0992	  6.3712	   6.371	  38.095
  762	  0.1000	  6.3787	   6.379	  38.145
  763	  0.1000	  6.3875	   6.387	  38.195
  764	  0.1004	  6.3962	   6.396	  38.245
  765	  0.1004	  6.4050	   6.405	  38.295
  766	  0.1000	  6.4125	   6.412	  38.345
  767	  0.1008	  6.4212	   6.421	  38.395
  768	  0.1008	  6.4300	   6.430	  38.445
  769	  0.1012	  6.4375	   6.438	  38.495
  770	  0.1016	  6.4462	   6.446	  38.545
  771	  0.1012	  6.4550	   6.455	  38.595
  772	  0.1012	  6.4637	   6.464	  38.645
  773	  0.1016	  6.4713	   6.471	  38.695
  774	  0.1016	  6.4800	   6.480	  38.745
  775	  0.1020	  6.4887	   6.489	  38.795
  776	  0.1028	  6.4962	   6.496	  38.845
  777	  0.1028	  6.5050	   6.505	  38.895
  778	  0.1024	  6.5138	   6.514	  38.945
  779	  0.1020	  6.5212	   6.521	  38.995
  780	  0.1028	  6.5300	   6.530	  39.045
  781	  0.1024	  6.5387	   6.539	  39.095
  782	  0.1032	  6.5475	   6.547	  39.145
  783	  0.1028	  6.5550	   6.555	  39.195
  784	  0.1032	  6.5637	   6.564	  39.245
  785	  0.1032	  6.5725	   6.572	  39.295
  786	  0.1032	  6.5812	   6.581	  39.345
  787	  0.1040	  6.5887	   6.589	  39.395
  788	  0.1040	  6.5975	   6.597	  39.445
  789	  0.1040	  6.6062	   6.606	  39.495
  790	  0.1044	  6.6137	   6.614	  39.545
  791	  0.1044	  6.6225	   6.622	  39.595
  792	  0.1044	  6.6312	   6.631	  39.645
  793	  0.1044	  6.6388	   6.639	  39.695
  794	  0.1052	  6.6475	   6.648	  39.745
  795	  0.1056	  6.6562	   6.656	  39.795
  796	  0.1052	  6.6650	   6.665	  39.845
  797	  0.1048	  6.6725	   6.672	  39.895
  798	  0.1048	  6.6812	   6.681	  39.945
  799	  0.1052	  6.6900	   6.690	  39.995
  800	  0.1044	  6.6975	   6.697	  40.045
  801	  0.1052	  6.7062	   6.706	  40.095
  802	  0.1052	  6.7150	   6.715	  40.145
  803	  0.1056	  6.7225	   6.722	  40.195
  804	  0.1056	  6.7312	   6.731	  40.245
  805	  0.1060	  6.7400	   6.740	  40.295
  806	  0.1060	  6.7487	   6.749	  40.345
  807	  0.1068	  6.7562	   6.756	  40.395
  808	  0.1060	  6.7650	   6.765	  40.445
  809	  0.1064	  6.7737	   6.774	  40.495
  810	  0.1072	  6.7812	   6.781	  40.545
  811	  0.1072	  6.7900	   6.790	  40.595
  812	  0.1072	  6.7987	   6.799	  40.645
  813	  0.1064	  6.8062	   6.806	  40.695
  814	  0.1072	  6.8150	   6.815	  40.745
  815	  0.1080	  6.8238	   6.824	  40.795
  816	  0.1072	  6.8325	   6.832	  40.845
  817	  0.1076	  6.8400	   6.840	  40.895
  818	  0.1076	  6.8487	   6.849	  40.945
  819	  0.1080	  6.8575	   6.858	  40.995
  820	  0.1076	  6.8663	   6.866	  41.045
  821	  0.1076	  6.8737	   6.874	  41.095
  822	  0.1084	  6.8825	   6.882	  41.145
  823	  0.1088	  6.8912	   6.891	  41.195
  824	  0.1084	  6.8987	   6.899	  41.245
  825	  0.1088	  6.9075	   6.907	  41.295
  826	  0.1084	  6.9162	   6.916	  41.345
  827	  0.1092	  6.9237	   6.924	  41.395
  828	  0.1096	  6.9325	   6.932	  41.445
  829	  0.1092	  6.9412	   6.941	  41.495
  830	  0.1096	  6.9488	   6.949	  41.545
  831	  0.1100	  6.9575	   6.957	  41.595
  832	  0.1096	  6.9662	   6.966	  41.645
  833	  0.1088	  6.9737	   6.974	  41.695
  834	  0.1096	  6.9825	   6.983	  41.745
  835	  0.1096	  6.9913	   6.991	  41.795
  836	  0.1100	  7.0000	   7.000	  41.845
  837	  0.1096	  7.0075	   7.007	  41.895
  838	  0.1108	  7.0162	   7.016	  41.945
  839	  0.1108	  7.0250	   7.025	  41.995
  840	  0.1100	  7.0325	   7.032	  42.045
  841	  0.1104	  7.0412	   7.041	  42.095
  842	  0.1108	  7.0500	   7.050	  42.145
  843	  0.1108	  7.0575	   7.057	  42.195
  844	  0.1112	  7.0662	   7.066	  42.245
  845	  0.1112	  7.0750	   7.075	  42.295
  846	  0.1108	  7.0825	   7.082	  42.345
  847	  0.1120	  7.0912	   7.091	  42.395
  848	  0.1112	  7.1000	   7.100	  42.445
  849	  0.1120	  7.1075	   7.108	  42.495
  850	  0.1116	  7.1163	   7.116	  42.545
  851	  0.1120	  7.1250	   7.125	  42.595
  852	  0.1120	  7.1325	   7.132	  42.645
  853	  0.1120	  7.1412	   7.141	  42.695
  854	  0.1124	  7.1500	   7.150	  42.745
  855	  0.1128	  7.1588	   7.159	  42.795
  856	  0.1128	  7.1662	   7.166	  42.845
  857	  0.1124	  7.1750	   7.175	  42.895
  858	  0.1132	  7.1825	   7.182	  42.945
  859	  0.1128	  7.1912	   7.191	  42.995
  860	  0.1136	  7.2000	   7.200	  43.045
  861	  0.1132	  7.2087	   7.209	  43.095
  862	  0.1132	  7.2162	   7.216	  43.145
  863	  0.1136	  7.2250	   7.225	  43.195
  864	  0.1140	  7.2325	   7.233	  43.245
  865	  0.1136	  7.2413	   7.241	  43.295
  866	  0.1140	  7.2500	   7.250	  43.345
  867	  0.1140	  7.2587	   7.259	  43.395
  868	  0.1144	  7.2662	   7.266	  43.445
  869	  0.1148	  7.2750	   7.275	  43.495
  870	  0.1144	  7.2838	   7.284	  43.545
  871	  0.1140	  7.2912	   7.291	  43.595
  872	  0.1140	  7.3000	   7.300	  43.645
  873	  0.1148	  7.3087	   7.309	  43.695
  874	  0.1144	  7.3162	   7.316	  43.745
  875	  0.1152	  7.3250	   7.325	  43.795
  876	  0.1152	  7.3337	   7.334	  43.845
  877	  0.1160	  7.3412	   7.341	  43.895
  878	  0.1164	  7.3500	   7.350	  43.945
  879	  0.1160	  7.3587	   7.359	  43.995
  880	  0.1164	  7.3663	   7.366	  44.045
  881	  0.1164	  7.3750	   7.375	  44.095
  882	  0.1168	  7.3837	   7.384	  44.145
  883	  0.1164	  7.3912	   7.391	  44.195
  884	  0.1168	  7.4000	   7.400	  44.245
  885	  0.1172	  7.4088	   7.409	  44.295
  886	  0.1168	  7.4162	   7.416	  44.345
  887	  0.1172	  7.4250	   7.425	  44.395
  888	  0.1168	  7.4337	   7.434	  44.445
  889	  0.1172	  7.4412	   7.441	  44.495
  890	  0.1168	  7.4500	   7.450	  44.545
  891	  0.1168	  7.4587	   7.459	  44.595
  892	  0.1168	  7.4662	   7.466	  44.645
  893	  0.1172	  7.4750	   7.475	  44.695
  894	  0.1172	  7.4837	   7.484	  44.745
  895	  0.1176	  7.4913	   7.491	  44.795
  896	  0.1176	  7.5000	   7.500	  44.845
  897	  0.1176	  7.5087	   7.509	  44.895
  898	  0.1180	  7.5162	   7.516	  44.945
  899	  0.1172	  7.5250	   7.525	  44.995
  900	  0.1180	  7.5338	   7.534	  45.045
  901	  0.1180	  7.5412	   7.541	  45.095
  902	  0.1180	  7.5500	   7.550	  45.145
  903	  0.1184	  7.5587	   7.559	  45.195
  904	  0.1188	  7.5662	   7.566	  45.245
  905	  0.1188	  7.5750	   7.575	  45.295
  906	  0.1192	  7.5837	   7.584	  45.345
  907	  0.1192	  7.5912	   7.591	  45.395
  908	  0.1196	  7.6000	   7.600	  45.445
  909	  0.1196	  7.6087	   7.609	  45.495
  910	  0.1196	  7.6163	   7.616	  45.545
  911	  0.1196	  7.6250	   7.625	  45.595
  912	  0.1204	  7.6337	   7.634	  45.645
  913	  0.1208	  7.6412	   7.641	  45.695
  914	  0.1208	  7.6500	   7.650	  45.745
  915	  0.1204	  7.6588	   7.659	  45.795
  916	  0.1200	  7.6662	   7.666	  45.845
  917	  0.1204	  7.6750	   7.675	  45.895
  918	  0.1208	  7.6837	   7.684	  45.945
  919	  0.1208	  7.6912	   7.691	  45.995
  920	  0.1212	  7.7000	   7.700	  46.045
  921	  0.1212	  7.7087	   7.709	  46.095
  922	  0.1216	  7.7162	   7.716	  46.145
  923	  0.1212	  7.7250	   7.725	  46.195
  924	  0.1212	  7.7325	   7.732	  46.245
  925	  0.1220	  7.7413	   7.741	  46.295
  926	  0.1224	  7.7500	   7.750	  46.345
  927	  0.1224	  7.7587	   7.759	  46.395
  928	  0.1220	  7.7662	   7.766	  46.445
  929	  0.1220	  7.7750	   7.775	  46.495
  930	  0.1228	  7.7838	   7.784	  46.545
  931	  0.1228	  7.7912	   7.791	  46.595
  932	  0.1228	  7.8000	   7.800	  46.645
  933	  0.1228	  7.8087	   7.809	  46.695
  934	  0.1224	  7.8162	   7.816	  46.745
  935	  0.1228	  7.8250	   7.825	  46.795
  936	  0.1232	  7.8337	   7.834	  46.845
  937	  0.1228	  7.8425	   7.842	  46.895
  938	  0.1228	  7.8500	   7.850	  46.945
  939	  0.1232	  7.8587	   7.859	  46.995
  940	  0.1236	  7.8675	   7.867	  47.045
  941	  0.1232	  7.8750	   7.875	  47.095
  942	  0.1232	  7.8837	   7.884	  47.145
  943	  0.1236	  7.8912	   7.891	  47.195
  944	  0.1236	  7.9000	   7.900	  47.245
  945	  0.1240	  7.9088	   7.909	  47.295
  946	  0.1244	  7.9162	   7.916	  47.345
  947	  0.1240	  7.9250	   7.925	  47.395
  948	  0.1240	  7.9337	   7.934	  47.445
  949	  0.1236	  7.9412	   7.941	  47.495
  950	  0.1244	  7.9500	   7.950	  47.545
  951	  0.1248	  7.9587	   7.959	  47.595
  952	  0.1244	  7.9675	   7.967	  47.645
  953	  0.1252	  7.9750	   7.975	  47.695
  954	  0.1248	  7.9837	   7.984	  47.745
  955	  0.1256	  7.9925	   7.992	  47.795
  956	  0.1248	  8.0000	   8.000	  47.845
  957	  0.1256	  8.0087	   8.009	  47.895
  958	  0.1256	  8.0162	   8.016	  47.945
  959	  0.1256	  8.0250	   8.025	  47.995
  960	  0.1260	  8.0337	   8.034	  48.045
  961	  0.1260	  8.0425	   8.042	  48.095
  962	  0.1260	  8.0500	   8.050	  48.145
  963	  0.1264	  8.0588	   8.059	  48.195
  964	  0.1268	  8.0662	   8.066	  48.245
  965	  0.1272	  8.0750	   8.075	  48.295
  966	  0.1272	  8.0837	   8.084	  48.345
  967	  0.1268	  8.0925	   8.092	  48.395
  968	  0.1268	  8.1000	   8.100	  48.445
  969	  0.1272	  8.1087	   8.109	  48.495
  970	  0.1272	  8.1175	   8.117	  48.545
  971	  0.1276	  8.1250	   8.125	  48.595
  972	  0.1280	  8.1337	   8.134	  48.645
  973	  0.1280	  8.1425	   8.142	  48.695
  974	  0.1288	  8.1500	   8.150	  48.745
  975	  0.1288	  8.1587	   8.159	  48.795
  976	  0.1284	  8.1675	   8.167	  48.845
  977	  0.1292	  8.1750	   8.175	  48.895
  978	  0.1288	  8.1838	   8.184	  48.945
  979	  0.1288	  8.1912	   8.191	  48.995
  980	  0.1288	  8.2000	   8.200	  49.045
  981	  0.1284	  8.2087	   8.209	  49.095
  982	  0.1292	  8.2175	   8.217	  49.145
  983	  0.1292	  8.2250	   8.225	  49.195
  984	  0.1296	  8.2337	   8.234	  49.245
  985	  0.1288	  8.2425	   8.242	  49.295
  986	  0.1296	  8.2500	   8.250	  49.345
  987	  0.1292	  8.2587	   8.259	  49.395
  988	  0.1296	  8.2675	   8.267	  49.445
  989	  0.1304	  8.2750	   8.275	  49.495
  990	  0.1292	  8.2837	   8.284	  49.545
  991	  0.1296	  8.2925	   8.292	  49.595
  992	  0.1300	  8.3000	   8.300	  49.645
  993	  0.1304	  8.3088	   8.309	  49.695
  994	  0.1300	  8.3162	   8.316	  49.745
  995	  0.1300	  8.3250	   8.325	  49.795
  996	  0.1300	  8.3337	   8.334	  49.845
  997	  0.1304	  8.3425	   8.342	  49.895
  998	  0.1304	  8.3500	   8.350	  49.945
  999	  0.1312	  8.3587	   8.359	  49.995
 1000	  0.1308	  8.3675	   8.367	  50.045
 1001	  0.1304	  8.3750	   8.375	  50.095
 1002	  0.1308	  8.3837	   8.384	  50.145
 1003	  0.1308	  8.3925	   8.392	  50.195
 1004	  0.1308	  8.4000	   8.400	  50.245
 1005	  0.1316	  8.4087	   8.409	  50.295
 1006	  0.1316	  8.4175	   8.417	  50.345
 1007	  0.1320	  8.4250	   8.425	  50.395
 1008	  0.1320	  8.4338	   8.434	  50.445
 1009	  0.1324	  8.4412	   8.441	  50.495
 1010	  0.1324	  8.4500	   8.450	  50.545
 1011	  0.1332	  8.4587	   8.459	  50.595
 1012	  0.1332	  8.4662	   8.466	  50.645
 1013	  0.1332	  8.4750	   8.475	  50.695
 1014	  0.1328	  8.4837	   8.484	  50.745
 1015	  0.1324	  8.4925	   8.492	  50.795
 1016	  0.1332	  8.5000	   8.500	  50.845
 1017	  0.1324	  8.5087	   8.509	  50.895
 1018	  0.1332	  8.5175	   8.517	  50.945
 1019	  0.1328	  8.5250	   8.525	  50.995
 1020	  0.1328	  8.5337	   8.534	  51.045
 1021	  0.1340	  8.5425	   8.542	  51.095
 1022	  0.1332	  8.5500	   8.550	  51.145
 1023	  0.1336	  8.5588	   8.559	  51.195
 1024	  0.1340	  8.5675	   8.568	  51.245
 1025	  0.1336	  8.5750	   8.575	  51.295
 1026	  0.1340	  8.5837	   8.584	  51.345
 1027	  0.1340	  8.5925	   8.592	  51.395
 1028	  0.1340	  8.6000	   8.600	  51.445
 1029	  0.1344	  8.6087	   8.609	  51.495
 1030	  0.1348	  8.6175	   8.617	  51.545
 1031	  0.1352	  8.6250	   8.625	  51.595
 1032	  0.1348	  8.6337	   8.634	  51.645
 1033	  0.1348	  8.6425	   8.642	  51.695
 1034	  0.1356	  8.6500	   8.650	  51.745
 1035	  0.1356	  8.6587	   8.659	  51.795
 1036	  0.1356	  8.6675	   8.667	  51.845
 1037	  0.1356	  8.6750	   8.675	  51.895
 1038	  0.1356	  8.6838	   8.684	  51.945
 1039	  0.1352	  8.6925	   8.693	  51.995
 1040	  0.1352	  8.7013	   8.701	  52.045
 1041	  0.1356	  8.7087	   8.709	  52.095
 1042	  0.1352	  8.7175	   8.717	  52.145
 1043	  0.1356	  8.7250	   8.725	  52.195
 1044	  0.1360	  8.7337	   8.734	  52.245
 1045	  0.1356	  8.7425	   8.742	  52.295
 1046	  0.1356	  8.7500	   8.750	  52.345
 1047	  0.1360	  8.7587	   8.759	  52.395
 1048	  0.1360	  8.7675	   8.767	  52.445
 1049	  0.1364	  8.7750	   8.775	  52.495
 1050	  0.1364	  8.7837	   8.784	  52.545
 1051	  0.1364	  8.7925	   8.792	  52.595
 1052	  0.1368	  8.8012	   8.801	  52.645
 1053	  0.1372	  8.8088	   8.809	  52.695
 1054	  0.1372	  8.8175	   8.818	  52.745
 1055	  0.1368	  8.8263	   8.826	  52.795
 1056	  0.1368	  8.8337	   8.834	  52.845
 1057	  0.1376	  8.8425	   8.842	  52.895
 1058	  0.1372	  8.8512	   8.851	  52.945
 1059	  0.1376	  8.8587	   8.859	  52.995
 1060	  0.1376	  8.8675	   8.867	  53.045
 1061	  0.1376	  8.8763	   8.876	  53.095
 1062	  0.1384	  8.8837	   8.884	  53.145
 1063	  0.1384	  8.8925	   8.892	  53.195
 1064	  0.1376	  8.9012	   8.901	  53.245
 1065	  0.1380	  8.9087	   8.909	  53.295
 1066	  0.1380	  8.9175	   8.917	  53.345
 1067	  0.1376	  8.9262	   8.926	  53.395
 1068	  0.1384	  8.9338	   8.934	  53.445
 1069	  0.1388	  8.9425	   8.943	  53.495
 1070	  0.1396	  8.9513	   8.951	  53.545
 1071	  0.1388	  8.9600	   8.960	  53.595
 1072	  0.1396	  8.9675	   8.967	  53.645
 1073	  0.1396	  8.9762	   8.976	  53.695
 1074	  0.1392	  8.9837	   8.984	  53.745
 1075	  0.1388	  8.9925	   8.992	  53.795
 1076	  0.1392	  9.0013	   9.001	  53.845
 1077	  0.1388	  9.0087	   9.009	  53.895
 1078	  0.1392	  9.0175	   9.017	  53.945
 1079	  0.1392	  9.0262	   9.026	  53.995
 1080	  0.1392	  9.0350	   9.035	  54.045
 1081	  0.1396	  9.0425	   9.042	  54.095
 1082	  0.1392	  9.0512	   9.051	  54.145
 1083	  0.1396	  9.0600	   9.060	  54.195
 1084	  0.1396	  9.0675	   9.068	  54.245
 1085	  0.1396	  9.0763	   9.076	  54.295
 1086	  0.1400	  9.0850	   9.085	  54.345
 1087	  0.1404	  9.0938	   9.094	  54.395
 1088	  0.1412	  9.1012	   9.101	  54.445
 1089	  0.1412	  9.1100	   9.110	  54.495
 1090	  0.1408	  9.1187	   9.119	  54.545
 1091	  0.1412	  9.1263	   9.126	  54.595
 1092	  0.1420	  9.1350	   9.135	  54.645
 1093	  0.1412	  9.1438	   9.144	  54.695
 1094	  0.1408	  9.1512	   9.151	  54.745
 1095	  0.1412	  9.1600	   9.160	  54.795
 1096	  0.1416	  9.1687	   9.169	  54.845
 1097	  0.1412	  9.1762	   9.176	  54.895
 1098	  0.1420	  9.1850	   9.185	  54.945
 1099	  0.1424	  9.1937	   9.194	  54.995
 1100	  0.1420	  9.2025	   9.202	  55.045
 1101	  0.1420	  9.2100	   9.210	  55.095
 1102	  0.1420	  9.2188	   9.219	  55.145
 1103	  0.1424	  9.2262	   9.226	  55.195
 1104	  0.1424	  9.2350	   9.235	  55.245
 1105	  0.1424	  9.2437	   9.244	  55.295
 1106	  0.1424	  9.2513	   9.251	  55.345
