0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	6462
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 4074	  0.4024	 39.1362	  39.136	 203.745
 4075	  0.4024	 39.1437	  39.144	 203.795
 4076	  0.4020	 39.1525	  39.153	 203.845
 4077	  0.4020	 39.1612	  39.161	 203.895
 4078	  0.4020	 39.1688	  39.169	 203.945
 4079	  0.4020	 39.1775	  39.177	 203.995
 4080	  0.4024	 39.1850	  39.185	 204.045
 4081	  0.4028	 39.1937	  39.194	 204.095
 4082	  0.4024	 39.2025	  39.202	 204.145
 4083	  0.4028	 39.2100	  39.210	 204.195
 4084	  0.4028	 39.2188	  39.219	 204.245
 4085	  0.4024	 39.2275	  39.228	 204.295
 4086	  0.4028	 39.2362	  39.236	 204.345
 4087	  0.4028	 39.2437	  39.244	 204.395
 4088	  0.4028	 39.2525	  39.252	 204.445
 4089	  0.4028	 39.2612	  39.261	 204.495
 4090	  0.4028	 39.2687	  39.269	 204.545
 4091	  0.4028	 39.2775	  39.278	 204.595
 4092	  0.4028	 39.2862	  39.286	 204.645
 4093	  0.4028	 39.2950	  39.295	 204.695
 4094	  0.4032	 39.3025	  39.302	 204.745
 4095	  0.4032	 39.3112	  39.311	 204.795
 4096	  0.4028	 39.3187	  39.319	 204.845
 4097	  0.4032	 39.3275	  39.327	 204.895
 4098	  0.4028	 39.3363	  39.336	 204.945
 4099	  0.4028	 39.3450	  39.345	 204.995
 4100	  0.4020	 39.3525	  39.353	 205.045
 4101	  0.4028	 39.3612	  39.361	 205.095
 4102	  0.4032	 39.3700	  39.370	 205.145
 4103	  0.4036	 39.3775	  39.377	 205.195
 4104	  0.4036	 39.3862	  39.386	 205.245
 4105	  0.4040	 39.3950	  39.395	 205.295
 4106	  0.4036	 39.4025	  39.403	 205.345
 4107	  0.4040	 39.4112	  39.411	 205.395
 4108	  0.4032	 39.4200	  39.420	 205.445
 4109	  0.4032	 39.4287	  39.429	 205.495
 4110	  0.4036	 39.4362	  39.436	 205.545
 4111	  0.4032	 39.4450	  39.445	 205.595
 4112	  0.4036	 39.4525	  39.452	 205.645
 4113	  0.4036	 39.4613	  39.461	 205.695
 4114	  0.4036	 39.4700	  39.470	 205.745
 4115	  0.4036	 39.4787	  39.479	 205.795
 4116	  0.4040	 39.4862	  39.486	 205.845
 4117	  0.4036	 39.4950	  39.495	 205.895
 4118	  0.4040	 39.5025	  39.502	 205.945
 4119	  0.4040	 39.5112	  39.511	 205.995
 4120	  0.4032	 39.5200	  39.520	 206.045
 4121	  0.4036	 39.5287	  39.529	 206.095
 4122	  0.4044	 39.5362	  39.536	 206.145
 4123	  0.4036	 39.5450	  39.545	 206.195
 4124	  0.4040	 39.5537	  39.554	 206.245
 4125	  0.4040	 39.5625	  39.562	 206.295
 4126	  0.4040	 39.5700	  39.570	 206.345
 4127	  0.4040	 39.5788	  39.579	 206.395
 4128	  0.4036	 39.5875	  39.587	 206.445
 4129	  0.4040	 39.5950	  39.595	 206.495
 4130	  0.4032	 39.6037	  39.604	 206.545
 4131	  0.4040	 39.6125	  39.612	 206.595
 4132	  0.4040	 39.6200	  39.620	 206.645
 4133	  0.4040	 39.6287	  39.629	 206.695
 4134	  0.4036	 39.6375	  39.638	 206.745
 4135	  0.4032	 39.6450	  39.645	 206.795
 4136	  0.4040	 39.6537	  39.654	 206.845
 4137	  0.4036	 39.6625	  39.662	 206.895
 4138	  0.4044	 39.6700	  39.670	 206.945
 4139	  0.4040	 39.6787	  39.679	 206.995
 4140	  0.4044	 39.6875	  39.688	 207.045
 4141	  0.4048	 39.6950	  39.695	 207.095
 4142	  0.4044	 39.7038	  39.704	 207.145
 4143	  0.4048	 39.7125	  39.712	 207.195
 4144	  0.4044	 39.7212	  39.721	 207.245
 4145	  0.4048	 39.7287	  39.729	 207.295
 4146	  0.4048	 39.7375	  39.737	 207.345
 4147	  0.4048	 39.7463	  39.746	 207.395
 4148	  0.4044	 39.7537	  39.754	 207.445
 4149	  0.4044	 39.7625	  39.763	 207.495
 4150	  0.4044	 39.7712	  39.771	 207.545
 4151	  0.4048	 39.7787	  39.779	 207.595
 4152	  0.4040	 39.7875	  39.787	 207.645
 4153	  0.4044	 39.7962	  39.796	 207.695
 4154	  0.4044	 39.8050	  39.805	 207.745
 4155	  0.4044	 39.8125	  39.812	 207.795
 4156	  0.4040	 39.8213	  39.821	 207.845
 4157	  0.4044	 39.8300	  39.830	 207.895
 4158	  0.4044	 39.8375	  39.837	 207.945
 4159	  0.4044	 39.8462	  39.846	 207.995
 4160	  0.4048	 39.8550	  39.855	 208.045
 4161	  0.4048	 39.8625	  39.862	 208.095
 4162	  0.4052	 39.8713	  39.871	 208.145
 4163	  0.4056	 39.8800	  39.880	 208.195
 4164	  0.4056	 39.8887	  39.889	 208.245
 4165	  0.4052	 39.8962	  39.896	 208.295
 4166	  0.4052	 39.9050	  39.905	 208.345
 4167	  0.4052	 39.9125	  39.912	 208.395
 4168	  0.4044	 39.9212	  39.921	 208.445
 4169	  0.4048	 39.9300	  39.930	 208.495
 4170	  0.4048	 39.9387	  39.939	 208.545
 4171	  0.4052	 39.9463	  39.946	 208.595
 4172	  0.4048	 39.9550	  39.955	 208.645
 4173	  0.4048	 39.9637	  39.964	 208.695
 4174	  0.4048	 39.9725	  39.972	 208.745
 4175	  0.4052	 39.9800	  39.980	 208.795
 4176	  0.4056	 39.9888	  39.989	 208.845
 4177	  0.4052	 39.9975	  39.997	 208.895
 4178	  0.4056	 40.0050	  40.005	 208.945
 4179	  0.4056	 40.0137	  40.014	 208.995
 4180	  0.4056	 40.0225	  40.022	 209.045
 4181	  0.4060	 40.0300	  40.030	 209.095
 4182	  0.4064	 40.0387	  40.039	 209.145
 4183	  0.4064	 40.0475	  40.048	 209.195
 4184	  0.4060	 40.0562	  40.056	 209.245
 4185	  0.4060	 40.0637	  40.064	 209.295
 4186	  0.4068	 40.0725	  40.072	 209.345
 4187	  0.4068	 40.0812	  40.081	 209.395
 4188	  0.4068	 40.0887	  40.089	 209.445
 4189	  0.4064	 40.0975	  40.097	 209.495
 4190	  0.4068	 40.1063	  40.106	 209.545
 4191	  0.4064	 40.1138	  40.114	 209.595
 4192	  0.4060	 40.1225	  40.122	 209.645
 4193	  0.4064	 40.1312	  40.131	 209.695
 4194	  0.4068	 40.1387	  40.139	 209.745
 4195	  0.4072	 40.1475	  40.147	 209.795
 4196	  0.4068	 40.1562	  40.156	 209.845
 4197	  0.4064	 40.1637	  40.164	 209.895
 4198	  0.4060	 40.1725	  40.173	 209.945
 4199	  0.4068	 40.1812	  40.181	 209.995
 4200	  0.4060	 40.1887	  40.189	 210.045
 4201	  0.4064	 40.1975	  40.197	 210.095
 4202	  0.4064	 40.2062	  40.206	 210.145
 4203	  0.4068	 40.2137	  40.214	 210.195
 4204	  0.4064	 40.2225	  40.222	 210.245
 4205	  0.4072	 40.2313	  40.231	 210.295
 4206	  0.4072	 40.2400	  40.240	 210.345
 4207	  0.4072	 40.2475	  40.247	 210.395
 4208	  0.4076	 40.2562	  40.256	 210.445
 4209	  0.4076	 40.2650	  40.265	 210.495
 4210	  0.4072	 40.2738	  40.274	 210.545
 4211	  0.4080	 40.2812	  40.281	 210.595
 4212	  0.4068	 40.2900	  40.290	 210.645
 4213	  0.4072	 40.2987	  40.299	 210.695
 4214	  0.4072	 40.3075	  40.307	 210.745
 4215	  0.4076	 40.3150	  40.315	 210.795
 4216	  0.4076	 40.3237	  40.324	 210.845
 4217	  0.4072	 40.3325	  40.333	 210.895
 4218	  0.4072	 40.3400	  40.340	 210.945
 4219	  0.4076	 40.3487	  40.349	 210.995
 4220	  0.4076	 40.3575	  40.357	 211.045
 4221	  0.4076	 40.3650	  40.365	 211.095
 4222	  0.4080	 40.3737	  40.374	 211.145
 4223	  0.4076	 40.3825	  40.382	 211.195
 4224	  0.4076	 40.3913	  40.391	 211.245
 4225	  0.4080	 40.3988	  40.399	 211.295
 4226	  0.4072	 40.4075	  40.407	 211.345
 4227	  0.4076	 40.4150	  40.415	 211.395
 4228	  0.4068	 40.4237	  40.424	 211.445
 4229	  0.4076	 40.4325	  40.432	 211.495
 4230	  0.4072	 40.4400	  40.440	 211.545
 4231	  0.4072	 40.4487	  40.449	 211.595
 4232	  0.4072	 40.4575	  40.458	 211.645
 4233	  0.4072	 40.4650	  40.465	 211.695
 4234	  0.4072	 40.4737	  40.474	 211.745
 4235	  0.4076	 40.4825	  40.482	 211.795
 4236	  0.4076	 40.4912	  40.491	 211.845
 4237	  0.4076	 40.4987	  40.499	 211.895
 4238	  0.4076	 40.5075	  40.507	 211.945
 4239	  0.4072	 40.5163	  40.516	 211.995
 4240	  0.4076	 40.5250	  40.525	 212.045
 4241	  0.4072	 40.5325	  40.532	 212.095
 4242	  0.4072	 40.5412	  40.541	 212.145
 4243	  0.4072	 40.5500	  40.550	 212.195
 4244	  0.4072	 40.5575	  40.557	 212.245
 4245	  0.4076	 40.5662	  40.566	 212.295
 4246	  0.4072	 40.5750	  40.575	 212.345
 4247	  0.4072	 40.5825	  40.583	 212.395
 4248	  0.4072	 40.5912	  40.591	 212.445
 4249	  0.4072	 40.6000	  40.600	 212.495
 4250	  0.4072	 40.6087	  40.609	 212.545
 4251	  0.4068	 40.6162	  40.616	 212.595
 4252	  0.4076	 40.6250	  40.625	 212.645
 4253	  0.4072	 40.6325	  40.632	 212.695
 4254	  0.4072	 40.6413	  40.641	 212.745
 4255	  0.4080	 40.6500	  40.650	 212.795
 4256	  0.4072	 40.6587	  40.659	 212.845
 4257	  0.4072	 40.6662	  40.666	 212.895
 4258	  0.4072	 40.6750	  40.675	 212.945
 4259	  0.4080	 40.6838	  40.684	 212.995
 4260	  0.4080	 40.6912	  40.691	 213.045
 4261	  0.4080	 40.7000	  40.700	 213.095
 4262	  0.4084	 40.7087	  40.709	 213.145
 4263	  0.4076	 40.7162	  40.716	 213.195
 4264	  0.4084	 40.7250	  40.725	 213.245
 4265	  0.4072	 40.7337	  40.734	 213.295
 4266	  0.4072	 40.7412	  40.741	 213.345
 4267	  0.4072	 40.7500	  40.750	 213.395
 4268	  0.4072	 40.7588	  40.759	 213.445
 4269	  0.4076	 40.7675	  40.767	 213.495
 4270	  0.4076	 40.7750	  40.775	 213.545
 4271	  0.4072	 40.7837	  40.784	 213.595
 4272	  0.4072	 40.7925	  40.792	 213.645
 4273	  0.4072	 40.8000	  40.800	 213.695
 4274	  0.4072	 40.8088	  40.809	 213.745
 4275	  0.4076	 40.8175	  40.817	 213.795
 4276	  0.4084	 40.8250	  40.825	 213.845
 4277	  0.4076	 40.8337	  40.834	 213.895
 4278	  0.4076	 40.8425	  40.842	 213.945
 4279	  0.4076	 40.8500	  40.850	 213.995
 4280	  0.4080	 40.8587	  40.859	 214.045
 4281	  0.4072	 40.8675	  40.868	 214.095
 4282	  0.4076	 40.8750	  40.875	 214.145
 4283	  0.4080	 40.8838	  40.884	 214.195
 4284	  0.4080	 40.8925	  40.892	 214.245
 4285	  0.4076	 40.9012	  40.901	 214.295
 4286	  0.4076	 40.9087	  40.909	 214.345
 4287	  0.4080	 40.9175	  40.917	 214.395
 4288	  0.4080	 40.9263	  40.926	 214.445
 4289	  0.4084	 40.9350	  40.935	 214.495
 4290	  0.4092	 40.9425	  40.942	 214.545
 4291	  0.4084	 40.9512	  40.951	 214.595
 4292	  0.4080	 40.9587	  40.959	 214.645
 4293	  0.4088	 40.9675	  40.967	 214.695
 4294	  0.4076	 40.9762	  40.976	 214.745
 4295	  0.4080	 40.9837	  40.984	 214.795
 4296	  0.4088	 40.9925	  40.993	 214.845
 4297	  0.4084	 41.0012	  41.001	 214.895
 4298	  0.4084	 41.0088	  41.009	 214.945
 4299	  0.4076	 41.0175	  41.017	 214.995
 4300	  0.4076	 41.0262	  41.026	 215.045
 4301	  0.4084	 41.0350	  41.035	 215.095
 4302	  0.4084	 41.0425	  41.042	 215.145
 4303	  0.4084	 41.0513	  41.051	 215.195
 4304	  0.4084	 41.0600	  41.060	 215.245
 4305	  0.4084	 41.0687	  41.069	 215.295
 4306	  0.4084	 41.0762	  41.076	 215.345
 4307	  0.4084	 41.0850	  41.085	 215.395
 4308	  0.4088	 41.0925	  41.092	 215.445
 4309	  0.4084	 41.1012	  41.101	 215.495
 4310	  0.4084	 41.1100	  41.110	 215.545
 4311	  0.4084	 41.1175	  41.118	 215.595
 4312	  0.4084	 41.1262	  41.126	 215.645
 4313	  0.4096	 41.1350	  41.135	 215.695
 4314	  0.4092	 41.1425	  41.142	 215.745
 4315	  0.4092	 41.1512	  41.151	 215.795
 4316	  0.4088	 41.1600	  41.160	 215.845
 4317	  0.4092	 41.1688	  41.169	 215.895
 4318	  0.4084	 41.1763	  41.176	 215.945
 4319	  0.4088	 41.1850	  41.185	 215.995
 4320	  0.4088	 41.1937	  41.194	 216.045
 4321	  0.4092	 41.2012	  41.201	 216.095
 4322	  0.4088	 41.2100	  41.210	 216.145
 4323	  0.4096	 41.2188	  41.219	 216.195
 4324	  0.4088	 41.2275	  41.228	 216.245
 4325	  0.4096	 41.2350	  41.235	 216.295
 4326	  0.4088	 41.2437	  41.244	 216.345
 4327	  0.4088	 41.2525	  41.252	 216.395
 4328	  0.4088	 41.2600	  41.260	 216.445
 4329	  0.4092	 41.2687	  41.269	 216.495
 4330	  0.4096	 41.2762	  41.276	 216.545
 4331	  0.4096	 41.2850	  41.285	 216.595
 4332	  0.4096	 41.2938	  41.294	 216.645
 4333	  0.4096	 41.3013	  41.301	 216.695
 4334	  0.4100	 41.3100	  41.310	 216.745
 4335	  0.4092	 41.3187	  41.319	 216.795
 4336	  0.4096	 41.3275	  41.327	 216.845
 4337	  0.4092	 41.3350	  41.335	 216.895
 4338	  0.4092	 41.3438	  41.344	 216.945
 4339	  0.4088	 41.3525	  41.353	 216.995
 4340	  0.4088	 41.3600	  41.360	 217.045
 4341	  0.4092	 41.3687	  41.369	 217.095
 4342	  0.4100	 41.3775	  41.377	 217.145
 4343	  0.4092	 41.3862	  41.386	 217.195
 4344	  0.4096	 41.3937	  41.394	 217.245
 4345	  0.4100	 41.4025	  41.403	 217.295
 4346	  0.4096	 41.4112	  41.411	 217.345
 4347	  0.4096	 41.4188	  41.419	 217.395
 4348	  0.4096	 41.4275	  41.427	 217.445
 4349	  0.4092	 41.4362	  41.436	 217.495
 4350	  0.4088	 41.4437	  41.444	 217.545
 4351	  0.4092	 41.4525	  41.452	 217.595
 4352	  0.4088	 41.4600	  41.460	 217.645
 4353	  0.4088	 41.4688	  41.469	 217.695
 4354	  0.4088	 41.4775	  41.478	 217.745
 4355	  0.4088	 41.4862	  41.486	 217.795
 4356	  0.4088	 41.4937	  41.494	 217.845
 4357	  0.4088	 41.5025	  41.502	 217.895
 4358	  0.4088	 41.5112	  41.511	 217.945
 4359	  0.4088	 41.5187	  41.519	 217.995
 4360	  0.4096	 41.5275	  41.528	 218.045
 4361	  0.4100	 41.5362	  41.536	 218.095
 4362	  0.4096	 41.5438	  41.544	 218.145
 4363	  0.4096	 41.5525	  41.552	 218.195
 4364	  0.4092	 41.5612	  41.561	 218.245
 4365	  0.4096	 41.5687	  41.569	 218.295
 4366	  0.4100	 41.5775	  41.577	 218.345
 4367	  0.4096	 41.5863	  41.586	 218.395
 4368	  0.4092	 41.5938	  41.594	 218.445
 4369	  0.4092	 41.6025	  41.603	 218.495
 4370	  0.4092	 41.6112	  41.611	 218.545
 4371	  0.4096	 41.6187	  41.619	 218.595
 4372	  0.4096	 41.6275	  41.627	 218.645
 4373	  0.4100	 41.6362	  41.636	 218.695
 4374	  0.4092	 41.6450	  41.645	 218.745
 4375	  0.4092	 41.6525	  41.653	 218.795
 4376	  0.4100	 41.6612	  41.661	 218.845
 4377	  0.4100	 41.6688	  41.669	 218.895
 4378	  0.4104	 41.6775	  41.677	 218.945
 4379	  0.4104	 41.6862	  41.686	 218.995
 4380	  0.4108	 41.6950	  41.695	 219.045
 4381	  0.4108	 41.7025	  41.702	 219.095
 4382	  0.4112	 41.7113	  41.711	 219.145
 4383	  0.4116	 41.7188	  41.719	 219.195
 4384	  0.4116	 41.7275	  41.728	 219.245
 4385	  0.4116	 41.7362	  41.736	 219.295
 4386	  0.4120	 41.7450	  41.745	 219.345
 4387	  0.4120	 41.7525	  41.752	 219.395
 4388	  0.4120	 41.7612	  41.761	 219.445
 4389	  0.4120	 41.7700	  41.770	 219.495
 4390	  0.4120	 41.7775	  41.778	 219.545
 4391	  0.4116	 41.7862	  41.786	 219.595
 4392	  0.4120	 41.7950	  41.795	 219.645
 4393	  0.4120	 41.8025	  41.802	 219.695
 4394	  0.4116	 41.8112	  41.811	 219.745
 4395	  0.4116	 41.8187	  41.819	 219.795
 4396	  0.4116	 41.8275	  41.827	 219.845
 4397	  0.4120	 41.8363	  41.836	 219.895
 4398	  0.4116	 41.8438	  41.844	 219.945
 4399	  0.4120	 41.8525	  41.853	 219.995
 4400	  0.4120	 41.8612	  41.861	 220.045
 4401	  0.4116	 41.8700	  41.870	 220.095
 4402	  0.4116	 41.8775	  41.877	 220.145
 4403	  0.4112	 41.8862	  41.886	 220.195
 4404	  0.4116	 41.8950	  41.895	 220.245
 4405	  0.4116	 41.9025	  41.903	 220.295
 4406	  0.4112	 41.9112	  41.911	 220.345
 4407	  0.4120	 41.9200	  41.920	 220.395
 4408	  0.4120	 41.9275	  41.927	 220.445
 4409	  0.4116	 41.9362	  41.936	 220.495
 4410	  0.4120	 41.9450	  41.945	 220.545
 4411	  0.4112	 41.9525	  41.952	 220.595
 4412	  0.4116	 41.9613	  41.961	 220.645
 4413	  0.4116	 41.9688	  41.969	 220.695
 4414	  0.4120	 41.9775	  41.978	 220.745
 4415	  0.4116	 41.9862	  41.986	 220.795
 4416	  0.4120	 41.9950	  41.995	 220.845
 4417	  0.4116	 42.0025	  42.002	 220.895
 4418	  0.4120	 42.0112	  42.011	 220.945
 4419	  0.4120	 42.0187	  42.019	 220.995
 4420	  0.4120	 42.0275	  42.028	 221.045
 4421	  0.4116	 42.0362	  42.036	 221.095
 4422	  0.4116	 42.0438	  42.044	 221.145
 4423	  0.4128	 42.0525	  42.052	 221.195
 4424	  0.4116	 42.0612	  42.061	 221.245
 4425	  0.4116	 42.0700	  42.070	 221.295
 4426	  0.4116	 42.0775	  42.077	 221.345
 4427	  0.4124	 42.0863	  42.086	 221.395
 4428	  0.4120	 42.0950	  42.095	 221.445
 4429	  0.4116	 42.1025	  42.103	 221.495
 4430	  0.4120	 42.1112	  42.111	 221.545
 4431	  0.4124	 42.1200	  42.120	 221.595
 4432	  0.4120	 42.1275	  42.127	 221.645
 4433	  0.4124	 42.1362	  42.136	 221.695
 4434	  0.4124	 42.1450	  42.145	 221.745
 4435	  0.4124	 42.1525	  42.153	 221.795
 4436	  0.4124	 42.1612	  42.161	 221.845
 4437	  0.4120	 42.1700	  42.170	 221.895
 4438	  0.4120	 42.1775	  42.177	 221.945
 4439	  0.4120	 42.1862	  42.186	 221.995
 4440	  0.4124	 42.1950	  42.195	 222.045
 4441	  0.4124	 42.2025	  42.202	 222.095
 4442	  0.4120	 42.2113	  42.211	 222.145
 4443	  0.4124	 42.2200	  42.220	 222.195
 4444	  0.4120	 42.2275	  42.228	 222.245
 4445	  0.4120	 42.2362	  42.236	 222.295
 4446	  0.4116	 42.2450	  42.245	 222.345
 4447	  0.4120	 42.2525	  42.252	 222.395
 4448	  0.4120	 42.2612	  42.261	 222.445
 4449	  0.4116	 42.2700	  42.270	 222.495
 4450	  0.4120	 42.2775	  42.278	 222.545
 4451	  0.4120	 42.2862	  42.286	 222.595
 4452	  0.4120	 42.2950	  42.295	 222.645
 4453	  0.4120	 42.3025	  42.302	 222.695
 4454	  0.4124	 42.3112	  42.311	 222.745
 4455	  0.4124	 42.3200	  42.320	 222.795
 4456	  0.4124	 42.3275	  42.327	 222.845
 4457	  0.4120	 42.3363	  42.336	 222.895
 4458	  0.4120	 42.3450	  42.345	 222.945
 4459	  0.4124	 42.3525	  42.353	 222.995
 4460	  0.4116	 42.3612	  42.361	 223.045
 4461	  0.4120	 42.3700	  42.370	 223.095
 4462	  0.4120	 42.3775	  42.377	 223.145
 4463	  0.4120	 42.3862	  42.386	 223.195
 4464	  0.4120	 42.3950	  42.395	 223.245
 4465	  0.4116	 42.4025	  42.403	 223.295
 4466	  0.4124	 42.4112	  42.411	 223.345
 4467	  0.4120	 42.4200	  42.420	 223.395
 4468	  0.4124	 42.4275	  42.427	 223.445
 4469	  0.4128	 42.4362	  42.436	 223.495
 4470	  0.4132	 42.4450	  42.445	 223.545
 4471	  0.4128	 42.4525	  42.452	 223.595
 4472	  0.4132	 42.4613	  42.461	 223.645
 4473	  0.4128	 42.4700	  42.470	 223.695
 4474	  0.4132	 42.4787	  42.479	 223.745
 4475	  0.4132	 42.4862	  42.486	 223.795
 4476	  0.4124	 42.4950	  42.495	 223.845
 4477	  0.4128	 42.5025	  42.502	 223.895
 4478	  0.4136	 42.5112	  42.511	 223.945
 4479	  0.4128	 42.5200	  42.520	 223.995
 4480	  0.4132	 42.5275	  42.528	 224.045
 4481	  0.4128	 42.5362	  42.536	 224.095
 4482	  0.4132	 42.5438	  42.544	 224.145
 4483	  0.4140	 42.5525	  42.552	 224.195
 4484	  0.4136	 42.5612	  42.561	 224.245
 4485	  0.4132	 42.5700	  42.570	 224.295
 4486	  0.4132	 42.5775	  42.577	 224.345
 4487	  0.4140	 42.5863	  42.586	 224.395
 4488	  0.4128	 42.5950	  42.595	 224.445
 4489	  0.4128	 42.6025	  42.603	 224.495
 4490	  0.4128	 42.6100	  42.610	 224.545
 4491	  0.4136	 42.6187	  42.619	 224.595
 4492	  0.4136	 42.6262	  42.626	 224.645
 4493	  0.4136	 42.6350	  42.635	 224.695
 4494	  0.4140	 42.6437	  42.644	 224.745
 4495	  0.4136	 42.6512	  42.651	 224.795
 4496	  0.4140	 42.6600	  42.660	 224.845
 4497	  0.4128	 42.6675	  42.667	 224.895
 4498	  0.4132	 42.6763	  42.676	 224.945
 4499	  0.4136	 42.6850	  42.685	 224.995
 4500	  0.4132	 42.6937	  42.694	 225.045
 4501	  0.4128	 42.7012	  42.701	 225.095
 4502	  0.4132	 42.7100	  42.710	 225.145
 4503	  0.4128	 42.7188	  42.719	 225.195
 4504	  0.4132	 42.7262	  42.726	 225.245
 4505	  0.4132	 42.7350	  42.735	 225.295
 4506	  0.4140	 42.7437	  42.744	 225.345
 4507	  0.4144	 42.7512	  42.751	 225.395
 4508	  0.4144	 42.7600	  42.760	 225.445
 4509	  0.4140	 42.7687	  42.769	 225.495
 4510	  0.4136	 42.7762	  42.776	 225.545
 4511	  0.4136	 42.7850	  42.785	 225.595
 4512	  0.4136	 42.7938	  42.794	 225.645
 4513	  0.4140	 42.8013	  42.801	 225.695
 4514	  0.4144	 42.8100	  42.810	 225.745
 4515	  0.4144	 42.8187	  42.819	 225.795
 4516	  0.4144	 42.8262	  42.826	 225.845
 4517	  0.4148	 42.8350	  42.835	 225.895
 4518	  0.4144	 42.8438	  42.844	 225.945
 4519	  0.4148	 42.8512	  42.851	 225.995
 4520	  0.4148	 42.8600	  42.860	 226.045
 4521	  0.4144	 42.8687	  42.869	 226.095
 4522	  0.4148	 42.8762	  42.876	 226.145
 4523	  0.4144	 42.8850	  42.885	 226.195
 4524	  0.4144	 42.8937	  42.894	 226.245
 4525	  0.4148	 42.9012	  42.901	 226.295
 4526	  0.4144	 42.9100	  42.910	 226.345
 4527	  0.4148	 42.9188	  42.919	 226.395
 4528	  0.4152	 42.9263	  42.926	 226.445
 4529	  0.4148	 42.9350	  42.935	 226.495
 4530	  0.4152	 42.9437	  42.944	 226.545
 4531	  0.4152	 42.9512	  42.951	 226.595
 4532	  0.4152	 42.9600	  42.960	 226.645
 4533	  0.4156	 42.9675	  42.967	 226.695
 4534	  0.4148	 42.9762	  42.976	 226.745
 4535	  0.4148	 42.9850	  42.985	 226.795
 4536	  0.4156	 42.9937	  42.994	 226.845
 4537	  0.4156	 43.0012	  43.001	 226.895
 4538	  0.4152	 43.0100	  43.010	 226.945
 4539	  0.4148	 43.0187	  43.019	 226.995
 4540	  0.4156	 43.0262	  43.026	 227.045
 4541	  0.4148	 43.0350	  43.035	 227.095
 4542	  0.4152	 43.0438	  43.044	 227.145
 4543	  0.4148	 43.0513	  43.051	 227.195
 4544	  0.4148	 43.0600	  43.060	 227.245
 4545	  0.4148	 43.0687	  43.069	 227.295
 4546	  0.4148	 43.0762	  43.076	 227.345
 4547	  0.4148	 43.0850	  43.085	 227.395
 4548	  0.4148	 43.0938	  43.094	 227.445
 4549	  0.4144	 43.1012	  43.101	 227.495
 4550	  0.4148	 43.1100	  43.110	 227.545
 4551	  0.4152	 43.1187	  43.119	 227.595
 4552	  0.4152	 43.1275	  43.127	 227.645
 4553	  0.4148	 43.1350	  43.135	 227.695
 4554	  0.4152	 43.1437	  43.144	 227.745
 4555	  0.4152	 43.1525	  43.153	 227.795
 4556	  0.4148	 43.1612	  43.161	 227.845
 4557	  0.4152	 43.1688	  43.169	 227.895
 4558	  0.4156	 43.1775	  43.177	 227.945
 4559	  0.4152	 43.1862	  43.186	 227.995
 4560	  0.4160	 43.1937	  43.194	 228.045
 4561	  0.4156	 43.2025	  43.202	 228.095
 4562	  0.4156	 43.2113	  43.211	 228.145
 4563	  0.4152	 43.2188	  43.219	 228.195
 4564	  0.4160	 43.2275	  43.228	 228.245
 4565	  0.4160	 43.2362	  43.236	 228.295
 4566	  0.4156	 43.2437	  43.244	 228.345
 4567	  0.4152	 43.2525	  43.252	 228.395
 4568	  0.4156	 43.2612	  43.261	 228.445
 4569	  0.4164	 43.2687	  43.269	 228.495
 4570	  0.4160	 43.2775	  43.278	 228.545
 4571	  0.4164	 43.2862	  43.286	 228.595
 4572	  0.4164	 43.2950	  43.295	 228.645
 4573	  0.4156	 43.3025	  43.302	 228.695
 4574	  0.4160	 43.3112	  43.311	 228.745
 4575	  0.4160	 43.3200	  43.320	 228.795
 4576	  0.4160	 43.3275	  43.327	 228.845
 4577	  0.4152	 43.3363	  43.336	 228.895
 4578	  0.4152	 43.3450	  43.345	 228.945
 4579	  0.4164	 43.3537	  43.354	 228.995
 4580	  0.4160	 43.3612	  43.361	 229.045
 4581	  0.4160	 43.3700	  43.370	 229.095
 4582	  0.4164	 43.3775	  43.377	 229.145
 4583	  0.4164	 43.3862	  43.386	 229.195
 4584	  0.4164	 43.3950	  43.395	 229.245
 4585	  0.4160	 43.4037	  43.404	 229.295
 4586	  0.4160	 43.4112	  43.411	 229.345
 4587	  0.4164	 43.4200	  43.420	 229.395
 4588	  0.4164	 43.4275	  43.427	 229.445
 4589	  0.4160	 43.4362	  43.436	 229.495
 4590	  0.4164	 43.4437	  43.444	 229.545
 4591	  0.4156	 43.4525	  43.452	 229.595
 4592	  0.4160	 43.4613	  43.461	 229.645
 4593	  0.4156	 43.4688	  43.469	 229.695
 4594	  0.4164	 43.4762	  43.476	 229.745
 4595	  0.4160	 43.4850	  43.485	 229.795
 4596	  0.4164	 43.4925	  43.493	 229.845
 4597	  0.4164	 43.5012	  43.501	 229.895
 4598	  0.4164	 43.5100	  43.510	 229.945
 4599	  0.4164	 43.5187	  43.519	 229.995
 4600	  0.4164	 43.5262	  43.526	 230.045
 4601	  0.4164	 43.5350	  43.535	 230.095
 4602	  0.4164	 43.5438	  43.544	 230.145
 4603	  0.4168	 43.5513	  43.551	 230.195
 4604	  0.4168	 43.5600	  43.560	 230.245
 4605	  0.4160	 43.5687	  43.569	 230.295
 4606	  0.4164	 43.5762	  43.576	 230.345
 4607	  0.4164	 43.5850	  43.585	 230.395
