0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3117
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 1107	  0.1440	  9.2587	   9.259	  55.395
 1108	  0.1440	  9.2675	   9.267	  55.445
 1109	  0.1440	  9.2750	   9.275	  55.495
 1110	  0.1440	  9.2837	   9.284	  55.545
 1111	  0.1448	  9.2925	   9.292	  55.595
 1112	  0.1444	  9.3000	   9.300	  55.645
 1113	  0.1444	  9.3088	   9.309	  55.695
 1114	  0.1452	  9.3175	   9.318	  55.745
 1115	  0.1444	  9.3250	   9.325	  55.795
 1116	  0.1448	  9.3337	   9.334	  55.845
 1117	  0.1444	  9.3425	   9.342	  55.895
 1118	  0.1440	  9.3512	   9.351	  55.945
 1119	  0.1448	  9.3587	   9.359	  55.995
 1120	  0.1452	  9.3675	   9.367	  56.045
 1121	  0.1456	  9.3763	   9.376	  56.095
 1122	  0.1448	  9.3837	   9.384	  56.145
 1123	  0.1448	  9.3925	   9.392	  56.195
 1124	  0.1452	  9.4012	   9.401	  56.245
 1125	  0.1456	  9.4087	   9.409	  56.295
 1126	  0.1452	  9.4175	   9.417	  56.345
 1127	  0.1452	  9.4262	   9.426	  56.395
 1128	  0.1460	  9.4338	   9.434	  56.445
 1129	  0.1456	  9.4425	   9.443	  56.495
 1130	  0.1456	  9.4513	   9.451	  56.545
 1131	  0.1456	  9.4587	   9.459	  56.595
 1132	  0.1460	  9.4675	   9.467	  56.645
 1133	  0.1464	  9.4762	   9.476	  56.695
 1134	  0.1460	  9.4850	   9.485	  56.745
 1135	  0.1464	  9.4925	   9.492	  56.795
 1136	  0.1464	  9.5012	   9.501	  56.845
 1137	  0.1468	  9.5100	   9.510	  56.895
 1138	  0.1472	  9.5175	   9.517	  56.945
 1139	  0.1472	  9.5262	   9.526	  56.995
 1140	  0.1472	  9.5350	   9.535	  57.045
 1141	  0.1476	  9.5425	   9.542	  57.095
 1142	  0.1472	  9.5512	   9.551	  57.145
 1143	  0.1468	  9.5600	   9.560	  57.195
 1144	  0.1464	  9.5687	   9.569	  57.245
 1145	  0.1472	  9.5763	   9.576	  57.295
 1146	  0.1464	  9.5850	   9.585	  57.345
 1147	  0.1472	  9.5925	   9.592	  57.395
 1148	  0.1472	  9.6012	   9.601	  57.445
 1149	  0.1476	  9.6100	   9.610	  57.495
 1150	  0.1476	  9.6187	   9.619	  57.545
 1151	  0.1476	  9.6262	   9.626	  57.595
 1152	  0.1476	  9.6350	   9.635	  57.645
 1153	  0.1476	  9.6438	   9.644	  57.695
 1154	  0.1480	  9.6512	   9.651	  57.745
 1155	  0.1480	  9.6600	   9.660	  57.795
 1156	  0.1472	  9.6687	   9.669	  57.845
 1157	  0.1476	  9.6762	   9.676	  57.895
 1158	  0.1476	  9.6850	   9.685	  57.945
 1159	  0.1484	  9.6937	   9.694	  57.995
 1160	  0.1480	  9.7013	   9.701	  58.045
 1161	  0.1488	  9.7100	   9.710	  58.095
 1162	  0.1488	  9.7188	   9.719	  58.145
 1163	  0.1480	  9.7262	   9.726	  58.195
 1164	  0.1476	  9.7350	   9.735	  58.245
 1165	  0.1488	  9.7437	   9.744	  58.295
 1166	  0.1484	  9.7525	   9.752	  58.345
 1167	  0.1492	  9.7600	   9.760	  58.395
 1168	  0.1488	  9.7688	   9.769	  58.445
 1169	  0.1492	  9.7775	   9.778	  58.495
 1170	  0.1496	  9.7850	   9.785	  58.545
 1171	  0.1492	  9.7937	   9.794	  58.595
 1172	  0.1492	  9.8025	   9.802	  58.645
 1173	  0.1492	  9.8112	   9.811	  58.695
 1174	  0.1496	  9.8187	   9.819	  58.745
 1175	  0.1496	  9.8275	   9.827	  58.795
 1176	  0.1500	  9.8362	   9.836	  58.845
 1177	  0.1496	  9.8438	   9.844	  58.895
 1178	  0.1504	  9.8525	   9.852	  58.945
 1179	  0.1508	  9.8612	   9.861	  58.995
 1180	  0.1504	  9.8687	   9.869	  59.045
 1181	  0.1500	  9.8775	   9.877	  59.095
 1182	  0.1496	  9.8862	   9.886	  59.145
 1183	  0.1500	  9.8938	   9.894	  59.195
 1184	  0.1500	  9.9025	   9.903	  59.245
 1185	  0.1496	  9.9113	   9.911	  59.295
 1186	  0.1504	  9.9200	   9.920	  59.345
 1187	  0.1504	  9.9275	   9.927	  59.395
 1188	  0.1508	  9.9362	   9.936	  59.445
 1189	  0.1508	  9.9450	   9.945	  59.495
 1190	  0.1508	  9.9525	   9.952	  59.545
 1191	  0.1508	  9.9612	   9.961	  59.595
 1192	  0.1512	  9.9688	   9.969	  59.645
 1193	  0.1512	  9.9775	   9.977	  59.695
 1194	  0.1508	  9.9862	   9.986	  59.745
 1195	  0.1516	  9.9950	   9.995	  59.795
 1196	  0.1512	 10.0025	  10.002	  59.845
 1197	  0.1516	 10.0112	  10.011	  59.895
 1198	  0.1516	 10.0200	  10.020	  59.945
 1199	  0.1512	 10.0275	  10.028	  59.995
 1200	  0.1516	 10.0363	  10.036	  60.045
 1201	  0.1512	 10.0450	  10.045	  60.095
 1202	  0.1516	 10.0525	  10.052	  60.145
 1203	  0.1520	 10.0612	  10.061	  60.195
 1204	  0.1520	 10.0700	  10.070	  60.245
 1205	  0.1520	 10.0787	  10.079	  60.295
 1206	  0.1524	 10.0862	  10.086	  60.345
 1207	  0.1520	 10.0950	  10.095	  60.395
 1208	  0.1528	 10.1038	  10.104	  60.445
 1209	  0.1524	 10.1112	  10.111	  60.495
 1210	  0.1528	 10.1200	  10.120	  60.545
 1211	  0.1516	 10.1287	  10.129	  60.595
 1212	  0.1524	 10.1350	  10.135	  60.645
 1213	  0.1528	 10.1438	  10.144	  60.695
 1214	  0.1528	 10.1525	  10.153	  60.745
 1215	  0.1528	 10.1600	  10.160	  60.795
 1216	  0.1536	 10.1687	  10.169	  60.845
 1217	  0.1536	 10.1775	  10.177	  60.895
 1218	  0.1528	 10.1862	  10.186	  60.945
 1219	  0.1528	 10.1937	  10.194	  60.995
 1220	  0.1528	 10.2025	  10.202	  61.045
 1221	  0.1532	 10.2112	  10.211	  61.095
 1222	  0.1528	 10.2188	  10.219	  61.145
 1223	  0.1532	 10.2275	  10.227	  61.195
 1224	  0.1536	 10.2362	  10.236	  61.245
 1225	  0.1528	 10.2437	  10.244	  61.295
 1226	  0.1532	 10.2525	  10.252	  61.345
 1227	  0.1536	 10.2612	  10.261	  61.395
 1228	  0.1540	 10.2700	  10.270	  61.445
 1229	  0.1540	 10.2775	  10.278	  61.495
 1230	  0.1540	 10.2863	  10.286	  61.545
 1231	  0.1540	 10.2950	  10.295	  61.595
 1232	  0.1536	 10.3025	  10.302	  61.645
 1233	  0.1544	 10.3112	  10.311	  61.695
 1234	  0.1544	 10.3200	  10.320	  61.745
 1235	  0.1544	 10.3275	  10.327	  61.795
 1236	  0.1540	 10.3362	  10.336	  61.845
 1237	  0.1540	 10.3450	  10.345	  61.895
 1238	  0.1540	 10.3538	  10.354	  61.945
 1239	  0.1548	 10.3612	  10.361	  61.995
 1240	  0.1548	 10.3700	  10.370	  62.045
 1241	  0.1548	 10.3787	  10.379	  62.095
 1242	  0.1552	 10.3862	  10.386	  62.145
 1243	  0.1552	 10.3950	  10.395	  62.195
 1244	  0.1552	 10.4037	  10.404	  62.245
 1245	  0.1556	 10.4113	  10.411	  62.295
 1246	  0.1552	 10.4200	  10.420	  62.345
 1247	  0.1556	 10.4288	  10.429	  62.395
 1248	  0.1552	 10.4362	  10.436	  62.445
 1249	  0.1552	 10.4450	  10.445	  62.495
 1250	  0.1552	 10.4537	  10.454	  62.545
 1251	  0.1544	 10.4612	  10.461	  62.595
 1252	  0.1552	 10.4700	  10.470	  62.645
 1253	  0.1556	 10.4788	  10.479	  62.695
 1254	  0.1556	 10.4875	  10.488	  62.745
 1255	  0.1560	 10.4950	  10.495	  62.795
 1256	  0.1556	 10.5037	  10.504	  62.845
 1257	  0.1560	 10.5125	  10.512	  62.895
 1258	  0.1556	 10.5212	  10.521	  62.945
 1259	  0.1560	 10.5287	  10.529	  62.995
 1260	  0.1560	 10.5375	  10.537	  63.045
 1261	  0.1556	 10.5462	  10.546	  63.095
 1262	  0.1564	 10.5538	  10.554	  63.145
 1263	  0.1556	 10.5625	  10.562	  63.195
 1264	  0.1560	 10.5712	  10.571	  63.245
 1265	  0.1560	 10.5787	  10.579	  63.295
 1266	  0.1560	 10.5875	  10.587	  63.345
 1267	  0.1568	 10.5962	  10.596	  63.395
 1268	  0.1568	 10.6050	  10.605	  63.445
 1269	  0.1568	 10.6125	  10.613	  63.495
 1270	  0.1564	 10.6213	  10.621	  63.545
 1271	  0.1560	 10.6300	  10.630	  63.595
 1272	  0.1568	 10.6375	  10.637	  63.645
 1273	  0.1568	 10.6462	  10.646	  63.695
 1274	  0.1572	 10.6550	  10.655	  63.745
 1275	  0.1572	 10.6637	  10.664	  63.795
 1276	  0.1572	 10.6712	  10.671	  63.845
 1277	  0.1568	 10.6800	  10.680	  63.895
 1278	  0.1572	 10.6887	  10.689	  63.945
 1279	  0.1572	 10.6962	  10.696	  63.995
 1280	  0.1572	 10.7050	  10.705	  64.045
 1281	  0.1564	 10.7137	  10.714	  64.095
 1282	  0.1572	 10.7212	  10.721	  64.145
 1283	  0.1568	 10.7300	  10.730	  64.195
 1284	  0.1576	 10.7387	  10.739	  64.245
 1285	  0.1576	 10.7463	  10.746	  64.295
 1286	  0.1580	 10.7550	  10.755	  64.345
 1287	  0.1572	 10.7638	  10.764	  64.395
 1288	  0.1576	 10.7725	  10.773	  64.445
 1289	  0.1576	 10.7800	  10.780	  64.495
 1290	  0.1580	 10.7887	  10.789	  64.545
 1291	  0.1572	 10.7975	  10.797	  64.595
 1292	  0.1580	 10.8050	  10.805	  64.645
 1293	  0.1580	 10.8137	  10.814	  64.695
 1294	  0.1588	 10.8225	  10.823	  64.745
 1295	  0.1584	 10.8313	  10.831	  64.795
 1296	  0.1584	 10.8387	  10.839	  64.845
 1297	  0.1584	 10.8475	  10.847	  64.895
 1298	  0.1584	 10.8562	  10.856	  64.945
 1299	  0.1580	 10.8650	  10.865	  64.995
 1300	  0.1580	 10.8725	  10.872	  65.045
 1301	  0.1588	 10.8812	  10.881	  65.095
 1302	  0.1584	 10.8888	  10.889	  65.145
 1303	  0.1588	 10.8975	  10.898	  65.195
 1304	  0.1584	 10.9062	  10.906	  65.245
 1305	  0.1592	 10.9150	  10.915	  65.295
 1306	  0.1592	 10.9225	  10.922	  65.345
 1307	  0.1588	 10.9312	  10.931	  65.395
 1308	  0.1592	 10.9400	  10.940	  65.445
 1309	  0.1596	 10.9475	  10.948	  65.495
 1310	  0.1600	 10.9563	  10.956	  65.545
 1311	  0.1592	 10.9650	  10.965	  65.595
 1312	  0.1596	 10.9725	  10.972	  65.645
 1313	  0.1600	 10.9812	  10.981	  65.695
 1314	  0.1600	 10.9900	  10.990	  65.745
 1315	  0.1600	 10.9975	  10.997	  65.795
 1316	  0.1604	 11.0062	  11.006	  65.845
 1317	  0.1596	 11.0150	  11.015	  65.895
 1318	  0.1596	 11.0237	  11.024	  65.945
 1319	  0.1604	 11.0312	  11.031	  65.995
 1320	  0.1604	 11.0400	  11.040	  66.045
 1321	  0.1608	 11.0487	  11.049	  66.095
 1322	  0.1604	 11.0562	  11.056	  66.145
 1323	  0.1612	 11.0650	  11.065	  66.195
 1324	  0.1612	 11.0737	  11.074	  66.245
 1325	  0.1608	 11.0813	  11.081	  66.295
 1326	  0.1608	 11.0900	  11.090	  66.345
 1327	  0.1608	 11.0988	  11.099	  66.395
 1328	  0.1612	 11.1075	  11.108	  66.445
 1329	  0.1612	 11.1150	  11.115	  66.495
 1330	  0.1612	 11.1237	  11.124	  66.545
 1331	  0.1608	 11.1325	  11.132	  66.595
 1332	  0.1604	 11.1412	  11.141	  66.645
 1333	  0.1604	 11.1487	  11.149	  66.695
 1334	  0.1604	 11.1575	  11.157	  66.745
 1335	  0.1608	 11.1662	  11.166	  66.795
 1336	  0.1604	 11.1737	  11.174	  66.845
 1337	  0.1612	 11.1825	  11.182	  66.895
 1338	  0.1608	 11.1912	  11.191	  66.945
 1339	  0.1612	 11.2000	  11.200	  66.995
 1340	  0.1616	 11.2075	  11.207	  67.045
 1341	  0.1616	 11.2162	  11.216	  67.095
 1342	  0.1620	 11.2238	  11.224	  67.145
 1343	  0.1620	 11.2325	  11.233	  67.195
 1344	  0.1616	 11.2413	  11.241	  67.245
 1345	  0.1620	 11.2487	  11.249	  67.295
 1346	  0.1620	 11.2575	  11.257	  67.345
 1347	  0.1612	 11.2662	  11.266	  67.395
 1348	  0.1616	 11.2737	  11.274	  67.445
 1349	  0.1620	 11.2825	  11.282	  67.495
 1350	  0.1620	 11.2912	  11.291	  67.545
 1351	  0.1624	 11.2987	  11.299	  67.595
 1352	  0.1624	 11.3075	  11.307	  67.645
 1353	  0.1620	 11.3162	  11.316	  67.695
 1354	  0.1628	 11.3250	  11.325	  67.745
 1355	  0.1628	 11.3325	  11.332	  67.795
 1356	  0.1624	 11.3412	  11.341	  67.845
 1357	  0.1624	 11.3500	  11.350	  67.895
 1358	  0.1628	 11.3575	  11.358	  67.945
 1359	  0.1628	 11.3663	  11.366	  67.995
 1360	  0.1624	 11.3750	  11.375	  68.045
 1361	  0.1628	 11.3825	  11.382	  68.095
 1362	  0.1632	 11.3912	  11.391	  68.145
 1363	  0.1632	 11.4000	  11.400	  68.195
 1364	  0.1628	 11.4075	  11.407	  68.245
 1365	  0.1628	 11.4162	  11.416	  68.295
 1366	  0.1624	 11.4250	  11.425	  68.345
 1367	  0.1632	 11.4325	  11.432	  68.395
 1368	  0.1628	 11.4412	  11.441	  68.445
 1369	  0.1624	 11.4500	  11.450	  68.495
 1370	  0.1624	 11.4575	  11.457	  68.545
 1371	  0.1624	 11.4662	  11.466	  68.595
 1372	  0.1628	 11.4750	  11.475	  68.645
 1373	  0.1628	 11.4837	  11.484	  68.695
 1374	  0.1628	 11.4913	  11.491	  68.745
 1375	  0.1632	 11.5000	  11.500	  68.795
 1376	  0.1628	 11.5087	  11.509	  68.845
 1377	  0.1632	 11.5162	  11.516	  68.895
 1378	  0.1636	 11.5250	  11.525	  68.945
 1379	  0.1636	 11.5337	  11.534	  68.995
 1380	  0.1632	 11.5412	  11.541	  69.045
 1381	  0.1636	 11.5500	  11.550	  69.095
 1382	  0.1640	 11.5588	  11.559	  69.145
 1383	  0.1640	 11.5675	  11.568	  69.195
 1384	  0.1636	 11.5750	  11.575	  69.245
 1385	  0.1644	 11.5837	  11.584	  69.295
 1386	  0.1640	 11.5925	  11.592	  69.345
 1387	  0.1640	 11.6000	  11.600	  69.395
 1388	  0.1636	 11.6087	  11.609	  69.445
 1389	  0.1640	 11.6175	  11.617	  69.495
 1390	  0.1640	 11.6250	  11.625	  69.545
 1391	  0.1640	 11.6337	  11.634	  69.595
 1392	  0.1640	 11.6425	  11.642	  69.645
 1393	  0.1644	 11.6512	  11.651	  69.695
 1394	  0.1644	 11.6587	  11.659	  69.745
 1395	  0.1644	 11.6675	  11.667	  69.795
 1396	  0.1644	 11.6750	  11.675	  69.845
 1397	  0.1644	 11.6838	  11.684	  69.895
 1398	  0.1644	 11.6925	  11.693	  69.945
 1399	  0.1644	 11.7013	  11.701	  69.995
 1400	  0.1648	 11.7087	  11.709	  70.045
 1401	  0.1652	 11.7175	  11.717	  70.095
 1402	  0.1652	 11.7262	  11.726	  70.145
 1403	  0.1656	 11.7337	  11.734	  70.195
 1404	  0.1660	 11.7425	  11.742	  70.245
 1405	  0.1660	 11.7512	  11.751	  70.295
 1406	  0.1652	 11.7587	  11.759	  70.345
 1407	  0.1656	 11.7675	  11.767	  70.395
 1408	  0.1656	 11.7750	  11.775	  70.445
 1409	  0.1656	 11.7837	  11.784	  70.495
 1410	  0.1656	 11.7925	  11.792	  70.545
 1411	  0.1660	 11.8000	  11.800	  70.595
 1412	  0.1660	 11.8088	  11.809	  70.645
 1413	  0.1660	 11.8175	  11.818	  70.695
 1414	  0.1668	 11.8250	  11.825	  70.745
 1415	  0.1672	 11.8337	  11.834	  70.795
 1416	  0.1664	 11.8425	  11.842	  70.845
 1417	  0.1672	 11.8512	  11.851	  70.895
 1418	  0.1660	 11.8587	  11.859	  70.945
 1419	  0.1664	 11.8675	  11.867	  70.995
 1420	  0.1664	 11.8762	  11.876	  71.045
 1421	  0.1664	 11.8837	  11.884	  71.095
 1422	  0.1664	 11.8925	  11.892	  71.145
 1423	  0.1660	 11.9012	  11.901	  71.195
 1424	  0.1668	 11.9087	  11.909	  71.245
 1425	  0.1660	 11.9175	  11.917	  71.295
 1426	  0.1664	 11.9262	  11.926	  71.345
 1427	  0.1664	 11.9338	  11.934	  71.395
 1428	  0.1660	 11.9425	  11.943	  71.445
 1429	  0.1664	 11.9513	  11.951	  71.495
 1430	  0.1664	 11.9587	  11.959	  71.545
 1431	  0.1664	 11.9675	  11.967	  71.595
 1432	  0.1668	 11.9750	  11.975	  71.645
 1433	  0.1672	 11.9837	  11.984	  71.695
 1434	  0.1668	 11.9925	  11.992	  71.745
 1435	  0.1668	 12.0012	  12.001	  71.795
 1436	  0.1668	 12.0087	  12.009	  71.845
 1437	  0.1668	 12.0175	  12.017	  71.895
 1438	  0.1668	 12.0262	  12.026	  71.945
 1439	  0.1668	 12.0337	  12.034	  71.995
 1440	  0.1660	 12.0425	  12.042	  72.045
 1441	  0.1668	 12.0512	  12.051	  72.095
 1442	  0.1680	 12.0588	  12.059	  72.145
 1443	  0.1672	 12.0675	  12.068	  72.195
 1444	  0.1668	 12.0763	  12.076	  72.245
 1445	  0.1672	 12.0837	  12.084	  72.295
 1446	  0.1672	 12.0925	  12.092	  72.345
 1447	  0.1672	 12.1012	  12.101	  72.395
 1448	  0.1668	 12.1087	  12.109	  72.445
 1449	  0.1676	 12.1175	  12.117	  72.495
 1450	  0.1668	 12.1262	  12.126	  72.545
 1451	  0.1672	 12.1337	  12.134	  72.595
 1452	  0.1680	 12.1425	  12.142	  72.645
 1453	  0.1680	 12.1512	  12.151	  72.695
 1454	  0.1684	 12.1587	  12.159	  72.745
 1455	  0.1676	 12.1675	  12.167	  72.795
 1456	  0.1676	 12.1762	  12.176	  72.845
 1457	  0.1672	 12.1838	  12.184	  72.895
 1458	  0.1676	 12.1925	  12.193	  72.945
 1459	  0.1684	 12.2013	  12.201	  72.995
 1460	  0.1680	 12.2087	  12.209	  73.045
 1461	  0.1680	 12.2175	  12.217	  73.095
 1462	  0.1680	 12.2262	  12.226	  73.145
 1463	  0.1676	 12.2337	  12.234	  73.195
 1464	  0.1684	 12.2425	  12.242	  73.245
 1465	  0.1684	 12.2512	  12.251	  73.295
 1466	  0.1680	 12.2587	  12.259	  73.345
 1467	  0.1680	 12.2675	  12.267	  73.395
 1468	  0.1692	 12.2762	  12.276	  73.445
 1469	  0.1688	 12.2850	  12.285	  73.495
 1470	  0.1684	 12.2925	  12.292	  73.545
 1471	  0.1688	 12.3012	  12.301	  73.595
 1472	  0.1692	 12.3100	  12.310	  73.645
 1473	  0.1688	 12.3175	  12.318	  73.695
 1474	  0.1692	 12.3263	  12.326	  73.745
 1475	  0.1692	 12.3350	  12.335	  73.795
 1476	  0.1692	 12.3425	  12.342	  73.845
 1477	  0.1692	 12.3512	  12.351	  73.895
 1478	  0.1692	 12.3600	  12.360	  73.945
 1479	  0.1692	 12.3675	  12.367	  73.995
 1480	  0.1688	 12.3762	  12.376	  74.045
 1481	  0.1692	 12.3850	  12.385	  74.095
 1482	  0.1696	 12.3925	  12.392	  74.145
 1483	  0.1696	 12.4012	  12.401	  74.195
 1484	  0.1704	 12.4100	  12.410	  74.245
 1485	  0.1692	 12.4187	  12.419	  74.295
 1486	  0.1700	 12.4262	  12.426	  74.345
 1487	  0.1700	 12.4350	  12.435	  74.395
 1488	  0.1696	 12.4437	  12.444	  74.445
 1489	  0.1700	 12.4513	  12.451	  74.495
 1490	  0.1700	 12.4600	  12.460	  74.545
 1491	  0.1696	 12.4688	  12.469	  74.595
 1492	  0.1696	 12.4762	  12.476	  74.645
 1493	  0.1704	 12.4850	  12.485	  74.695
 1494	  0.1700	 12.4937	  12.494	  74.745
 1495	  0.1708	 12.5012	  12.501	  74.795
 1496	  0.1708	 12.5100	  12.510	  74.845
 1497	  0.1704	 12.5188	  12.519	  74.895
 1498	  0.1708	 12.5275	  12.528	  74.945
 1499	  0.1700	 12.5350	  12.535	  74.995
 1500	  0.1708	 12.5437	  12.544	  75.045
 1501	  0.1704	 12.5525	  12.552	  75.095
 1502	  0.1704	 12.5600	  12.560	  75.145
 1503	  0.1704	 12.5687	  12.569	  75.195
 1504	  0.1704	 12.5775	  12.577	  75.245
 1505	  0.1708	 12.5850	  12.585	  75.295
 1506	  0.1708	 12.5938	  12.594	  75.345
 1507	  0.1704	 12.6025	  12.602	  75.395
 1508	  0.1712	 12.6112	  12.611	  75.445
 1509	  0.1712	 12.6187	  12.619	  75.495
 1510	  0.1708	 12.6275	  12.627	  75.545
 1511	  0.1712	 12.6362	  12.636	  75.595
 1512	  0.1716	 12.6438	  12.644	  75.645
 1513	  0.1716	 12.6525	  12.653	  75.695
 1514	  0.1716	 12.6613	  12.661	  75.745
 1515	  0.1704	 12.6687	  12.669	  75.795
 1516	  0.1716	 12.6775	  12.677	  75.845
 1517	  0.1716	 12.6862	  12.686	  75.895
 1518	  0.1716	 12.6950	  12.695	  75.945
 1519	  0.1720	 12.7025	  12.702	  75.995
 1520	  0.1712	 12.7112	  12.711	  76.045
 1521	  0.1720	 12.7200	  12.720	  76.095
 1522	  0.1712	 12.7275	  12.727	  76.145
 1523	  0.1712	 12.7362	  12.736	  76.195
 1524	  0.1708	 12.7450	  12.745	  76.245
 1525	  0.1712	 12.7525	  12.752	  76.295
 1526	  0.1712	 12.7612	  12.761	  76.345
 1527	  0.1720	 12.7700	  12.770	  76.395
 1528	  0.1716	 12.7775	  12.778	  76.445
 1529	  0.1716	 12.7863	  12.786	  76.495
 1530	  0.1720	 12.7950	  12.795	  76.545
 1531	  0.1720	 12.8025	  12.802	  76.595
 1532	  0.1720	 12.8112	  12.811	  76.645
 1533	  0.1724	 12.8200	  12.820	  76.695
 1534	  0.1724	 12.8287	  12.829	  76.745
 1535	  0.1720	 12.8362	  12.836	  76.795
 1536	  0.1724	 12.8450	  12.845	  76.845
 1537	  0.1732	 12.8537	  12.854	  76.895
 1538	  0.1728	 12.8612	  12.861	  76.945
 1539	  0.1732	 12.8700	  12.870	  76.995
 1540	  0.1728	 12.8787	  12.879	  77.045
 1541	  0.1724	 12.8862	  12.886	  77.095
 1542	  0.1732	 12.8950	  12.895	  77.145
 1543	  0.1728	 12.9037	  12.904	  77.195
 1544	  0.1736	 12.9113	  12.911	  77.245
 1545	  0.1728	 12.9200	  12.920	  77.295
 1546	  0.1724	 12.9288	  12.929	  77.345
 1547	  0.1728	 12.9362	  12.936	  77.395
 1548	  0.1732	 12.9450	  12.945	  77.445
 1549	  0.1732	 12.9537	  12.954	  77.495
 1550	  0.1728	 12.9625	  12.962	  77.545
 1551	  0.1728	 12.9700	  12.970	  77.595
 1552	  0.1736	 12.9787	  12.979	  77.645
 1553	  0.1736	 12.9875	  12.987	  77.695
 1554	  0.1736	 12.9950	  12.995	  77.745
 1555	  0.1736	 13.0037	  13.004	  77.795
 1556	  0.1732	 13.0112	  13.011	  77.845
 1557	  0.1736	 13.0200	  13.020	  77.895
 1558	  0.1736	 13.0287	  13.029	  77.945
 1559	  0.1736	 13.0363	  13.036	  77.995
 1560	  0.1744	 13.0450	  13.045	  78.045
 1561	  0.1740	 13.0538	  13.054	  78.095
 1562	  0.1736	 13.0612	  13.061	  78.145
 1563	  0.1740	 13.0700	  13.070	  78.195
 1564	  0.1732	 13.0787	  13.079	  78.245
 1565	  0.1740	 13.0862	  13.086	  78.295
 1566	  0.1736	 13.0950	  13.095	  78.345
 1567	  0.1740	 13.1037	  13.104	  78.395
 1568	  0.1736	 13.1125	  13.112	  78.445
 1569	  0.1736	 13.1200	  13.120	  78.495
 1570	  0.1740	 13.1287	  13.129	  78.545
 1571	  0.1736	 13.1375	  13.137	  78.595
 1572	  0.1744	 13.1450	  13.145	  78.645
 1573	  0.1744	 13.1537	  13.154	  78.695
 1574	  0.1740	 13.1613	  13.161	  78.745
 1575	  0.1748	 13.1700	  13.170	  78.795
 1576	  0.1748	 13.1788	  13.179	  78.845
 1577	  0.1740	 13.1862	  13.186	  78.895
 1578	  0.1740	 13.1950	  13.195	  78.945
 1579	  0.1740	 13.2037	  13.204	  78.995
 1580	  0.1744	 13.2112	  13.211	  79.045
 1581	  0.1752	 13.2200	  13.220	  79.095
